ReleaseDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,,,
20181211,49049,Utah,County,UT,0,100,100,100,0,0,2018-12-11,2018-12-17,1,,
20181204,49049,Utah,County,UT,0,100,100,100,0,0,2018-12-04,2018-12-10,1,,
20181127,49049,Utah,County,UT,0,100,100,100,1.8,0,2018-11-27,2018-12-03,1,,
20181120,49049,Utah,County,UT,0,100,100,100,1.8,0,2018-11-20,2018-11-26,1,,
20181113,49049,Utah,County,UT,0,100,100,100,1.8,0,2018-11-13,2018-11-19,1,,
20181106,49049,Utah,County,UT,0,100,100,100,1.8,0,2018-11-06,2018-11-12,1,,
20181030,49049,Utah,County,UT,0,100,100,100,2.4,0,2018-10-30,2018-11-05,1,,
20181225,49051,Wasatch,County,UT,0,100,100,99.75,0,0,2018-12-25,2018-12-31,1,,
20181218,49051,Wasatch,County,UT,0,100,100,99.75,0,0,2018-12-18,2018-12-24,1,,
20181211,49051,Wasatch,County,UT,0,100,100,99.75,0,0,2018-12-11,2018-12-17,1,,
20181204,49051,Wasatch,County,UT,0,100,100,99.75,0,0,2018-12-04,2018-12-10,1,,
20181127,49051,Wasatch,County,UT,0,100,100,99.75,0,0,2018-11-27,2018-12-03,1,,
20181120,49051,Wasatch,County,UT,0,100,100,99.75,0,0,2018-11-20,2018-11-26,1,,
20181113,49051,Wasatch,County,UT,0,100,100,99.75,0,0,2018-11-13,2018-11-19,1,,
20181106,49051,Wasatch,County,UT,0,100,100,99.75,0,0,2018-11-06,2018-11-12,1,,
20181030,49051,Wasatch,County,UT,0,100,100,99.75,0,0,2018-10-30,2018-11-05,1,,
20181225,49053,Washington,County,UT,0,100,100,0,0,0,2018-12-25,2018-12-31,1,,
20181218,49053,Washington,County,UT,0,100,100,0,0,0,2018-12-18,2018-12-24,1,,
20181211,49053,Washington,County,UT,0,100,100,0,0,0,2018-12-11,2018-12-17,1,,
20181204,49053,Washington,County,UT,0,100,100,0,0,0,2018-12-04,2018-12-10,1,,
20181127,49053,Washington,County,UT,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,49053,Washington,County,UT,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,49053,Washington,County,UT,0,100,100,0,0,0,2018-11-13,2018-11-19,1,,
20181106,49053,Washington,County,UT,0,100,100,0,0,0,2018-11-06,2018-11-12,1,,
20181030,49053,Washington,County,UT,0,100,100,0,0,0,2018-10-30,2018-11-05,1,,
20181225,49055,Wayne,County,UT,0,100,100,100,0,0,2018-12-25,2018-12-31,1,,
20181218,49055,Wayne,County,UT,0,100,100,100,0,0,2018-12-18,2018-12-24,1,,
20181211,49055,Wayne,County,UT,0,100,100,100,0,0,2018-12-11,2018-12-17,1,,
20181204,49055,Wayne,County,UT,0,100,100,100,0,0,2018-12-04,2018-12-10,1,,
20181127,49055,Wayne,County,UT,0,100,100,100,13.35,0,2018-11-27,2018-12-03,1,,
20181120,49055,Wayne,County,UT,0,100,100,100,13.35,0,2018-11-20,2018-11-26,1,,
20181113,49055,Wayne,County,UT,0,100,100,100,13.35,0,2018-11-13,2018-11-19,1,,
20181106,49055,Wayne,County,UT,0,100,100,100,13.35,0,2018-11-06,2018-11-12,1,,
20181030,49055,Wayne,County,UT,0,100,100,100,72.87,0,2018-10-30,2018-11-05,1,,
20181225,49057,Weber,County,UT,0,100,100,100,0,0,2018-12-25,2018-12-31,1,,
20181218,49057,Weber,County,UT,0,100,100,100,0,0,2018-12-18,2018-12-24,1,,
20181211,49057,Weber,County,UT,0,100,100,100,0,0,2018-12-11,2018-12-17,1,,
20181204,49057,Weber,County,UT,0,100,100,100,56.75,0,2018-12-04,2018-12-10,1,,
20181127,49057,Weber,County,UT,0,100,100,100,56.75,0,2018-11-27,2018-12-03,1,,
20181120,49057,Weber,County,UT,0,100,100,100,56.75,0,2018-11-20,2018-11-26,1,,
20181113,49057,Weber,County,UT,0,100,100,100,56.75,0,2018-11-13,2018-11-19,1,,
20181106,49057,Weber,County,UT,0,100,100,100,56.75,0,2018-11-06,2018-11-12,1,,
20181030,49057,Weber,County,UT,0,100,100,100,56.75,0,2018-10-30,2018-11-05,1,,
20181225,53001,Adams,County,WA,0,100,43.13,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53001,Adams,County,WA,0,100,43.13,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53001,Adams,County,WA,0,100,43.13,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53001,Adams,County,WA,0,100,43.13,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53001,Adams,County,WA,0,100,43.13,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53001,Adams,County,WA,0,100,43.13,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53001,Adams,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53001,Adams,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53001,Adams,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53003,Asotin,County,WA,0,100,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53003,Asotin,County,WA,0,100,0.09,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53003,Asotin,County,WA,0,100,0.09,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53003,Asotin,County,WA,0,100,0.09,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53003,Asotin,County,WA,0,100,0.09,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53003,Asotin,County,WA,0,100,0.09,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53003,Asotin,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53003,Asotin,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53003,Asotin,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53005,Benton,County,WA,0,100,100,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53005,Benton,County,WA,0,100,100,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53005,Benton,County,WA,0,100,100,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53005,Benton,County,WA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53005,Benton,County,WA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53005,Benton,County,WA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53005,Benton,County,WA,0,100,4.73,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53005,Benton,County,WA,0,100,4.73,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53005,Benton,County,WA,0,100,8.05,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53007,Chelan,County,WA,7.35,92.65,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53007,Chelan,County,WA,0,100,1.26,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53007,Chelan,County,WA,0,100,1.26,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53007,Chelan,County,WA,0,100,1.26,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53007,Chelan,County,WA,0,100,1.26,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53007,Chelan,County,WA,0,100,1.26,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53007,Chelan,County,WA,0,100,1.26,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53007,Chelan,County,WA,0,100,1.26,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53007,Chelan,County,WA,0,100,72.41,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53009,Clallam,County,WA,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53009,Clallam,County,WA,81.7,18.3,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53009,Clallam,County,WA,81.7,18.3,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53009,Clallam,County,WA,81.7,18.3,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53009,Clallam,County,WA,81.86,18.14,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53009,Clallam,County,WA,81.86,18.14,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53009,Clallam,County,WA,81.86,18.14,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53009,Clallam,County,WA,81.86,18.14,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53009,Clallam,County,WA,63.51,36.49,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53011,Clark,County,WA,0,100,100,2.98,0,0,2018-12-25,2018-12-31,1,,
20181218,53011,Clark,County,WA,0,100,100,25.38,0,0,2018-12-18,2018-12-24,1,,
20181211,53011,Clark,County,WA,0,100,100,25.38,0,0,2018-12-11,2018-12-17,1,,
20181204,53011,Clark,County,WA,0,100,100,25.38,0,0,2018-12-04,2018-12-10,1,,
20181127,53011,Clark,County,WA,0,100,100,25.38,0,0,2018-11-27,2018-12-03,1,,
20181120,53011,Clark,County,WA,0,100,100,25.38,0,0,2018-11-20,2018-11-26,1,,
20181113,53011,Clark,County,WA,0,100,100,25.38,0,0,2018-11-13,2018-11-19,1,,
20181106,53011,Clark,County,WA,0,100,100,25.38,0,0,2018-11-06,2018-11-12,1,,
20181030,53011,Clark,County,WA,0,100,100,100,0,0,2018-10-30,2018-11-05,1,,
20181225,53013,Columbia,County,WA,0,100,89.17,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53013,Columbia,County,WA,0,100,90.52,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53013,Columbia,County,WA,0,100,90.52,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53013,Columbia,County,WA,0,100,90.52,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53013,Columbia,County,WA,0,100,90.52,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53013,Columbia,County,WA,0,100,90.52,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53013,Columbia,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53013,Columbia,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53013,Columbia,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53015,Cowlitz,County,WA,1.61,98.39,82.42,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53015,Cowlitz,County,WA,1.61,98.39,82.42,0.01,0,0,2018-12-18,2018-12-24,1,,
20181211,53015,Cowlitz,County,WA,1.61,98.39,82.42,0.01,0,0,2018-12-11,2018-12-17,1,,
20181204,53015,Cowlitz,County,WA,1.61,98.39,82.42,0.01,0,0,2018-12-04,2018-12-10,1,,
20181127,53015,Cowlitz,County,WA,0.74,99.26,82.42,0.01,0,0,2018-11-27,2018-12-03,1,,
20181120,53015,Cowlitz,County,WA,0.74,99.26,82.42,0.01,0,0,2018-11-20,2018-11-26,1,,
20181113,53015,Cowlitz,County,WA,0.74,99.26,82.42,0.01,0,0,2018-11-13,2018-11-19,1,,
20181106,53015,Cowlitz,County,WA,0.74,99.26,82.42,0.01,0,0,2018-11-06,2018-11-12,1,,
20181030,53015,Cowlitz,County,WA,0,100,82.42,35.56,0,0,2018-10-30,2018-11-05,1,,
20181225,53017,Douglas,County,WA,0,100,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53017,Douglas,County,WA,0,100,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53017,Douglas,County,WA,0,100,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53017,Douglas,County,WA,0,100,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53017,Douglas,County,WA,0,100,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53017,Douglas,County,WA,0,100,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53017,Douglas,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53017,Douglas,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53017,Douglas,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53019,Ferry,County,WA,0,100,27.04,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53019,Ferry,County,WA,0,100,27.04,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53019,Ferry,County,WA,0,100,27.04,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53019,Ferry,County,WA,0,100,27.04,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53019,Ferry,County,WA,0,100,27.04,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53019,Ferry,County,WA,0,100,27.04,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53019,Ferry,County,WA,0,100,27.04,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53019,Ferry,County,WA,0,100,27.04,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53019,Ferry,County,WA,0,100,27.04,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53021,Franklin,County,WA,0,100,100,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53021,Franklin,County,WA,0,100,100,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53021,Franklin,County,WA,0,100,100,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53021,Franklin,County,WA,0,100,100,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53021,Franklin,County,WA,0,100,100,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53021,Franklin,County,WA,0,100,100,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53021,Franklin,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53021,Franklin,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53021,Franklin,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53023,Garfield,County,WA,0,100,51.53,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53023,Garfield,County,WA,0,100,69.32,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53023,Garfield,County,WA,0,100,69.32,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53023,Garfield,County,WA,0,100,69.32,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53023,Garfield,County,WA,0,100,69.32,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53023,Garfield,County,WA,0,100,69.32,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53023,Garfield,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53023,Garfield,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53023,Garfield,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53025,Grant,County,WA,0,100,8.03,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53025,Grant,County,WA,0,100,8.03,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53025,Grant,County,WA,0,100,8.03,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53025,Grant,County,WA,0,100,8.03,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53025,Grant,County,WA,0,100,8.03,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53025,Grant,County,WA,0,100,8.03,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53025,Grant,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53025,Grant,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53025,Grant,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53027,Grays,Harbor,County,WA,98.83,1.17,0,0,0,0,2018-12-25,2018-12-31,1,
20181218,53027,Grays,Harbor,County,WA,98.83,1.17,0,0,0,0,2018-12-18,2018-12-24,1,
20181211,53027,Grays,Harbor,County,WA,98.83,1.17,0,0,0,0,2018-12-11,2018-12-17,1,
20181204,53027,Grays,Harbor,County,WA,98.83,1.17,0,0,0,0,2018-12-04,2018-12-10,1,
20181127,53027,Grays,Harbor,County,WA,98.83,1.17,0,0,0,0,2018-11-27,2018-12-03,1,
20181120,53027,Grays,Harbor,County,WA,98.83,1.17,0,0,0,0,2018-11-20,2018-11-26,1,
20181113,53027,Grays,Harbor,County,WA,98.83,1.17,0,0,0,0,2018-11-13,2018-11-19,1,
20181106,53027,Grays,Harbor,County,WA,98.83,1.17,0,0,0,0,2018-11-06,2018-11-12,1,
20181030,53027,Grays,Harbor,County,WA,25.81,74.19,0,0,0,0,2018-10-30,2018-11-05,1,
20181225,53029,Island,County,WA,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53029,Island,County,WA,100,0,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53029,Island,County,WA,100,0,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53029,Island,County,WA,100,0,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53029,Island,County,WA,100,0,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53029,Island,County,WA,100,0,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53029,Island,County,WA,100,0,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53029,Island,County,WA,100,0,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53029,Island,County,WA,14.48,85.52,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53031,Jefferson,County,WA,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53031,Jefferson,County,WA,76.98,23.02,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53031,Jefferson,County,WA,76.98,23.02,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53031,Jefferson,County,WA,76.98,23.02,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53031,Jefferson,County,WA,77.06,22.94,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53031,Jefferson,County,WA,77.06,22.94,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53031,Jefferson,County,WA,77.06,22.94,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53031,Jefferson,County,WA,77.06,22.94,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53031,Jefferson,County,WA,56.91,43.09,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53033,King,County,WA,36.42,63.58,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53033,King,County,WA,36.42,63.58,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53033,King,County,WA,36.42,63.58,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53033,King,County,WA,36.42,63.58,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53033,King,County,WA,36.34,63.66,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53033,King,County,WA,36.34,63.66,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53033,King,County,WA,36.34,63.66,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53033,King,County,WA,36.34,63.66,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53033,King,County,WA,0,100,61.22,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53035,Kitsap,County,WA,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53035,Kitsap,County,WA,63.92,36.08,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53035,Kitsap,County,WA,63.92,36.08,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53035,Kitsap,County,WA,63.92,36.08,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53035,Kitsap,County,WA,63.92,36.08,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53035,Kitsap,County,WA,63.92,36.08,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53035,Kitsap,County,WA,63.92,36.08,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53035,Kitsap,County,WA,63.92,36.08,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53035,Kitsap,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53037,Kittitas,County,WA,0,100,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53037,Kittitas,County,WA,0,100,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53037,Kittitas,County,WA,0,100,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53037,Kittitas,County,WA,0,100,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53037,Kittitas,County,WA,0,100,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53037,Kittitas,County,WA,0,100,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53037,Kittitas,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53037,Kittitas,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53037,Kittitas,County,WA,0,100,48.12,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53039,Klickitat,County,WA,0,100,100,1.51,0,0,2018-12-25,2018-12-31,1,,
20181218,53039,Klickitat,County,WA,0,100,100,2.1,0,0,2018-12-18,2018-12-24,1,,
20181211,53039,Klickitat,County,WA,0,100,100,2.1,0,0,2018-12-11,2018-12-17,1,,
20181204,53039,Klickitat,County,WA,0,100,100,2.1,0,0,2018-12-04,2018-12-10,1,,
20181127,53039,Klickitat,County,WA,0,100,100,2.1,0,0,2018-11-27,2018-12-03,1,,
20181120,53039,Klickitat,County,WA,0,100,100,2.1,0,0,2018-11-20,2018-11-26,1,,
20181113,53039,Klickitat,County,WA,0,100,100,2.1,0,0,2018-11-13,2018-11-19,1,,
20181106,53039,Klickitat,County,WA,0,100,100,2.1,0,0,2018-11-06,2018-11-12,1,,
20181030,53039,Klickitat,County,WA,0,100,100,5.71,0,0,2018-10-30,2018-11-05,1,,
20181225,53041,Lewis,County,WA,19.27,80.73,56.23,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53041,Lewis,County,WA,19.27,80.73,65.57,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53041,Lewis,County,WA,19.27,80.73,65.57,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53041,Lewis,County,WA,19.27,80.73,65.57,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53041,Lewis,County,WA,19.27,80.73,65.57,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53041,Lewis,County,WA,19.27,80.73,65.57,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53041,Lewis,County,WA,19.27,80.73,65.57,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53041,Lewis,County,WA,19.27,80.73,65.57,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53041,Lewis,County,WA,0,100,73.86,8.42,0,0,2018-10-30,2018-11-05,1,,
20181225,53043,Lincoln,County,WA,0,100,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53043,Lincoln,County,WA,0,100,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53043,Lincoln,County,WA,0,100,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53043,Lincoln,County,WA,0,100,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53043,Lincoln,County,WA,0,100,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53043,Lincoln,County,WA,0,100,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53043,Lincoln,County,WA,0,100,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53043,Lincoln,County,WA,0,100,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53043,Lincoln,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53045,Mason,County,WA,100,0,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53045,Mason,County,WA,76.37,23.63,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53045,Mason,County,WA,76.37,23.63,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53045,Mason,County,WA,76.37,23.63,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53045,Mason,County,WA,76.37,23.63,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53045,Mason,County,WA,76.37,23.63,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53045,Mason,County,WA,76.37,23.63,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53045,Mason,County,WA,76.37,23.63,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53045,Mason,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53047,Okanogan,County,WA,0.44,99.56,59.98,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53047,Okanogan,County,WA,0,100,69.87,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53047,Okanogan,County,WA,0,100,69.87,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53047,Okanogan,County,WA,0,100,69.87,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53047,Okanogan,County,WA,0,100,69.89,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53047,Okanogan,County,WA,0,100,69.89,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53047,Okanogan,County,WA,0,100,69.89,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53047,Okanogan,County,WA,0,100,69.89,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53047,Okanogan,County,WA,0,100,70.93,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53049,Pacific,County,WA,95.45,4.55,0,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53049,Pacific,County,WA,95.45,4.55,0,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53049,Pacific,County,WA,95.45,4.55,0,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53049,Pacific,County,WA,95.45,4.55,0,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53049,Pacific,County,WA,94.69,5.31,0,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53049,Pacific,County,WA,94.69,5.31,0,0,0,0,2018-11-20,2018-11-26,1,,
20181113,53049,Pacific,County,WA,94.69,5.31,0,0,0,0,2018-11-13,2018-11-19,1,,
20181106,53049,Pacific,County,WA,94.69,5.31,0,0,0,0,2018-11-06,2018-11-12,1,,
20181030,53049,Pacific,County,WA,0,100,0,0,0,0,2018-10-30,2018-11-05,1,,
20181225,53051,Pend,Oreille,County,WA,0,100,7.45,0,0,0,2018-12-25,2018-12-31,1,
20181218,53051,Pend,Oreille,County,WA,0,100,7.45,0,0,0,2018-12-18,2018-12-24,1,
20181211,53051,Pend,Oreille,County,WA,0,100,7.45,0,0,0,2018-12-11,2018-12-17,1,
20181204,53051,Pend,Oreille,County,WA,0,100,7.45,0,0,0,2018-12-04,2018-12-10,1,
20181127,53051,Pend,Oreille,County,WA,0,100,7.45,0,0,0,2018-11-27,2018-12-03,1,
20181120,53051,Pend,Oreille,County,WA,0,100,7.45,0,0,0,2018-11-20,2018-11-26,1,
20181113,53051,Pend,Oreille,County,WA,0,100,7.45,0,0,0,2018-11-13,2018-11-19,1,
20181106,53051,Pend,Oreille,County,WA,0,100,7.45,0,0,0,2018-11-06,2018-11-12,1,
20181030,53051,Pend,Oreille,County,WA,0,100,52.83,0,0,0,2018-10-30,2018-11-05,1,
20181225,53053,Pierce,County,WA,12.72,87.28,30.47,0,0,0,2018-12-25,2018-12-31,1,,
20181218,53053,Pierce,County,WA,12.72,87.28,54.37,0,0,0,2018-12-18,2018-12-24,1,,
20181211,53053,Pierce,County,WA,12.72,87.28,54.37,0,0,0,2018-12-11,2018-12-17,1,,
20181204,53053,Pierce,County,WA,12.72,87.28,54.37,0,0,0,2018-12-04,2018-12-10,1,,
20181127,53053,Pierce,County,WA,12.72,87.28,54.37,0,0,0,2018-11-27,2018-12-03,1,,
20181120,53053,Pierce,County,WA,12.72,87.28,54.37,0,0,0,2018-11-20,2018-11-26,1,,
