reservoir,storage,capacity,pct_capacity,date
"Ririe Lake",68936,100500,68.6,08/2008,id
"Ririe Lake",62516,100500,62.2,09/2008,id
"Ririe Lake",49728,100500,49.5,10/2008,id
"Ririe Lake",38250,100500,38.1,11/2008,id
"Ririe Lake",37089,100500,36.9,12/2008,id
"Ririe Lake",39049,100500,38.9,01/2009,id
"Ririe Lake",40834,100500,40.6,02/2009,id
"Ririe Lake",43271,100500,43.1,03/2009,id
"Ririe Lake",50688,100500,50.4,04/2009,id
"Ririe Lake",77412,100500,77,05/2009,id
"Ririe Lake",80842,100500,80.4,06/2009,id
"Ririe Lake",78913,100500,78.5,07/2009,id
"Ririe Lake",76697,100500,76.3,08/2009,id
"Ririe Lake",68081,100500,67.7,09/2009,id
"Ririe Lake",51973,100500,51.7,10/2009,id
"Ririe Lake",37445,100500,37.3,11/2009,id
"Ririe Lake",37037,100500,36.9,12/2009,id
"Ririe Lake",39276,100500,39.1,01/2010,id
"Ririe Lake",41335,100500,41.1,02/2010,id
"Ririe Lake",43464,100500,43.2,03/2010,id
"Ririe Lake",48672,100500,48.4,04/2010,id
"Ririe Lake",62677,100500,62.4,05/2010,id
"Ririe Lake",75978,100500,75.6,06/2010,id
"Ririe Lake",79111,100500,78.7,07/2010,id
"Ririe Lake",75949,100500,75.6,08/2010,id
"Ririe Lake",66309,100500,66,09/2010,id
"Ririe Lake",46032,100500,45.8,10/2010,id
"Ririe Lake",36174,100500,36,11/2010,id
"Ririe Lake",38895,100500,38.7,12/2010,id
"Ririe Lake",41678,100500,41.5,01/2011,id
"Ririe Lake",43830,100500,43.6,02/2011,id
"Ririe Lake",46571,100500,46.3,03/2011,id
"Ririe Lake",56590,100500,56.3,04/2011,id
"Ririe Lake",78328,100500,77.9,05/2011,id
"Ririe Lake",80571,100500,80.2,06/2011,id
"Ririe Lake",80222,100500,79.8,07/2011,id
"Ririe Lake",79266,100500,78.9,08/2011,id
"Ririe Lake",69379,100500,69,09/2011,id
"Ririe Lake",51013,100500,50.8,10/2011,id
"Ririe Lake",37067,100500,36.9,11/2011,id
"Ririe Lake",38711,100500,38.5,12/2011,id
"Ririe Lake",42333,100500,42.1,01/2012,id
"Ririe Lake",46080,100500,45.9,02/2012,id
"Ririe Lake",52546,100500,52.3,03/2012,id
"Ririe Lake",70541,100500,70.2,04/2012,id
"Ririe Lake",80447,100500,80,05/2012,id
"Ririe Lake",79640,100500,79.2,06/2012,id
"Ririe Lake",76815,100500,76.4,07/2012,id
"Ririe Lake",71191,100500,70.8,08/2012,id
"Ririe Lake",57056,100500,56.8,09/2012,id
"Ririe Lake",48040,100500,47.8,10/2012,id
"Ririe Lake",43516,100500,43.3,11/2012,id
"Ririe Lake",43138,100500,42.9,12/2012,id
"Ririe Lake",45362,100500,45.1,01/2013,id
"Ririe Lake",46316,100500,46.1,02/2013,id
"Ririe Lake",48491,100500,48.2,03/2013,id
"Ririe Lake",57350,100500,57.1,04/2013,id
"Ririe Lake",65382,100500,65.1,05/2013,id
"Ririe Lake",65917,100500,65.6,06/2013,id
"Ririe Lake",62397,100500,62.1,07/2013,id
"Ririe Lake",57714,100500,57.4,08/2013,id
"Ririe Lake",46276,100500,46,09/2013,id
"Ririe Lake",40358,100500,40.2,10/2013,id
"Ririe Lake",40502,100500,40.3,11/2013,id
"Ririe Lake",41455,100500,41.2,12/2013,id
"Ririe Lake",42695,100500,42.5,01/2014,id
"Ririe Lake",44545,100500,44.3,02/2014,id
"Ririe Lake",49967,100500,49.7,03/2014,id
"Ririe Lake",59740,100500,59.4,04/2014,id
"Ririe Lake",69620,100500,69.3,05/2014,id
"Ririe Lake",69557,100500,69.2,06/2014,id
"Ririe Lake",65946,100500,65.6,07/2014,id
"Ririe Lake",62124,100500,61.8,08/2014,id
"Ririe Lake",56566,100500,56.3,09/2014,id
"Ririe Lake",45913,100500,45.7,10/2014,id
"Ririe Lake",40683,100500,40.5,11/2014,id
"Ririe Lake",42672,100500,42.5,12/2014,id
"Ririe Lake",44602,100500,44.4,01/2015,id
"Ririe Lake",47280,100500,47,02/2015,id
"Ririe Lake",50200,100500,50,03/2015,id
"Ririe Lake",55233,100500,55,04/2015,id
"Ririe Lake",58504,100500,58.2,05/2015,id
"Ririe Lake",64210,100500,63.9,06/2015,id
"Ririe Lake",61795,100500,61.5,07/2015,id
"Ririe Lake",58186,100500,57.9,08/2015,id
"Ririe Lake",50320,100500,50.1,09/2015,id
"Ririe Lake",39925,100500,39.7,10/2015,id
"Ririe Lake",41287,100500,41.1,11/2015,id
"Ririe Lake",42987,100500,42.8,12/2015,id
"Ririe Lake",44820,100500,44.6,01/2016,id
"Ririe Lake",46821,100500,46.6,02/2016,id
"Ririe Lake",50281,100500,50,03/2016,id
"Ririe Lake",66869,100500,66.5,04/2016,id
"Ririe Lake",80456,100500,80.1,05/2016,id
"Ririe Lake",80177,100500,79.8,06/2016,id
"Ririe Lake",77572,100500,77.2,07/2016,id
"Ririe Lake",72283,100500,71.9,08/2016,id
"Ririe Lake",57173,100500,56.9,09/2016,id
"Ririe Lake",44334,100500,44.1,10/2016,id
"Ririe Lake",42021,100500,41.8,11/2016,id
"Ririe Lake",44374,100500,44.2,12/2016,id
"Ririe Lake",47100,100500,46.9,01/2017,id
"Ririe Lake",48485,100500,48.2,02/2017,id
"Ririe Lake",56369,100500,56.1,03/2017,id
"Ririe Lake",69274,100500,68.9,04/2017,id
"Ririe Lake",78470,100500,78.1,05/2017,id
"Ririe Lake",80646,100500,80.2,06/2017,id
"Ririe Lake",80420,100500,80,07/2017,id
"Ririe Lake",78673,100500,78.3,08/2017,id
"Ririe Lake",76591,100500,76.2,09/2017,id
"Ririe Lake",58185,100500,57.9,10/2017,id
"Ririe Lake",41588,100500,41.4,11/2017,id
"Ririe Lake",41990,100500,41.8,12/2017,id
"Ririe Lake",45353,100500,45.1,01/2018,id
"Ririe Lake",49081,100500,48.8,02/2018,id
"Ririe Lake",53365,100500,53.1,03/2018,id
"Ririe Lake",69881,100500,69.5,04/2018,id
"Ririe Lake",80838,100500,80.4,05/2018,id
"Ririe Lake",81400,100500,81,06/2018,id
"Ririe Lake",80066,100500,79.7,07/2018,id
"Ririe Lake",76197,100500,75.8,08/2018,id
"Ririe Lake",71092,100500,70.7,09/2018,id
"Ririe Lake",54061,100500,53.8,10/2018,id
"Ririe Lake",41833,100500,41.6,11/2018,id
"Ririe Lake",44106,100500,43.9,12/2018,id
"Ririe Lake",46407,100500,46.2,01/2019,id
"Ririe Lake",48827,100500,48.6,02/2019,id
"Ririe Lake",51396,100500,51.1,03/2019,id
"Ririe Lake",57232,100500,56.9,04/2019,id
"Ririe Lake",77399,100500,77,05/2019,id
"Ririe Lake",80961,100500,80.6,06/2019,id
"Ririe Lake",80052,100500,79.7,07/2019,id
"Ririe Lake",77455,100500,77.1,08/2019,id
"Ririe Lake",71538,100500,71.2,09/2019,id
"Ririe Lake",50775,100500,50.5,10/2019,id
"Ririe Lake",42137,100500,41.9,11/2019,id
"Ririe Lake",44890,100500,44.7,12/2019,id
"Ririe Lake",47632,100500,47.4,01/2020,id
"Ririe Lake",50288,100500,50,02/2020,id
"Ririe Lake",53539,100500,53.3,03/2020,id
"Ririe Lake",61291,100500,61,04/2020,id
"Ririe Lake",79205,100500,78.8,05/2020,id
"Ririe Lake",80997,100500,80.6,06/2020,id
"Ririe Lake",79623,100500,79.2,07/2020,id
"Ririe Lake",75771,100500,75.4,08/2020,id
"Ririe Lake",67231,100500,66.9,09/2020,id
"Ririe Lake",49177,100500,48.9,10/2020,id
"Ririe Lake",41749,100500,41.5,11/2020,id
"Ririe Lake",43872,100500,43.7,12/2020,id
"Ririe Lake",46225,100500,46,01/2021,id
"Ririe Lake",48416,100500,48.2,02/2021,id
"Ririe Lake",50982,100500,50.7,03/2021,id
"Ririe Lake",56550,100500,56.3,04/2021,id
"Ririe Lake",65633,100500,65.3,05/2021,id
"Ririe Lake",66620,100500,66.3,06/2021,id
