"Horse Mesa",226741,245138,92.5,5/2012,AZ
"Horse Mesa",227677,245138,92.9,6/2012,AZ
"Horse Mesa",227824,245138,92.9,7/2012,AZ
"Horse Mesa",226660,245138,92.5,8/2012,AZ
"Horse Mesa",227536,245138,92.8,9/2012,AZ
"Horse Mesa",227041,245138,92.6,10/2012,AZ
"Horse Mesa",222825,245138,90.9,11/2012,AZ
"Horse Mesa",226002,245138,92.2,12/2012,AZ
"Horse Mesa",226373,245138,92.3,1/2013,AZ
"Horse Mesa",226361,245138,92.3,2/2013,AZ
"Horse Mesa",225128,245138,91.8,3/2013,AZ
"Horse Mesa",223804,245138,91.3,4/2013,AZ
"Horse Mesa",228141,245138,93.1,5/2013,AZ
"Horse Mesa",231876,245138,94.6,6/2013,AZ
"Horse Mesa",232361,245138,94.8,7/2013,AZ
"Horse Mesa",230621,245138,94.1,8/2013,AZ
"Horse Mesa",229418,245138,93.6,9/2013,AZ
"Horse Mesa",228230,245138,93.1,10/2013,AZ
"Horse Mesa",228926,245138,93.4,11/2013,AZ
"Horse Mesa",230678,245138,94.1,12/2013,AZ
"Horse Mesa",230265,245138,93.9,1/2014,AZ
"Horse Mesa",231739,245138,94.5,2/2014,AZ
"Horse Mesa",233334,245138,95.2,3/2014,AZ
"Horse Mesa",229410,245138,93.6,4/2014,AZ
"Horse Mesa",226223,245138,92.3,5/2014,AZ
"Horse Mesa",227473,245138,92.8,6/2014,AZ
"Horse Mesa",228838,245138,93.4,7/2014,AZ
"Horse Mesa",229365,245138,93.6,8/2014,AZ
"Horse Mesa",230710,245138,94.1,9/2014,AZ
"Horse Mesa",230194,245138,93.9,10/2014,AZ
"Horse Mesa",227997,245138,93,11/2014,AZ
"Horse Mesa",226830,245138,92.5,12/2014,AZ
"Horse Mesa",225681,245138,92.1,1/2015,AZ
"Horse Mesa",227000,245138,92.6,2/2015,AZ
"Horse Mesa",227626,245138,92.9,3/2015,AZ
"Horse Mesa",225528,245138,92,4/2015,AZ
"Horse Mesa",225300,245138,91.9,5/2015,AZ
"Horse Mesa",229318,245138,93.5,6/2015,AZ
"Horse Mesa",228389,245138,93.2,7/2015,AZ
"Horse Mesa",227871,245138,93,8/2015,AZ
"Horse Mesa",227799,245138,92.9,9/2015,AZ
"Horse Mesa",225181,245138,91.9,10/2015,AZ
"Horse Mesa",220623,245138,90,11/2015,AZ
"Horse Mesa",221874,245138,90.5,12/2015,AZ
"Horse Mesa",224261,245138,91.5,1/2016,AZ
"Horse Mesa",224825,245138,91.7,2/2016,AZ
"Horse Mesa",224941,245138,91.8,3/2016,AZ
"Horse Mesa",226303,245138,92.3,4/2016,AZ
"Horse Mesa",226377,245138,92.3,5/2016,AZ
"Horse Mesa",225319,245138,91.9,6/2016,AZ
"Horse Mesa",233221,245138,95.1,7/2016,AZ
"Horse Mesa",231082,245138,94.3,8/2016,AZ
"Horse Mesa",224619,245138,91.6,9/2016,AZ
"Horse Mesa",225582,245138,92,10/2016,AZ
"Horse Mesa",228211,245138,93.1,11/2016,AZ
"Horse Mesa",224864,245138,91.7,12/2016,AZ
"Horse Mesa",228137,245138,93.1,1/2017,AZ
"Horse Mesa",235691,245138,96.1,2/2017,AZ
"Horse Mesa",235976,245138,96.3,3/2017,AZ
"Horse Mesa",234283,245138,95.6,4/2017,AZ
"Horse Mesa",228285,245138,93.1,5/2017,AZ
"Horse Mesa",226819,245138,92.5,6/2017,AZ
"Horse Mesa",226884,245138,92.6,7/2017,AZ
"Horse Mesa",226176,245138,92.3,8/2017,AZ
"Horse Mesa",225841,245138,92.1,9/2017,AZ
"Horse Mesa",225734,245138,92.1,10/2017,AZ
"Horse Mesa",232905,245138,95,11/2017,AZ
"Horse Mesa",233375,245138,95.2,12/2017,AZ
"Horse Mesa",232035,245138,94.7,1/2018,AZ
"Horse Mesa",231878,245138,94.6,2/2018,AZ
"Horse Mesa",225863,245138,92.1,5/2018,AZ
"Horse Mesa",227024,245138,92.6,6/2018,AZ
"Horse Mesa",224452,245138,91.6,7/2018,AZ
"Horse Mesa",227065,245138,92.6,8/2018,AZ
"Horse Mesa",225377,245138,91.9,9/2018,AZ
"Horse Mesa",176271,245138,71.9,10/2018,AZ
"Horse Mesa",225281,245138,91.9,11/2018,AZ
"Horse Mesa",224870,245138,91.7,12/2018,AZ
"Horse Mesa",224410,245138,91.5,1/2019,AZ
"Horse Mesa",227931,245138,93,2/2019,AZ
"Horse Mesa",239264,245138,97.6,3/2019,AZ
"Horse Mesa",238817,245138,97.4,4/2019,AZ
"Horse Mesa",232829,245138,95,5/2019,AZ
"Horse Mesa",225846,245138,92.1,6/2019,AZ
"Horse Mesa",226980,245138,92.6,7/2019,AZ
"Horse Mesa",227735,245138,92.9,8/2019,AZ
"Horse Mesa",228692,245138,93.3,9/2019,AZ
"Horse Mesa",229565,245138,93.6,10/2019,AZ
"Horse Mesa",229758,245138,93.7,11/2019,AZ
"Horse Mesa",232170,245138,94.7,12/2019,AZ
"Horse Mesa",233552,245138,95.3,1/2020,AZ
"Horse Mesa",235589,245138,96.1,2/2020,AZ
"Horse Mesa",240648,245138,98.2,3/2020,AZ
"Horse Mesa",226702,245138,92.5,4/2020,AZ
"Horse Mesa",228876,245138,93.4,5/2020,AZ
"Horse Mesa",227961,245138,93,6/2020,AZ
"Horse Mesa",229455,245138,93.6,7/2020,AZ
"Horse Mesa",225953,245138,92.2,8/2020,AZ
"Horse Mesa",220994,245138,90.2,9/2020,AZ
"Horse Mesa",223055,245138,91,10/2020,AZ
"Horse Mesa",225144,245138,91.8,11/2020,AZ
"Horse Mesa",225657,245138,92.1,12/2020,AZ
"Horse Mesa",222494,245138,90.8,1/2021,AZ
"Horse Mesa",222326,245138,90.7,2/2021,AZ
"Horse Mesa",220302,245138,89.9,3/2021,AZ
"Horse Mesa",232271,245138,94.8,4/2021,AZ
"Horse Mesa",221885,245138,90.5,5/2021,AZ
"Horse Mesa",226006,245138,92.2,6/2021,AZ
