"Lyman Lake",2242,27000,8.3,12/2004,AZ
"Lyman Lake",3458,27000,12.8,01/2005,AZ
"Lyman Lake",4281,27000,15.9,02/2005,AZ
"Lyman Lake",5577,27000,20.7,03/2005,AZ
"Lyman Lake",8801,27000,32.6,04/2005,AZ
"Lyman Lake",12058,27000,44.7,05/2005,AZ
"Lyman Lake",11393,27000,42.2,06/2005,AZ
"Lyman Lake",9314,27000,34.5,07/2005,AZ
"Lyman Lake",8466,27000,31.4,08/2005,AZ
"Lyman Lake",8041,27000,29.8,09/2005,AZ
"Lyman Lake",7810,27000,28.9,10/2005,AZ
"Lyman Lake",7801,27000,28.9,11/2005,AZ
"Lyman Lake",7861,27000,29.1,12/2005,AZ
"Lyman Lake",7937,27000,29.4,01/2006,AZ
"Lyman Lake",8004,27000,29.6,02/2006,AZ
"Lyman Lake",8101,27000,30,03/2006,AZ
"Lyman Lake",8070,27000,29.9,04/2006,AZ
"Lyman Lake",7216,27000,26.7,05/2006,AZ
"Lyman Lake",5622,27000,20.8,06/2006,AZ
"Lyman Lake",4364,27000,16.2,07/2006,AZ
"Lyman Lake",5214,27000,19.3,08/2006,AZ
"Lyman Lake",7088,27000,26.3,09/2006,AZ
"Lyman Lake",7283,27000,27,10/2006,AZ
"Lyman Lake",7265,27000,26.9,11/2006,AZ
"Lyman Lake",7287,27000,27,12/2006,AZ
"Lyman Lake",7390,27000,27.4,01/2007,AZ
"Lyman Lake",7560,27000,28,02/2007,AZ
"Lyman Lake",7933,27000,29.4,03/2007,AZ
"Lyman Lake",8461,27000,31.3,04/2007,AZ
"Lyman Lake",8144,27000,30.2,05/2007,AZ
"Lyman Lake",6754,27000,25,06/2007,AZ
"Lyman Lake",5060,27000,18.7,07/2007,AZ
"Lyman Lake",8347,27000,30.9,08/2007,AZ
"Lyman Lake",8792,27000,32.6,09/2007,AZ
"Lyman Lake",8341,27000,30.9,10/2007,AZ
"Lyman Lake",8143,27000,30.2,11/2007,AZ
"Lyman Lake",8252,27000,30.6,12/2007,AZ
"Lyman Lake",8465,27000,31.4,01/2008,AZ
"Lyman Lake",9414,27000,34.9,02/2008,AZ
"Lyman Lake",11445,27000,42.4,03/2008,AZ
"Lyman Lake",18583,27000,68.8,04/2008,AZ
"Lyman Lake",19003,27000,70.4,05/2008,AZ
"Lyman Lake",17970,27000,66.6,06/2008,AZ
"Lyman Lake",16610,27000,61.5,07/2008,AZ
"Lyman Lake",15626,27000,57.9,08/2008,AZ
"Lyman Lake",14687,27000,54.4,09/2008,AZ
"Lyman Lake",12681,27000,47,10/2008,AZ
"Lyman Lake",12503,27000,46.3,11/2008,AZ
"Lyman Lake",12503,27000,46.3,12/2008,AZ
"Lyman Lake",12574,27000,46.6,01/2009,AZ
"Lyman Lake",12632,27000,46.8,02/2009,AZ
"Lyman Lake",14674,27000,54.3,03/2009,AZ
"Lyman Lake",18057,27000,66.9,04/2009,AZ
"Lyman Lake",17771,27000,65.8,05/2009,AZ
"Lyman Lake",16860,27000,62.4,06/2009,AZ
"Lyman Lake",15123,27000,56,07/2009,AZ
"Lyman Lake",12806,27000,47.4,08/2009,AZ
"Lyman Lake",11303,27000,41.9,09/2009,AZ
"Lyman Lake",0,27000,0,10/2009,AZ
"Lyman Lake",0,27000,0,11/2009,AZ
"Lyman Lake",0,27000,0,12/2009,AZ
"Lyman Lake",0,27000,0,01/2010,AZ
"Lyman Lake",0,27000,0,02/2010,AZ
"Lyman Lake",0,27000,0,03/2010,AZ
"Lyman Lake",14280,27000,52.9,04/2010,AZ
"Lyman Lake",19868,27000,73.6,05/2010,AZ
"Lyman Lake",18740,27000,69.4,06/2010,AZ
"Lyman Lake",0,27000,0,07/2010,AZ
"Lyman Lake",0,27000,0,08/2010,AZ
"Lyman Lake",0,27000,0,09/2010,AZ
"Lyman Lake",0,27000,0,10/2010,AZ
"Lyman Lake",0,27000,0,11/2010,AZ
"Lyman Lake",0,27000,0,12/2010,AZ
"Lyman Lake",0,27000,0,01/2011,AZ
"Lyman Lake",0,27000,0,02/2011,AZ
"Lyman Lake",0,27000,0,03/2011,AZ
"Lyman Lake",0,27000,0,04/2011,AZ
"Lyman Lake",0,27000,0,05/2011,AZ
"Lyman Lake",0,27000,0,06/2011,AZ
"Lyman Lake",0,27000,0,07/2011,AZ
"Lyman Lake",0,27000,0,08/2011,AZ
"Lyman Lake",0,27000,0,09/2011,AZ
"Lyman Lake",0,27000,0,10/2011,AZ
"Lyman Lake",0,27000,0,11/2011,AZ
"Lyman Lake",0,27000,0,12/2011,AZ
"Lyman Lake",0,27000,0,01/2012,AZ
"Lyman Lake",0,27000,0,02/2012,AZ
"Lyman Lake",0,27000,0,03/2012,AZ
"Lyman Lake",0,27000,0,04/2012,AZ
"Lyman Lake",0,27000,0,05/2012,AZ
"Lyman Lake",0,27000,0,06/2012,AZ
"Lyman Lake",0,27000,0,07/2012,AZ
"Lyman Lake",5214,27000,19.3,08/2012,AZ
"Lyman Lake",4821,27000,17.9,09/2012,AZ
"Lyman Lake",4455,27000,16.5,10/2012,AZ
"Lyman Lake",4296,27000,15.9,11/2012,AZ
"Lyman Lake",4289,27000,15.9,12/2012,AZ
"Lyman Lake",4351,27000,16.1,01/2013,AZ
"Lyman Lake",4475,27000,16.6,02/2013,AZ
"Lyman Lake",4667,27000,17.3,03/2013,AZ
"Lyman Lake",5197,27000,19.2,04/2013,AZ
"Lyman Lake",4843,27000,17.9,05/2013,AZ
"Lyman Lake",3503,27000,13,06/2013,AZ
"Lyman Lake",2742,27000,10.2,07/2013,AZ
"Lyman Lake",3326,27000,12.3,08/2013,AZ
"Lyman Lake",5812,27000,21.5,09/2013,AZ
"Lyman Lake",7933,27000,29.4,10/2013,AZ
"Lyman Lake",8215,27000,30.4,11/2013,AZ
"Lyman Lake",8693,27000,32.2,12/2013,AZ
"Lyman Lake",8971,27000,33.2,01/2014,AZ
"Lyman Lake",9253,27000,34.3,02/2014,AZ
"Lyman Lake",10056,27000,37.2,03/2014,AZ
"Lyman Lake",10517,27000,39,04/2014,AZ
"Lyman Lake",9403,27000,34.8,05/2014,AZ
"Lyman Lake",7648,27000,28.3,06/2014,AZ
"Lyman Lake",5913,27000,21.9,07/2014,AZ
"Lyman Lake",5018,27000,18.6,08/2014,AZ
"Lyman Lake",4159,27000,15.4,09/2014,AZ
"Lyman Lake",4017,27000,14.9,10/2014,AZ
"Lyman Lake",3905,27000,14.5,11/2014,AZ
"Lyman Lake",3931,27000,14.6,12/2014,AZ
"Lyman Lake",4029,27000,14.9,01/2015,AZ
"Lyman Lake",4170,27000,15.4,02/2015,AZ
"Lyman Lake",4441,27000,16.4,03/2015,AZ
"Lyman Lake",5049,27000,18.7,04/2015,AZ
"Lyman Lake",4618,27000,17.1,05/2015,AZ
"Lyman Lake",3487,27000,12.9,06/2015,AZ
"Lyman Lake",3094,27000,11.5,07/2015,AZ
"Lyman Lake",3606,27000,13.4,08/2015,AZ
"Lyman Lake",4214,27000,15.6,09/2015,AZ
"Lyman Lake",4628,27000,17.1,10/2015,AZ
"Lyman Lake",5375,27000,19.9,11/2015,AZ
"Lyman Lake",6543,27000,24.2,12/2015,AZ
"Lyman Lake",7678,27000,28.4,01/2016,AZ
"Lyman Lake",8933,27000,33.1,02/2016,AZ
"Lyman Lake",11765,27000,43.6,03/2016,AZ
"Lyman Lake",12870,27000,47.7,04/2016,AZ
"Lyman Lake",12497,27000,46.3,05/2016,AZ
"Lyman Lake",11240,27000,41.6,06/2016,AZ
"Lyman Lake",9583,27000,35.5,07/2016,AZ
"Lyman Lake",8403,27000,31.1,08/2016,AZ
"Lyman Lake",7220,27000,26.7,09/2016,AZ
"Lyman Lake",6445,27000,23.9,10/2016,AZ
"Lyman Lake",6097,27000,22.6,11/2016,AZ
"Lyman Lake",6062,27000,22.5,12/2016,AZ
"Lyman Lake",6545,27000,24.2,01/2017,AZ
"Lyman Lake",8464,27000,31.3,02/2017,AZ
"Lyman Lake",13481,27000,49.9,03/2017,AZ
"Lyman Lake",18380,27000,68.1,04/2017,AZ
"Lyman Lake",18721,27000,69.3,05/2017,AZ
"Lyman Lake",17383,27000,64.4,06/2017,AZ
"Lyman Lake",15545,27000,57.6,07/2017,AZ
"Lyman Lake",15200,27000,56.3,08/2017,AZ
"Lyman Lake",13611,27000,50.4,09/2017,AZ
"Lyman Lake",12365,27000,45.8,10/2017,AZ
"Lyman Lake",11404,27000,42.2,11/2017,AZ
"Lyman Lake",11263,27000,41.7,12/2017,AZ
"Lyman Lake",11178,27000,41.4,01/2018,AZ
"Lyman Lake",10634,27000,39.4,02/2018,AZ
"Lyman Lake",10978,27000,40.7,03/2018,AZ
"Lyman Lake",10578,27000,39.2,04/2018,AZ
"Lyman Lake",9551,27000,35.4,05/2018,AZ
"Lyman Lake",7787,27000,28.8,06/2018,AZ
"Lyman Lake",6748,27000,25,07/2018,AZ
"Lyman Lake",5827,27000,21.6,08/2018,AZ
"Lyman Lake",4959,27000,18.4,09/2018,AZ
"Lyman Lake",4509,27000,16.7,10/2018,AZ
"Lyman Lake",3908,27000,14.5,11/2018,AZ
"Lyman Lake",3736,27000,13.8,12/2018,AZ
"Lyman Lake",3470,27000,12.9,01/2019,AZ
"Lyman Lake",3518,27000,13,02/2019,AZ
"Lyman Lake",6091,27000,22.6,03/2019,AZ
"Lyman Lake",14739,27000,54.6,04/2019,AZ
