reservoir,storage,capacity,pct_capacity,date
Wickiup,166845,206880,80.6,12/2012,or
Wickiup,177206,206880,85.7,01/2013,or
Wickiup,184547,206880,89.2,02/2013,or
Wickiup,193451,206880,93.5,03/2013,or
Wickiup,196289,206880,94.9,04/2013,or
Wickiup,163252,206880,78.9,05/2013,or
Wickiup,136591,206880,66,06/2013,or
Wickiup,104200,206880,50.4,07/2013,or
Wickiup,68960,206880,33.3,08/2013,or
Wickiup,47333,206880,22.9,09/2013,or
Wickiup,63703,206880,30.8,10/2013,or
Wickiup,100748,206880,48.7,11/2013,or
Wickiup,130983,206880,63.3,12/2013,or
Wickiup,155496,206880,75.2,01/2014,or
Wickiup,178171,206880,86.1,02/2014,or
Wickiup,194186,206880,93.9,03/2014,or
Wickiup,198272,206880,95.8,04/2014,or
Wickiup,173365,206880,83.8,05/2014,or
Wickiup,138025,206880,66.7,06/2014,or
Wickiup,100976,206880,48.8,07/2014,or
Wickiup,71946,206880,34.8,08/2014,or
Wickiup,52580,206880,25.4,09/2014,or
Wickiup,54543,206880,26.4,10/2014,or
Wickiup,88581,206880,42.8,11/2014,or
Wickiup,123754,206880,59.8,12/2014,or
Wickiup,156511,206880,75.7,01/2015,or
Wickiup,184519,206880,89.2,02/2015,or
Wickiup,198595,206880,96,03/2015,or
Wickiup,194930,206880,94.2,04/2015,or
Wickiup,164043,206880,79.3,05/2015,or
Wickiup,125522,206880,60.7,06/2015,or
Wickiup,85650,206880,41.4,07/2015,or
Wickiup,50833,206880,24.6,08/2015,or
Wickiup,22531,206880,10.9,09/2015,or
Wickiup,29331,206880,14.2,10/2015,or
Wickiup,63958,206880,30.9,11/2015,or
Wickiup,95385,206880,46.1,12/2015,or
Wickiup,123391,206880,59.6,01/2016,or
Wickiup,145100,206880,70.1,02/2016,or
Wickiup,167180,206880,80.8,03/2016,or
Wickiup,169934,206880,82.1,04/2016,or
Wickiup,153582,206880,74.2,05/2016,or
Wickiup,122365,206880,59.1,06/2016,or
Wickiup,84207,206880,40.7,07/2016,or
Wickiup,49871,206880,24.1,08/2016,or
Wickiup,22757,206880,11,09/2016,or
Wickiup,34499,206880,16.7,10/2016,or
Wickiup,69240,206880,33.5,11/2016,or
Wickiup,98798,206880,47.8,12/2016,or
Wickiup,125973,206880,60.9,01/2017,or
Wickiup,148151,206880,71.6,02/2017,or
Wickiup,166028,206880,80.3,03/2017,or
Wickiup,172354,206880,83.3,04/2017,or
Wickiup,165144,206880,79.8,05/2017,or
Wickiup,148081,206880,71.6,06/2017,or
Wickiup,116765,206880,56.4,07/2017,or
Wickiup,83548,206880,40.4,08/2017,or
Wickiup,68638,206880,33.2,09/2017,or
Wickiup,84490,206880,40.8,10/2017,or
Wickiup,118769,206880,57.4,11/2017,or
Wickiup,144059,206880,69.6,12/2017,or
Wickiup,165459,206880,80,01/2018,or
Wickiup,182688,206880,88.3,02/2018,or
Wickiup,196897,206880,95.2,03/2018,or
Wickiup,194341,206880,93.9,04/2018,or
Wickiup,161064,206880,77.9,05/2018,or
Wickiup,115679,206880,55.9,06/2018,or
Wickiup,72061,206880,34.8,07/2018,or
Wickiup,36543,206880,17.7,08/2018,or
Wickiup,7833,206880,3.8,09/2018,or
Wickiup,10703,206880,5.2,10/2018,or
Wickiup,41342,206880,20,11/2018,or
Wickiup,70050,206880,33.9,12/2018,or
Wickiup,94070,206880,45.5,01/2019,or
Wickiup,112703,206880,54.5,02/2019,or
Wickiup,130169,206880,62.9,03/2019,or
Wickiup,137485,206880,66.5,04/2019,or
