state,year,month,D0,D1,D2,D3,D4
NV,2011,08,2.2,0.0,0.0,0.0,0.0
NV,2011,09,22.4,0.0,0.0,0.0,0.0
NV,2011,10,10.2,0.0,0.0,0.0,0.0
NV,2011,11,5.2,0.0,0.0,0.0,0.0
NV,2011,12,44.8,1.2,0.0,0.0,0.0
NV,2012,01,90.8,48.9,0.0,0.0,0.0
NV,2012,02,98.5,82.9,13.6,0.0,0.0
NV,2012,03,99.6,92.6,49.1,0.0,0.0
NV,2012,04,99.9,93.4,52.1,0.0,0.0
NV,2012,05,99.9,97.0,66.0,0.0,0.0
NV,2012,06,99.9,97.1,74.1,3.0,0.0
NV,2012,07,100.0,98.9,78.8,14.9,0.0
NV,2012,08,100.0,99.9,74.9,21.4,0.0
NV,2012,09,100.0,99.8,62.0,27.1,0.0
NV,2012,10,100.0,96.3,55.9,27.3,0.0
NV,2012,11,100.0,94.3,59.9,27.4,0.0
NV,2012,12,100.0,94.2,64.0,30.2,0.0
NV,2013,01,99.9,93.8,57.3,10.7,0.0
NV,2013,02,99.9,93.7,56.1,9.3,0.0
NV,2013,03,100.0,88.9,55.5,12.2,0.0
NV,2013,04,100.0,89.8,56.2,12.2,0.0
NV,2013,05,100.0,93.0,63.8,12.2,0.0
NV,2013,06,100.0,99.4,75.4,19.6,0.0
NV,2013,07,100.0,99.9,87.8,28.4,5.4
NV,2013,08,100.0,100.0,90.1,42.6,5.4
NV,2013,09,99.8,98.2,80.9,33.5,5.4
NV,2013,10,99.6,96.8,79.1,28.6,5.4
NV,2013,11,99.6,96.8,78.7,28.6,5.4
NV,2013,12,99.6,96.8,77.7,28.6,5.4
NV,2014,01,100.0,96.8,80.3,35.8,5.4
NV,2014,02,100.0,97.8,76.6,34.9,5.4
NV,2014,03,100.0,99.7,77.6,33.5,6.1
NV,2014,04,100.0,100.0,83.1,35.6,8.2
NV,2014,05,100.0,100.0,86.4,38.7,8.2
NV,2014,06,100.0,100.0,87.0,40.3,9.7
NV,2014,07,100.0,100.0,86.9,55.0,11.2
NV,2014,08,100.0,100.0,86.9,55.2,11.9
NV,2014,09,100.0,98.6,76.5,49.1,11.9
NV,2014,10,100.0,97.1,69.9,48.4,11.9
NV,2014,11,100.0,97.0,69.1,48.4,11.9
NV,2014,12,100.0,97.0,68.3,48.4,11.9
NV,2015,01,100.0,97.7,68.3,48.8,13.4
NV,2015,02,100.0,99.9,63.3,48.0,17.9
NV,2015,03,100.0,99.9,69.0,48.0,18.4
NV,2015,04,100.0,99.9,86.3,48.6,18.4
NV,2015,05,100.0,99.9,87.0,49.3,18.4
NV,2015,06,100.0,97.0,79.2,48.3,13.7
NV,2015,07,100.0,95.0,76.1,45.6,11.1
NV,2015,08,100.0,94.8,76.1,38.1,14.7
NV,2015,09,100.0,94.8,76.1,37.5,15.9
NV,2015,10,100.0,94.8,74.6,36.4,15.9
NV,2015,11,100.0,94.3,70.0,31.9,9.5
NV,2015,12,99.5,93.5,65.9,31.8,9.3
NV,2016,01,98.7,78.9,52.6,28.4,7.1
NV,2016,02,98.7,64.9,38.0,23.8,4.6
NV,2016,03,95.1,60.4,36.8,23.2,2.5
NV,2016,04,93.8,62.8,38.8,23.2,0.6
NV,2016,05,73.0,56.6,32.2,12.5,0.0
NV,2016,06,67.2,34.3,21.7,1.5,0.0
NV,2016,07,67.2,34.3,21.7,0.3,0.0
NV,2016,08,67.2,34.3,21.7,0.3,0.0
NV,2016,09,77.5,36.0,21.7,0.3,0.0
NV,2016,10,75.6,36.6,21.7,0.3,0.0
NV,2016,11,70.8,34.6,10.3,0.3,0.0
NV,2016,12,69.7,34.0,7.3,0.2,0.0
NV,2017,01,38.8,13.0,1.5,0.0,0.0
NV,2017,02,13.1,1.4,0.0,0.0,0.0
NV,2017,03,6.2,0.0,0.0,0.0,0.0
NV,2017,04,6.2,0.0,0.0,0.0,0.0
NV,2017,05,6.2,0.0,0.0,0.0,0.0
NV,2017,06,6.2,0.0,0.0,0.0,0.0
NV,2017,07,18.5,0.0,0.0,0.0,0.0
NV,2017,08,6.2,0.0,0.0,0.0,0.0
NV,2017,09,1.3,0.0,0.0,0.0,0.0
NV,2017,10,1.3,0.0,0.0,0.0,0.0
NV,2017,11,8.7,0.0,0.0,0.0,0.0
NV,2017,12,27.8,3.4,0.0,0.0,0.0
NV,2018,01,45.5,4.9,0.0,0.0,0.0
NV,2018,02,100.0,11.7,0.0,0.0,0.0
NV,2018,03,99.1,12.6,0.0,0.0,0.0
NV,2018,04,87.5,26.5,0.1,0.0,0.0
NV,2018,05,84.3,31.5,0.3,0.0,0.0
NV,2018,06,84.3,31.9,0.3,0.0,0.0
NV,2018,07,86.3,33.8,0.3,0.0,0.0
NV,2018,08,94.5,44.2,0.5,0.0,0.0
NV,2018,09,94.5,47.8,4.3,0.0,0.0
NV,2018,10,91.3,45.0,13.0,0.0,0.0
NV,2018,11,100.0,53.8,12.9,0.0,0.0
NV,2018,12,99.3,77.2,12.9,0.0,0.0
NV,2019,01,97.2,74.6,10.6,0.0,0.0
NV,2019,02,80.8,50.0,1.4,0.0,0.0
NV,2019,03,35.1,9.8,0.0,0.0,0.0
NV,2019,04,2.2,0.0,0.0,0.0,0.0
