state,year,month,D0,D1,D2,D3,D4
ID,2014,07,70.9,41.3,28.5,1.9,0.0
ID,2014,08,84.1,45.7,28.9,2.1,0.0
ID,2014,09,84.9,48.9,25.9,3.0,0.0
ID,2014,10,82.1,47.8,21.6,3.5,0.0
ID,2014,11,78.7,44.1,19.8,3.5,0.0
ID,2014,12,77.3,43.0,19.0,3.5,0.0
ID,2015,01,66.3,37.0,18.5,3.4,0.0
ID,2015,02,60.5,34.6,18.4,2.8,0.0
ID,2015,03,66.7,36.7,15.4,2.4,0.0
ID,2015,04,72.6,42.7,18.7,4.0,0.0
ID,2015,05,100.0,63.6,24.1,8.7,0.0
ID,2015,06,100.0,74.4,32.7,7.5,0.0
ID,2015,07,100.0,85.2,52.2,10.8,0.0
ID,2015,08,100.0,88.0,48.9,26.8,0.0
ID,2015,09,100.0,89.4,47.9,29.3,0.0
ID,2015,10,91.5,82.1,47.3,28.5,0.0
ID,2015,11,91.4,71.1,43.7,11.5,0.0
ID,2015,12,90.1,66.1,31.4,3.9,0.0
ID,2016,01,88.9,61.8,3.7,0.0,0.0
ID,2016,02,88.7,54.2,3.9,0.0,0.0
ID,2016,03,57.9,15.7,0.8,0.0,0.0
ID,2016,04,8.0,0.0,0.0,0.0,0.0
ID,2016,05,7.7,0.0,0.0,0.0,0.0
ID,2016,06,23.3,0.2,0.0,0.0,0.0
ID,2016,07,59.1,0.3,0.0,0.0,0.0
ID,2016,08,70.8,2.4,0.0,0.0,0.0
ID,2016,09,92.7,12.4,0.0,0.0,0.0
ID,2016,10,45.3,3.3,0.0,0.0,0.0
ID,2016,11,17.3,1.0,0.0,0.0,0.0
ID,2016,12,15.1,0.8,0.0,0.0,0.0
ID,2017,01,3.5,0.0,0.0,0.0,0.0
ID,2017,02,1.6,0.0,0.0,0.0,0.0
ID,2017,03,0.0,0.0,0.0,0.0,0.0
ID,2017,04,0.0,0.0,0.0,0.0,0.0
ID,2017,05,0.0,0.0,0.0,0.0,0.0
ID,2017,06,0.0,0.0,0.0,0.0,0.0
ID,2017,07,7.0,0.0,0.0,0.0,0.0
ID,2017,08,38.6,8.2,0.5,0.0,0.0
ID,2017,09,83.4,20.6,2.8,0.0,0.0
ID,2017,10,53.2,9.6,0.7,0.0,0.0
ID,2017,11,11.2,0.1,0.0,0.0,0.0
ID,2017,12,0.1,0.0,0.0,0.0,0.0
ID,2018,01,10.0,0.7,0.0,0.0,0.0
ID,2018,02,41.0,1.1,0.0,0.0,0.0
ID,2018,03,43.5,0.8,0.0,0.0,0.0
ID,2018,04,41.0,0.0,0.0,0.0,0.0
ID,2018,05,30.9,1.7,0.0,0.0,0.0
ID,2018,06,29.9,2.8,0.0,0.0,0.0
ID,2018,07,43.7,7.1,0.0,0.0,0.0
ID,2018,08,88.0,27.8,0.2,0.0,0.0
ID,2018,09,99.5,33.7,7.1,0.0,0.0
ID,2018,10,80.3,35.0,12.4,0.0,0.0
ID,2018,11,60.4,25.8,10.4,0.0,0.0
ID,2018,12,64.4,25.7,10.4,0.0,0.0
ID,2019,01,75.0,26.7,9.6,0.0,0.0
ID,2019,02,76.1,31.1,3.1,0.0,0.0
ID,2019,03,27.5,2.4,0.0,0.0,0.0
ID,2019,04,8.7,0.1,0.0,0.0,0.0
