Navajo,County,AZ,0,100,100,95.49,63.91,2018,10
Pima,County,AZ,0,100,1.83,0,0,2018,11
Pima,County,AZ,0,100,15.03,0,0,2018,11
Pima,County,AZ,0,100,16.4,0,0,2018,11
Pima,County,AZ,0,100,16.4,0,0,2018,11
Pima,County,AZ,0,100,37.72,1.55,0,2018,10
Pinal,County,AZ,0,100,56.44,0,0,2018,11
Pinal,County,AZ,0,100,56.44,0,0,2018,11
Pinal,County,AZ,0,100,56.44,0,0,2018,11
Pinal,County,AZ,0,100,70.75,0,0,2018,11
Pinal,County,AZ,0,100,76.01,0,0,2018,10
Yavapai,County,AZ,0,100,54.45,9.94,0,2018,11
Yavapai,County,AZ,0,100,54.45,9.94,0,2018,11
Yavapai,County,AZ,0,100,54.45,9.94,0,2018,11
Yavapai,County,AZ,0,100,63.59,9.94,0,2018,11
Yavapai,County,AZ,0,100,63.59,10.79,0,2018,10
Yuma,County,AZ,0,100,85.18,0,0,2018,11
Yuma,County,AZ,0,100,100,3.12,0,2018,11
Yuma,County,AZ,0,100,100,3.12,0,2018,11
Yuma,County,AZ,0,100,100,3.12,0,2018,11
Yuma,County,AZ,0,100,100,99.9,0,2018,10
Alameda,County,CA,0,100,100,0,0,2018,11
Alameda,County,CA,0,100,100,0,0,2018,11
Alameda,County,CA,0,100,0,0,0,2018,11
Alameda,County,CA,0,100,0,0,0,2018,11
Alameda,County,CA,0,100,0,0,0,2018,10
Alpine,County,CA,0,100,0,0,0,2018,11
Alpine,County,CA,0,100,0,0,0,2018,11
Alpine,County,CA,0,100,0,0,0,2018,11
Alpine,County,CA,0,100,0,0,0,2018,11
Alpine,County,CA,31.64,68.36,0,0,0,2018,10
Amador,County,CA,0,100,61.24,0,0,2018,11
Amador,County,CA,0,100,61.24,0,0,2018,11
Amador,County,CA,0,100,0,0,0,2018,11
Amador,County,CA,0,100,0,0,0,2018,11
Amador,County,CA,95.45,4.55,0,0,0,2018,10
Butte,County,CA,0,100,100,0,0,2018,11
Butte,County,CA,0,100,100,0,0,2018,11
Butte,County,CA,0,100,67.63,0,0,2018,11
Butte,County,CA,0,100,0,0,0,2018,11
Butte,County,CA,0,100,0,0,0,2018,10
Calaveras,County,CA,0,100,50.6,0,0,2018,11
Calaveras,County,CA,0,100,50.6,0,0,2018,11
Calaveras,County,CA,0,100,0,0,0,2018,11
Calaveras,County,CA,0,100,0,0,0,2018,11
Calaveras,County,CA,75.19,24.81,0,0,0,2018,10
Colusa,County,CA,0,100,100,0,0,2018,11
Colusa,County,CA,0,100,100,0,0,2018,11
Colusa,County,CA,0,100,99.7,0,0,2018,11
Colusa,County,CA,0,100,89.63,0,0,2018,11
Colusa,County,CA,0,100,78.42,0,0,2018,10
Fresno,County,CA,0,100,47.19,0,0,2018,11
Fresno,County,CA,0,100,47.19,0,0,2018,11
Fresno,County,CA,0,100,43.57,0,0,2018,11
Fresno,County,CA,0,100,43.57,0,0,2018,11
Fresno,County,CA,28.45,71.55,43.57,0,0,2018,10
Glenn,County,CA,0,100,100,0,0,2018,11
Glenn,County,CA,0,100,100,0,0,2018,11
Glenn,County,CA,0,100,100,0,0,2018,11
Glenn,County,CA,0,100,73.03,0,0,2018,11
Glenn,County,CA,0,100,72.58,0,0,2018,10
Humboldt,County,CA,0,100,100,1.76,0,2018,11
Humboldt,County,CA,0,100,100,1.76,0,2018,11
Humboldt,County,CA,0,100,100,1.76,0,2018,11
Humboldt,County,CA,0,100,100,1.76,0,2018,11
Humboldt,County,CA,0,100,24.85,0,0,2018,10
Imperial,County,CA,0,100,100,82.29,53.26,2018,11
Imperial,County,CA,0,100,100,82.29,53.26,2018,11
Imperial,County,CA,0,100,100,82.29,53.26,2018,11
Imperial,County,CA,0,100,100,82.29,53.26,2018,11
Imperial,County,CA,0,100,100,99.94,81.6,2018,10
Inyo,County,CA,0,100,72.67,0,0,2018,11
Inyo,County,CA,0,100,0.19,0,0,2018,11
Inyo,County,CA,0,100,0.19,0,0,2018,11
Inyo,County,CA,0,100,0.19,0,0,2018,11
Inyo,County,CA,13.43,86.57,0.19,0,0,2018,10
Kern,County,CA,0,100,84.21,0,0,2018,11
Kern,County,CA,0,100,84.12,0,0,2018,11
Kern,County,CA,0,100,84.12,0,0,2018,11
Kern,County,CA,0,100,84.12,0,0,2018,11
Kern,County,CA,0,100,84.12,0,0,2018,10
Kings,County,CA,0,100,100,0,0,2018,11
Kings,County,CA,0,100,100,0,0,2018,11
Kings,County,CA,0,100,100,0,0,2018,11
Kings,County,CA,0,100,100,0,0,2018,11
Kings,County,CA,0,100,100,0,0,2018,10
Lake,County,CA,0,100,100,0,0,2018,11
Lake,County,CA,0,100,100,0,0,2018,11
Lake,County,CA,0,100,93.53,0,0,2018,11
Lake,County,CA,0,100,93.53,0,0,2018,11
Lake,County,CA,0,100,87.77,0,0,2018,10
Lassen,County,CA,0,100,82.04,0,0,2018,11
Lassen,County,CA,0,100,82.04,0,0,2018,11
Lassen,County,CA,0,100,0,0,0,2018,11
Lassen,County,CA,0,100,0,0,0,2018,11
Lassen,County,CA,99.93,0.07,0,0,0,2018,10
Madera,County,CA,0,100,24.12,0,0,2018,11
Madera,County,CA,0,100,24.12,0,0,2018,11
Madera,County,CA,0,100,7.48,0,0,2018,11
Madera,County,CA,0,100,7.48,0,0,2018,11
Madera,County,CA,8.35,91.65,7.48,0,0,2018,10
Marin,County,CA,0,100,100,0,0,2018,11
Marin,County,CA,0,100,100,0,0,2018,11
Marin,County,CA,0,100,0,0,0,2018,11
Marin,County,CA,0,100,0,0,0,2018,11
Marin,County,CA,0,100,0,0,0,2018,10
Mariposa,County,CA,0,100,0,0,0,2018,11
Mariposa,County,CA,0,100,0,0,0,2018,11
Mariposa,County,CA,0,100,0,0,0,2018,11
Mariposa,County,CA,0,100,0,0,0,2018,11
Mariposa,County,CA,0.39,99.61,0,0,0,2018,10
Mendocino,County,CA,0,100,100,0,0,2018,11
Mendocino,County,CA,0,100,100,0,0,2018,11
Mendocino,County,CA,0,100,50.09,0,0,2018,11
Mendocino,County,CA,0,100,50.09,0,0,2018,11
Mendocino,County,CA,0,100,23.09,0,0,2018,10
Merced,County,CA,0,100,97.87,0,0,2018,11
Merced,County,CA,0,100,97.87,0,0,2018,11
Merced,County,CA,0,100,0.2,0,0,2018,11
Merced,County,CA,0,100,0.2,0,0,2018,11
Merced,County,CA,0,100,0.2,0,0,2018,10
Modoc,County,CA,0,100,25.38,10.15,0,2018,11
Modoc,County,CA,0,100,25.38,10.15,0,2018,11
Modoc,County,CA,0,100,22.54,10.15,0,2018,11
Modoc,County,CA,0,100,22.54,10.15,0,2018,11
Modoc,County,CA,13.87,86.13,22.28,9.59,0,2018,10
Mono,County,CA,0,100,0,0,0,2018,11
Mono,County,CA,0,100,0,0,0,2018,11
Mono,County,CA,0,100,0,0,0,2018,11
Mono,County,CA,0,100,0,0,0,2018,11
Mono,County,CA,79.33,20.67,0,0,0,2018,10
Monterey,County,CA,0,100,100,0,0,2018,11
Monterey,County,CA,0,100,100,0,0,2018,11
Monterey,County,CA,0,100,7.61,0,0,2018,11
Monterey,County,CA,0,100,7.61,0,0,2018,11
Monterey,County,CA,0,100,7.61,0,0,2018,10
Napa,County,CA,0,100,100,0,0,2018,11
Napa,County,CA,0,100,100,0,0,2018,11
Napa,County,CA,0,100,31.24,0,0,2018,11
Napa,County,CA,0,100,31.24,0,0,2018,11
Napa,County,CA,0,100,31.19,0,0,2018,10
Nevada,County,CA,0,100,100,0,0,2018,11
Nevada,County,CA,0,100,100,0,0,2018,11
Nevada,County,CA,0,100,0,0,0,2018,11
Nevada,County,CA,0,100,0,0,0,2018,11
Nevada,County,CA,47.17,52.83,0,0,0,2018,10
Orange,County,CA,0,100,100,100,0,2018,11
Orange,County,CA,0,100,100,100,0,2018,11
Orange,County,CA,0,100,100,100,0,2018,11
Orange,County,CA,0,100,100,100,0,2018,11
Orange,County,CA,0,100,100,100,0,2018,10
Placer,County,CA,0,100,100,0,0,2018,11
Placer,County,CA,0,100,100,0,0,2018,11
Placer,County,CA,0,100,0,0,0,2018,11
Placer,County,CA,0,100,0,0,0,2018,11
Placer,County,CA,61.43,38.57,0,0,0,2018,10
Plumas,County,CA,0,100,100,0,0,2018,11
Plumas,County,CA,0,100,100,0,0,2018,11
Plumas,County,CA,0,100,0,0,0,2018,11
Plumas,County,CA,0,100,0,0,0,2018,11
Plumas,County,CA,90.28,9.72,0,0,0,2018,10
Riverside,County,CA,0,100,100,39.96,0.36,2018,11
Riverside,County,CA,0,100,100,40.6,0.36,2018,11
Riverside,County,CA,0,100,100,40.6,0.36,2018,11
Riverside,County,CA,0,100,100,40.6,0.36,2018,11
Riverside,County,CA,0,100,100,68.05,5.62,2018,10
Sacramento,County,CA,0,100,100,0,0,2018,11
Sacramento,County,CA,0,100,100,0,0,2018,11
Sacramento,County,CA,0,100,0,0,0,2018,11
Sacramento,County,CA,0,100,0,0,0,2018,11
Sacramento,County,CA,91.48,8.52,0,0,0,2018,10
Shasta,County,CA,0,100,99,0,0,2018,11
Shasta,County,CA,0,100,99,0,0,2018,11
Shasta,County,CA,0,100,42.86,0,0,2018,11
Shasta,County,CA,0,100,42.86,0,0,2018,11
Shasta,County,CA,24.24,75.76,28.92,0,0,2018,10
Sierra,County,CA,0,100,100,0,0,2018,11
Sierra,County,CA,0,100,100,0,0,2018,11
Sierra,County,CA,0,100,0,0,0,2018,11
Sierra,County,CA,0,100,0,0,0,2018,11
Sierra,County,CA,85.97,14.03,0,0,0,2018,10
Siskiyou,County,CA,0,100,99.61,72.89,17.65,2018,11
Siskiyou,County,CA,0,100,99.61,72.89,17.65,2018,11
Siskiyou,County,CA,0,100,87.86,72.89,17.65,2018,11
Siskiyou,County,CA,0,100,87.86,72.89,17.65,2018,11
Siskiyou,County,CA,0.46,99.54,77.64,43.24,0,2018,10
Solano,County,CA,0,100,100,0,0,2018,11
Solano,County,CA,0,100,100,0,0,2018,11
Solano,County,CA,0,100,5.3,0,0,2018,11
Solano,County,CA,0,100,5.3,0,0,2018,11
Solano,County,CA,0,100,5.3,0,0,2018,10
Sonoma,County,CA,0,100,100,0,0,2018,11
Sonoma,County,CA,0,100,100,0,0,2018,11
Sonoma,County,CA,0,100,0,0,0,2018,11
Sonoma,County,CA,0,100,0,0,0,2018,11
Sonoma,County,CA,0,100,0,0,0,2018,10
Stanislaus,County,CA,0,100,99.87,0,0,2018,11
Stanislaus,County,CA,0,100,99.87,0,0,2018,11
Stanislaus,County,CA,0,100,0,0,0,2018,11
Stanislaus,County,CA,0,100,0,0,0,2018,11
Stanislaus,County,CA,18.12,81.88,0,0,0,2018,10
Sutter,County,CA,0,100,100,0,0,2018,11
Sutter,County,CA,0,100,100,0,0,2018,11
Sutter,County,CA,0,100,30.54,0,0,2018,11
Sutter,County,CA,0,100,0.34,0,0,2018,11
Sutter,County,CA,4.13,95.87,0,0,0,2018,10
Tehama,County,CA,0,100,100,0,0,2018,11
Tehama,County,CA,0,100,100,0,0,2018,11
Tehama,County,CA,0,100,61.33,0,0,2018,11
Tehama,County,CA,0,100,53.6,0,0,2018,11
Tehama,County,CA,1.85,98.15,48.53,0,0,2018,10
Trinity,County,CA,0,100,100,20.88,0,2018,11
Trinity,County,CA,0,100,100,20.88,0,2018,11
Trinity,County,CA,0,100,100,20.88,0,2018,11
Trinity,County,CA,0,100,100,20.88,0,2018,11
Trinity,County,CA,0,100,66.54,0,0,2018,10
Tulare,County,CA,0,100,17.51,0,0,2018,11
Tulare,County,CA,0,100,17.51,0,0,2018,11
Tulare,County,CA,0,100,17.51,0,0,2018,11
Tulare,County,CA,0,100,17.51,0,0,2018,11
Tulare,County,CA,31.95,68.05,17.51,0,0,2018,10
Tuolumne,County,CA,0,100,4.94,0,0,2018,11
Tuolumne,County,CA,0,100,4.94,0,0,2018,11
Tuolumne,County,CA,0,100,0,0,0,2018,11
Tuolumne,County,CA,0,100,0,0,0,2018,11
Tuolumne,County,CA,7.91,92.09,0,0,0,2018,10
Ventura,County,CA,0,100,100,91.28,70.36,2018,11
Ventura,County,CA,0,100,100,91.28,70.36,2018,11
Ventura,County,CA,0,100,100,90.56,0,2018,11
Ventura,County,CA,0,100,100,90.56,0,2018,11
Ventura,County,CA,0,100,100,90.56,0,2018,10
Yolo,County,CA,0,100,100,0,0,2018,11
Yolo,County,CA,0,100,100,0,0,2018,11
Yolo,County,CA,0,100,57.36,0,0,2018,11
Yolo,County,CA,0,100,57.32,0,0,2018,11
Yolo,County,CA,6.91,93.09,56.82,0,0,2018,10
Yuba,County,CA,0,100,100,0,0,2018,11
Yuba,County,CA,0,100,100,0,0,2018,11
Yuba,County,CA,0,100,0.03,0,0,2018,11
Yuba,County,CA,0,100,0,0,0,2018,11
Yuba,County,CA,0,100,0,0,0,2018,10
Adams,County,CO,0,100,0,0,0,2018,11
Adams,County,CO,0,100,0,0,0,2018,11
Adams,County,CO,0,100,0,0,0,2018,11
Adams,County,CO,0,100,0,0,0,2018,11
Adams,County,CO,0,100,0,0,0,2018,10
Alamosa,County,CO,0,100,100,100,100,2018,11
Alamosa,County,CO,0,100,100,100,100,2018,11
Alamosa,County,CO,0,100,100,100,100,2018,11
Alamosa,County,CO,0,100,100,100,100,2018,11
Alamosa,County,CO,0,100,100,100,100,2018,10
Arapahoe,County,CO,0,100,0,0,0,2018,11
Arapahoe,County,CO,0,100,0,0,0,2018,11
Arapahoe,County,CO,0,100,0,0,0,2018,11
Arapahoe,County,CO,0,100,0,0,0,2018,11
Arapahoe,County,CO,0,100,0,0,0,2018,10
Archuleta,County,CO,0,100,100,100,100,2018,11
Archuleta,County,CO,0,100,100,100,100,2018,11
Archuleta,County,CO,0,100,100,100,100,2018,11
Archuleta,County,CO,0,100,100,100,100,2018,11
Archuleta,County,CO,0,100,100,100,100,2018,10
Baca,County,CO,85.13,14.87,0,0,0,2018,11
Baca,County,CO,85.13,14.87,0,0,0,2018,11
Baca,County,CO,85.13,14.87,0,0,0,2018,11
Baca,County,CO,85.13,14.87,0,0,0,2018,11
Baca,County,CO,85.13,14.87,0,0,0,2018,10
Bent,County,CO,0,100,8.08,0,0,2018,11
Bent,County,CO,0,100,8.08,0,0,2018,11
Bent,County,CO,0,100,8.08,0,0,2018,11
Bent,County,CO,0,100,8.08,0,0,2018,11
Bent,County,CO,0,100,8.08,0,0,2018,10
Boulder,County,CO,65.36,34.64,0,0,0,2018,11
Boulder,County,CO,65.36,34.64,0,0,0,2018,11
Boulder,County,CO,0,100,0,0,0,2018,11
Boulder,County,CO,0,100,9.46,0,0,2018,11
Boulder,County,CO,0,100,9.46,0,0,2018,10
Broomfield,County,CO,0,100,0,0,0,2018,11
Broomfield,County,CO,0,100,0,0,0,2018,11
Broomfield,County,CO,0,100,0,0,0,2018,11
Broomfield,County,CO,0,100,0,0,0,2018,11
Broomfield,County,CO,0,100,0,0,0,2018,10
Chaffee,County,CO,0,100,100,100,88.59,2018,11
Chaffee,County,CO,0,100,100,100,88.59,2018,11
Chaffee,County,CO,0,100,100,100,88.59,2018,11
Chaffee,County,CO,0,100,100,100,88.59,2018,11
Chaffee,County,CO,0,100,100,100,88.59,2018,10
Cheyenne,County,CO,74.3,25.7,0.07,0,0,2018,11
Cheyenne,County,CO,74.3,25.7,0.07,0,0,2018,11
Cheyenne,County,CO,74.3,25.7,0.07,0,0,2018,11
Cheyenne,County,CO,74.3,25.7,0.07,0,0,2018,11
Cheyenne,County,CO,74.3,25.7,0.07,0,0,2018,10
Conejos,County,CO,0,100,100,100,100,2018,11
Conejos,County,CO,0,100,100,100,100,2018,11
Conejos,County,CO,0,100,100,100,100,2018,11
Conejos,County,CO,0,100,100,100,100,2018,11
Conejos,County,CO,0,100,100,100,100,2018,10
Costilla,County,CO,0,100,100,100,99.99,2018,11
Costilla,County,CO,0,100,100,100,99.99,2018,11
Costilla,County,CO,0,100,100,100,99.99,2018,11
Costilla,County,CO,0,100,100,100,100,2018,11
Costilla,County,CO,0,100,100,100,100,2018,10
Crowley,County,CO,0,100,100,0.68,0,2018,11
Crowley,County,CO,0,100,100,0.68,0,2018,11
Crowley,County,CO,0,100,100,0.68,0,2018,11
Crowley,County,CO,0,100,100,0.68,0,2018,11
Crowley,County,CO,0,100,100,0.68,0,2018,10
Custer,County,CO,0,100,100,100,95.69,2018,11
Custer,County,CO,0,100,100,100,95.69,2018,11
Custer,County,CO,0,100,100,100,95.69,2018,11
Custer,County,CO,0,100,100,100,95.69,2018,11
Custer,County,CO,0,100,100,100,95.69,2018,10
Delta,County,CO,0,100,100,100,100,2018,11
Delta,County,CO,0,100,100,100,100,2018,11
Delta,County,CO,0,100,100,100,100,2018,11
Delta,County,CO,0,100,100,100,100,2018,11
Delta,County,CO,0,100,100,100,100,2018,10
Denver,County,CO,0,100,0,0,0,2018,11
Denver,County,CO,0,100,0,0,0,2018,11
Denver,County,CO,0,100,0,0,0,2018,11
Denver,County,CO,0,100,0,0,0,2018,11
Denver,County,CO,0,100,0,0,0,2018,10
Dolores,County,CO,0,100,100,100,100,2018,11
Dolores,County,CO,0,100,100,100,100,2018,11
Dolores,County,CO,0,100,100,100,100,2018,11
Dolores,County,CO,0,100,100,100,100,2018,11
Dolores,County,CO,0,100,100,100,100,2018,10
Douglas,County,CO,0,100,0,0,0,2018,11
Douglas,County,CO,0,100,0,0,0,2018,11
Douglas,County,CO,0,100,0,0,0,2018,11
Douglas,County,CO,0,100,0,0,0,2018,11
Douglas,County,CO,0,100,0,0,0,2018,10
Eagle,County,CO,0,100,100,100,61.87,2018,11
Eagle,County,CO,0,100,100,100,61.87,2018,11
Eagle,County,CO,0,100,100,100,61.87,2018,11
Eagle,County,CO,0,100,100,100,61.87,2018,11
Eagle,County,CO,0,100,100,100,98.17,2018,10
Elbert,County,CO,0,100,80.84,24.57,0,2018,11
Elbert,County,CO,0,100,80.84,24.57,0,2018,11
Elbert,County,CO,0,100,80.84,24.57,0,2018,11
Elbert,County,CO,0,100,80.84,24.57,0,2018,11
Elbert,County,CO,0,100,80.84,24.57,0,2018,10
Fremont,County,CO,0,100,100,80.69,17.09,2018,11
Fremont,County,CO,0,100,100,80.69,17.09,2018,11
Fremont,County,CO,0,100,100,80.69,17.09,2018,11
Fremont,County,CO,0,100,100,80.69,17.09,2018,11
Fremont,County,CO,0,100,100,80.69,17.09,2018,10
Garfield,County,CO,0,100,100,100,41.12,2018,11
Garfield,County,CO,0,100,100,100,41.12,2018,11
Garfield,County,CO,0,100,100,100,41.12,2018,11
Garfield,County,CO,0,100,100,100,41.12,2018,11
Garfield,County,CO,0,100,100,100,41.12,2018,10
Gilpin,County,CO,0.58,99.42,45.07,0,0,2018,11
Gilpin,County,CO,0.58,99.42,45.07,0,0,2018,11
Gilpin,County,CO,0,100,45.07,0,0,2018,11
Gilpin,County,CO,0,100,70.64,0,0,2018,11
Gilpin,County,CO,0,100,70.64,4.41,0,2018,10
Grand,County,CO,0,100,90.59,32.53,0,2018,11
Grand,County,CO,0,100,90.59,32.53,0,2018,11
Grand,County,CO,0,100,90.59,32.53,0,2018,11
Grand,County,CO,0,100,99.96,32.53,0,2018,11
Grand,County,CO,0,100,99.96,89.98,29.1,2018,10
Gunnison,County,CO,0,100,100,100,100,2018,11
Gunnison,County,CO,0,100,100,100,100,2018,11
Gunnison,County,CO,0,100,100,100,100,2018,11
Gunnison,County,CO,0,100,100,100,100,2018,11
Gunnison,County,CO,0,100,100,100,100,2018,10
Hinsdale,County,CO,0,100,100,100,100,2018,11
Hinsdale,County,CO,0,100,100,100,100,2018,11
Hinsdale,County,CO,0,100,100,100,100,2018,11
Hinsdale,County,CO,0,100,100,100,100,2018,11
Hinsdale,County,CO,0,100,100,100,100,2018,10
Huerfano,County,CO,0,100,100,100,40.39,2018,11
Huerfano,County,CO,0,100,100,100,40.39,2018,11
Huerfano,County,CO,0,100,100,100,40.39,2018,11
Huerfano,County,CO,0,100,100,100,64.63,2018,11
Huerfano,County,CO,0,100,100,100,64.63,2018,10
Jackson,County,CO,0,100,94.06,0.08,0,2018,11
Jackson,County,CO,0,100,94.06,0.08,0,2018,11
Jackson,County,CO,0,100,94.06,0.08,0,2018,11
Jackson,County,CO,0,100,100,0.08,0,2018,11
Jackson,County,CO,0,100,100,53.58,0,2018,10
Jefferson,County,CO,0.04,99.96,0.61,0,0,2018,11
Jefferson,County,CO,0.04,99.96,0.61,0,0,2018,11
Jefferson,County,CO,0,100,0.61,0,0,2018,11
Jefferson,County,CO,0,100,0.61,0,0,2018,11
Jefferson,County,CO,0,100,0.61,0,0,2018,10
Kiowa,County,CO,16.27,83.73,17.74,0,0,2018,11
Kiowa,County,CO,16.27,83.73,17.74,0,0,2018,11
Kiowa,County,CO,16.27,83.73,17.74,0,0,2018,11
Kiowa,County,CO,16.27,83.73,17.74,0,0,2018,11
Kiowa,County,CO,16.27,83.73,17.74,0,0,2018,10
Lake,County,CO,0,100,100,100,21.29,2018,11
Lake,County,CO,0,100,100,100,21.29,2018,11
Lake,County,CO,0,100,100,100,21.29,2018,11
Lake,County,CO,0,100,100,100,21.29,2018,11
Lake,County,CO,0,100,100,100,35.26,2018,10
Larimer,County,CO,23.92,76.08,0,0,0,2018,11
Larimer,County,CO,23.92,76.08,0,0,0,2018,11
Larimer,County,CO,24.39,75.61,0,0,0,2018,11
Larimer,County,CO,24.39,75.61,6.87,0,0,2018,11
Larimer,County,CO,24.39,75.61,6.87,0,0,2018,10
Lincoln,County,CO,10.88,89.12,67.28,10.39,0,2018,11
Lincoln,County,CO,10.88,89.12,67.28,10.39,0,2018,11
Lincoln,County,CO,10.88,89.12,67.28,10.39,0,2018,11
Lincoln,County,CO,10.88,89.12,67.28,10.39,0,2018,11
Lincoln,County,CO,10.88,89.12,67.28,10.39,0,2018,10
Logan,County,CO,99.73,0.27,0,0,0,2018,11
Logan,County,CO,99.73,0.27,0,0,0,2018,11
Logan,County,CO,99.73,0.27,0,0,0,2018,11
Logan,County,CO,99.73,0.27,0,0,0,2018,11
Logan,County,CO,99.73,0.27,0,0,0,2018,10
Mesa,County,CO,0,100,100,100,19.69,2018,11
Mesa,County,CO,0,100,100,100,19.69,2018,11
Mesa,County,CO,0,100,100,100,19.69,2018,11
Mesa,County,CO,0,100,100,100,19.69,2018,11
Mesa,County,CO,0,100,100,100,22.27,2018,10
Mineral,County,CO,0,100,100,100,100,2018,11
Mineral,County,CO,0,100,100,100,100,2018,11
Mineral,County,CO,0,100,100,100,100,2018,11
Mineral,County,CO,0,100,100,100,100,2018,11
Mineral,County,CO,0,100,100,100,100,2018,10
Moffat,County,CO,0,100,100,98.92,43.42,2018,11
Moffat,County,CO,0,100,100,98.92,43.42,2018,11
Moffat,County,CO,0,100,100,98.92,43.42,2018,11
Moffat,County,CO,0,100,100,98.92,43.42,2018,11
Moffat,County,CO,0,100,100,98.92,43.42,2018,10
Montezuma,County,CO,0,100,100,100,100,2018,11
Montezuma,County,CO,0,100,100,100,100,2018,11
Montezuma,County,CO,0,100,100,100,100,2018,11
Montezuma,County,CO,0,100,100,100,100,2018,11
Montezuma,County,CO,0,100,100,100,100,2018,10
Montrose,County,CO,0,100,100,100,91.33,2018,11
Montrose,County,CO,0,100,100,100,91.33,2018,11
Montrose,County,CO,0,100,100,100,91.33,2018,11
Montrose,County,CO,0,100,100,100,91.33,2018,11
Montrose,County,CO,0,100,100,100,91.33,2018,10
Morgan,County,CO,1.88,98.12,0,0,0,2018,11
Morgan,County,CO,1.88,98.12,0,0,0,2018,11
Morgan,County,CO,1.88,98.12,0,0,0,2018,11
Morgan,County,CO,1.88,98.12,0,0,0,2018,11
Morgan,County,CO,1.88,98.12,0,0,0,2018,10
Otero,County,CO,0,100,91.67,11.01,0,2018,11
Otero,County,CO,0,100,91.67,11.01,0,2018,11
Otero,County,CO,0,100,91.67,11.01,0,2018,11
Otero,County,CO,0,100,91.67,11.01,0,2018,11
Otero,County,CO,0,100,91.67,11.01,0,2018,10
Ouray,County,CO,0,100,100,100,100,2018,11
Ouray,County,CO,0,100,100,100,100,2018,11
Ouray,County,CO,0,100,100,100,100,2018,11
Ouray,County,CO,0,100,100,100,100,2018,11
Ouray,County,CO,0,100,100,100,100,2018,10
Park,County,CO,0,100,98.16,56.82,0.81,2018,11
Park,County,CO,0,100,98.16,56.82,0.81,2018,11
Park,County,CO,0,100,98.16,56.82,0.81,2018,11
Park,County,CO,0,100,98.16,56.82,0.81,2018,11
Park,County,CO,0,100,98.16,59.17,0.81,2018,10
Phillips,County,CO,100,0,0,0,0,2018,11
Phillips,County,CO,100,0,0,0,0,2018,11
Phillips,County,CO,100,0,0,0,0,2018,11
Phillips,County,CO,100,0,0,0,0,2018,11
Phillips,County,CO,100,0,0,0,0,2018,10
Pitkin,County,CO,0,100,100,100,93.53,2018,11
Pitkin,County,CO,0,100,100,100,93.53,2018,11
Pitkin,County,CO,0,100,100,100,93.53,2018,11
Pitkin,County,CO,0,100,100,100,93.53,2018,11
Pitkin,County,CO,0,100,100,100,100,2018,10
Prowers,County,CO,54.67,45.33,0,0,0,2018,11
Prowers,County,CO,54.67,45.33,0,0,0,2018,11
Prowers,County,CO,54.67,45.33,0,0,0,2018,11
Prowers,County,CO,54.67,45.33,0,0,0,2018,11
