year,value,anomaly,month,type,state
2011,3.66,3.69,04,drought,ID
2012,-0.17,-0.14,04,drought,ID
2013,-1.49,-1.46,04,drought,ID
2014,-1.61,-1.58,04,drought,ID
2015,-2.86,-2.83,04,drought,ID
2016,-1.57,-1.54,04,drought,ID
2017,3.83,3.86,04,drought,ID
2018,-0.17,-0.14,04,drought,ID
2019,1.36,1.39,04,drought,ID
2000,-1.77,-1.92,05,drought,ID
2001,-4.14,-4.29,05,drought,ID
2002,-2.39,-2.54,05,drought,ID
2003,-1.75,-1.90,05,drought,ID
2004,0.89,0.74,05,drought,ID
2005,1.36,1.21,05,drought,ID
2006,-0.41,-0.56,05,drought,ID
2007,-2.54,-2.69,05,drought,ID
2008,-1.26,-1.41,05,drought,ID
2009,0.40,0.25,05,drought,ID
2010,1.23,1.08,05,drought,ID
2011,4.18,4.03,05,drought,ID
2012,-0.21,-0.36,05,drought,ID
2013,-1.77,-1.92,05,drought,ID
2014,-2.07,-2.22,05,drought,ID
2015,-2.22,-2.37,05,drought,ID
2016,-1.42,-1.57,05,drought,ID
2017,3.08,2.93,05,drought,ID
2018,0.00,-0.15,05,drought,ID
2000,-2.23,-2.29,06,drought,ID
2001,-4.15,-4.21,06,drought,ID
2002,-2.46,-2.52,06,drought,ID
2003,-2.34,-2.40,06,drought,ID
2004,0.56,0.50,06,drought,ID
2005,1.76,1.70,06,drought,ID
2006,-0.62,-0.68,06,drought,ID
2007,-2.89,-2.95,06,drought,ID
2008,-1.32,-1.38,06,drought,ID
2009,1.41,1.35,06,drought,ID
2010,2.08,2.02,06,drought,ID
2011,4.02,3.96,06,drought,ID
2012,-0.30,-0.36,06,drought,ID
2013,-2.02,-2.08,06,drought,ID
2014,-2.25,-2.31,06,drought,ID
2015,-2.88,-2.94,06,drought,ID
2016,-2.06,-2.12,06,drought,ID
2017,2.57,2.51,06,drought,ID
2018,0.00,-0.06,06,drought,ID
2000,-2.77,-2.84,07,drought,ID
2001,-3.97,-4.04,07,drought,ID
2002,-2.76,-2.83,07,drought,ID
2003,-3.02,-3.09,07,drought,ID
2004,0.63,0.56,07,drought,ID
2005,1.83,1.76,07,drought,ID
2006,-1.23,-1.30,07,drought,ID
2007,-3.65,-3.72,07,drought,ID
2008,-1.60,-1.67,07,drought,ID
2009,1.77,1.70,07,drought,ID
2010,2.28,2.21,07,drought,ID
2011,3.89,3.82,07,drought,ID
2012,-0.25,-0.32,07,drought,ID
2013,-2.51,-2.58,07,drought,ID
2014,-2.76,-2.83,07,drought,ID
2015,-2.70,-2.77,07,drought,ID
2016,-2.44,-2.51,07,drought,ID
2017,1.64,1.57,07,drought,ID
2018,-0.72,-0.79,07,drought,ID
2000,-3.30,-3.30,08,drought,ID
2001,-4.36,-4.36,08,drought,ID
2002,-2.99,-2.99,08,drought,ID
2003,-3.19,-3.19,08,drought,ID
2004,1.33,1.33,08,drought,ID
2005,1.34,1.34,08,drought,ID
2006,-1.82,-1.82,08,drought,ID
2007,-4.07,-4.07,08,drought,ID
2008,-1.71,-1.71,08,drought,ID
2009,2.22,2.22,08,drought,ID
2010,2.41,2.41,08,drought,ID
2011,-0.20,-0.20,08,drought,ID
2012,-0.86,-0.86,08,drought,ID
2013,-2.84,-2.84,08,drought,ID
2014,-1.76,-1.76,08,drought,ID
2015,-2.68,-2.68,08,drought,ID
2016,-3.01,-3.01,08,drought,ID
2017,0.63,0.63,08,drought,ID
2018,-1.22,-1.22,08,drought,ID
2000,-2.73,-2.78,09,drought,ID
2001,-4.47,-4.52,09,drought,ID
2002,-2.91,-2.96,09,drought,ID
2003,-3.36,-3.41,09,drought,ID
2004,1.49,1.44,09,drought,ID
2005,1.01,0.96,09,drought,ID
2006,-1.70,-1.75,09,drought,ID
2007,-3.74,-3.79,09,drought,ID
2008,-1.90,-1.95,09,drought,ID
2009,-0.66,-0.71,09,drought,ID
2010,2.02,1.97,09,drought,ID
2011,-0.89,-0.94,09,drought,ID
2012,-1.55,-1.60,09,drought,ID
2013,-1.56,-1.61,09,drought,ID
2014,-1.51,-1.56,09,drought,ID
2015,-2.46,-2.51,09,drought,ID
2016,0.33,0.28,09,drought,ID
2017,1.02,0.97,09,drought,ID
2018,-2.01,-2.06,09,drought,ID
2000,-1.86,-1.89,10,drought,ID
2001,-3.79,-3.82,10,drought,ID
2002,-3.14,-3.17,10,drought,ID
2003,-3.85,-3.88,10,drought,ID
2004,1.74,1.71,10,drought,ID
2005,0.89,0.86,10,drought,ID
2006,-1.60,-1.63,10,drought,ID
2007,-2.84,-2.87,10,drought,ID
2008,-2.17,-2.20,10,drought,ID
2009,0.69,0.66,10,drought,ID
2010,2.12,2.09,10,drought,ID
2011,-0.23,-0.26,10,drought,ID
2012,0.34,0.31,10,drought,ID
2013,-1.85,-1.88,10,drought,ID
2014,-1.87,-1.90,10,drought,ID
2015,-2.59,-2.62,10,drought,ID
2016,1.86,1.83,10,drought,ID
2017,-1.05,-1.08,10,drought,ID
2018,-1.76,-1.79,10,drought,ID
2000,-2.23,-2.27,11,drought,ID
2001,-3.71,-3.75,11,drought,ID
2002,-3.61,-3.65,11,drought,ID
2003,-3.80,-3.84,11,drought,ID
2004,-0.50,-0.54,11,drought,ID
2005,0.87,0.83,11,drought,ID
2006,-0.73,-0.77,11,drought,ID
2007,-2.87,-2.91,11,drought,ID
2008,-2.31,-2.35,11,drought,ID
2009,-0.46,-0.50,11,drought,ID
2010,2.26,2.22,11,drought,ID
2011,-0.40,-0.44,11,drought,ID
2012,0.18,0.14,11,drought,ID
2013,-2.44,-2.48,11,drought,ID
2014,-1.49,-1.53,11,drought,ID
2015,-2.56,-2.60,11,drought,ID
2016,1.21,1.17,11,drought,ID
2017,-0.72,-0.76,11,drought,ID
2018,-1.85,-1.89,11,drought,ID
2000,-2.77,-2.74,12,drought,ID
2001,-3.25,-3.22,12,drought,ID
2002,-3.63,-3.60,12,drought,ID
2003,-3.39,-3.36,12,drought,ID
2004,-0.77,-0.74,12,drought,ID
2005,1.40,1.43,12,drought,ID
2006,-0.57,-0.54,12,drought,ID
2007,-2.39,-2.36,12,drought,ID
2008,-1.98,-1.95,12,drought,ID
2009,-0.99,-0.96,12,drought,ID
2010,2.81,2.84,12,drought,ID
2011,-1.04,-1.01,12,drought,ID
2012,0.63,0.66,12,drought,ID
2013,-3.17,-3.14,12,drought,ID
2014,-1.22,-1.19,12,drought,ID
2015,-1.77,-1.74,12,drought,ID
2016,1.46,1.49,12,drought,ID
2017,-0.95,-0.92,12,drought,ID
2018,-2.14,-2.11,12,drought,ID
