year,value,anomaly,month,type,state
2016,2.96,0.03,09,precip,TX
2017,2.61,-0.32,09,precip,TX
2018,6.77,3.84,09,precip,TX
2000,4.00,1.47,10,precip,TX
2001,1.74,-0.79,10,precip,TX
2002,6.17,3.64,10,precip,TX
2003,2.71,0.18,10,precip,TX
2004,3.95,1.42,10,precip,TX
2005,2.15,-0.38,10,precip,TX
2006,4.03,1.50,10,precip,TX
2007,1.15,-1.38,10,precip,TX
2008,2.16,-0.37,10,precip,TX
2009,5.55,3.02,10,precip,TX
2010,0.76,-1.77,10,precip,TX
2011,2.23,-0.30,10,precip,TX
2012,0.69,-1.84,10,precip,TX
2013,3.31,0.78,10,precip,TX
2014,1.76,-0.77,10,precip,TX
2015,6.17,3.64,10,precip,TX
2016,0.67,-1.86,10,precip,TX
2017,1.25,-1.28,10,precip,TX
2018,6.86,4.33,10,precip,TX
2000,5.24,3.38,11,precip,TX
2001,3.31,1.45,11,precip,TX
2002,1.83,-0.03,11,precip,TX
2003,1.56,-0.30,11,precip,TX
2004,6.18,4.32,11,precip,TX
2005,0.73,-1.13,11,precip,TX
2006,0.72,-1.14,11,precip,TX
2007,1.34,-0.52,11,precip,TX
2008,0.99,-0.87,11,precip,TX
2009,1.26,-0.60,11,precip,TX
2010,1.04,-0.82,11,precip,TX
2011,1.28,-0.58,11,precip,TX
2012,0.31,-1.55,11,precip,TX
2013,1.94,0.08,11,precip,TX
2014,2.83,0.97,11,precip,TX
2015,3.87,2.01,11,precip,TX
2016,2.34,0.48,11,precip,TX
2017,0.73,-1.13,11,precip,TX
2018,1.67,-0.19,11,precip,TX
2000,1.75,-0.03,12,precip,TX
2001,2.27,0.49,12,precip,TX
2002,3.11,1.33,12,precip,TX
2003,0.71,-1.07,12,precip,TX
2004,0.81,-0.97,12,precip,TX
2005,0.45,-1.33,12,precip,TX
2006,2.50,0.72,12,precip,TX
2007,1.22,-0.56,12,precip,TX
2008,0.52,-1.26,12,precip,TX
2009,2.22,0.44,12,precip,TX
2010,0.73,-1.05,12,precip,TX
2011,2.86,1.08,12,precip,TX
2012,0.97,-0.81,12,precip,TX
2013,1.36,-0.42,12,precip,TX
2014,1.22,-0.56,12,precip,TX
2015,2.52,0.74,12,precip,TX
2016,2.10,0.32,12,precip,TX
2017,1.96,0.18,12,precip,TX
2018,3.32,1.54,12,precip,TX
