year,value,anomaly,month,type,state
2012,51.6,2.1,03,temp,AZ
2013,54.8,5.3,03,temp,AZ
2014,53.9,4.4,03,temp,AZ
2015,56.3,6.8,03,temp,AZ
2016,54.9,5.4,03,temp,AZ
2017,56.6,7.1,03,temp,AZ
2018,52.3,2.8,03,temp,AZ
2019,51.7,2.2,03,temp,AZ
2020,51.0,1.5,03,temp,AZ
2021,49.7,0.2,03,temp,AZ
2000,61.9,5.2,04,temp,AZ
2001,57.5,0.8,04,temp,AZ
2002,62.0,5.3,04,temp,AZ
2003,55.6,-1.1,04,temp,AZ
2004,57.9,1.2,04,temp,AZ
2005,57.2,0.5,04,temp,AZ
2006,59.0,2.3,04,temp,AZ
2007,59.3,2.6,04,temp,AZ
2008,58.0,1.3,04,temp,AZ
2009,57.0,0.3,04,temp,AZ
2010,56.1,-0.6,04,temp,AZ
2011,58.9,2.2,04,temp,AZ
2012,60.6,3.9,04,temp,AZ
2013,59.4,2.7,04,temp,AZ
2014,59.1,2.4,04,temp,AZ
2015,58.4,1.7,04,temp,AZ
2016,58.5,1.8,04,temp,AZ
2017,59.9,3.2,04,temp,AZ
2018,62.9,6.2,04,temp,AZ
2019,60.3,3.6,04,temp,AZ
2020,59.3,2.6,04,temp,AZ
2021,61.3,4.6,04,temp,AZ
2000,71.2,6.2,05,temp,AZ
2001,70.8,5.8,05,temp,AZ
2002,67.0,2.0,05,temp,AZ
2003,68.3,3.3,05,temp,AZ
2004,68.4,3.4,05,temp,AZ
2005,67.9,2.9,05,temp,AZ
2006,70.0,5.0,05,temp,AZ
2007,68.4,3.4,05,temp,AZ
2008,63.6,-1.4,05,temp,AZ
2009,70.8,5.8,05,temp,AZ
2010,63.1,-1.9,05,temp,AZ
2011,63.2,-1.8,05,temp,AZ
2012,69.3,4.3,05,temp,AZ
2013,67.4,2.4,05,temp,AZ
2014,66.8,1.8,05,temp,AZ
2015,62.9,-2.1,05,temp,AZ
2016,64.6,-0.4,05,temp,AZ
2017,66.1,1.1,05,temp,AZ
2018,68.5,3.5,05,temp,AZ
2019,60.7,-4.3,05,temp,AZ
2020,70.6,5.6,05,temp,AZ
2021,68.0,3.0,05,temp,AZ
2000,77.8,3.4,06,temp,AZ
2001,77.5,3.1,06,temp,AZ
2002,78.8,4.4,06,temp,AZ
2003,76.3,1.9,06,temp,AZ
2004,75.9,1.5,06,temp,AZ
2005,74.4,0.0,06,temp,AZ
2006,79.5,5.1,06,temp,AZ
2007,77.3,2.9,06,temp,AZ
2008,77.3,2.9,06,temp,AZ
2009,73.0,-1.4,06,temp,AZ
2010,75.9,1.5,06,temp,AZ
2011,75.7,1.3,06,temp,AZ
2012,78.7,4.3,06,temp,AZ
2013,79.5,5.1,06,temp,AZ
2014,77.7,3.3,06,temp,AZ
2015,78.4,4.0,06,temp,AZ
2016,80.3,5.9,06,temp,AZ
2017,79.8,5.4,06,temp,AZ
2018,78.6,4.2,06,temp,AZ
2019,75.2,0.8,06,temp,AZ
2020,76.7,2.3,06,temp,AZ
2000,81.5,1.8,07,temp,AZ
2001,79.8,0.1,07,temp,AZ
2002,82.3,2.6,07,temp,AZ
2003,83.8,4.1,07,temp,AZ
2004,80.1,0.4,07,temp,AZ
2005,82.7,3.0,07,temp,AZ
2006,82.3,2.6,07,temp,AZ
2007,82.0,2.3,07,temp,AZ
2008,80.4,0.7,07,temp,AZ
2009,82.8,3.1,07,temp,AZ
2010,81.8,2.1,07,temp,AZ
2011,80.8,1.1,07,temp,AZ
2012,80.0,0.3,07,temp,AZ
2013,81.0,1.3,07,temp,AZ
2014,81.4,1.7,07,temp,AZ
2015,78.6,-1.1,07,temp,AZ
2016,82.4,2.7,07,temp,AZ
2017,81.5,1.8,07,temp,AZ
2018,82.3,2.6,07,temp,AZ
2019,81.8,2.1,07,temp,AZ
2020,83.0,3.3,07,temp,AZ
2000,79.4,1.6,08,temp,AZ
2001,79.1,1.3,08,temp,AZ
2002,79.8,2.0,08,temp,AZ
2003,80.0,2.2,08,temp,AZ
2004,77.7,-0.1,08,temp,AZ
2005,77.5,-0.3,08,temp,AZ
2006,77.9,0.1,08,temp,AZ
2007,80.5,2.7,08,temp,AZ
2008,79.3,1.5,08,temp,AZ
2009,79.7,1.9,08,temp,AZ
2010,79.0,1.2,08,temp,AZ
2011,82.2,4.4,08,temp,AZ
2012,80.5,2.7,08,temp,AZ
2013,78.5,0.7,08,temp,AZ
2014,76.5,-1.3,08,temp,AZ
2015,80.6,2.8,08,temp,AZ
2016,77.5,-0.3,08,temp,AZ
2017,79.1,1.3,08,temp,AZ
2018,80.2,2.4,08,temp,AZ
2019,81.9,4.1,08,temp,AZ
2020,84.3,6.5,08,temp,AZ
2000,74.9,2.9,09,temp,AZ
2001,75.6,3.6,09,temp,AZ
2002,73.6,1.6,09,temp,AZ
2003,74.8,2.8,09,temp,AZ
2004,71.8,-0.2,09,temp,AZ
2005,73.4,1.4,09,temp,AZ
2006,69.8,-2.2,09,temp,AZ
2007,73.8,1.8,09,temp,AZ
2008,73.6,1.6,09,temp,AZ
2009,74.1,2.1,09,temp,AZ
2010,75.4,3.4,09,temp,AZ
2011,74.6,2.6,09,temp,AZ
2012,73.7,1.7,09,temp,AZ
2013,72.4,0.4,09,temp,AZ
2014,74.2,2.2,09,temp,AZ
2015,75.0,3.0,09,temp,AZ
2016,71.6,-0.4,09,temp,AZ
2017,72.4,0.4,09,temp,AZ
2018,76.0,4.0,09,temp,AZ
2019,73.8,1.8,09,temp,AZ
2020,75.7,3.7,09,temp,AZ
2000,60.2,-0.8,10,temp,AZ
2001,64.7,3.7,10,temp,AZ
2002,60.0,-1.0,10,temp,AZ
2003,67.3,6.3,10,temp,AZ
2004,60.0,-1.0,10,temp,AZ
2005,62.8,1.8,10,temp,AZ
2006,60.2,-0.8,10,temp,AZ
2007,62.4,1.4,10,temp,AZ
2008,62.9,1.9,10,temp,AZ
2009,59.4,-1.6,10,temp,AZ
2010,62.7,1.7,10,temp,AZ
2011,62.8,1.8,10,temp,AZ
2012,63.8,2.8,10,temp,AZ
2013,58.8,-2.2,10,temp,AZ
2014,64.9,3.9,10,temp,AZ
2015,64.5,3.5,10,temp,AZ
2016,66.1,5.1,10,temp,AZ
2017,65.1,4.1,10,temp,AZ
2018,59.9,-1.1,10,temp,AZ
2019,60.0,-1.0,10,temp,AZ
2020,66.4,5.4,10,temp,AZ
2000,43.8,-5.4,11,temp,AZ
2001,52.9,3.7,11,temp,AZ
2002,51.3,2.1,11,temp,AZ
2003,48.8,-0.4,11,temp,AZ
2004,47.3,-1.9,11,temp,AZ
2005,52.6,3.4,11,temp,AZ
2006,52.8,3.6,11,temp,AZ
2007,55.3,6.1,11,temp,AZ
2008,53.3,4.1,11,temp,AZ
2009,52.9,3.7,11,temp,AZ
2010,48.3,-0.9,11,temp,AZ
2011,49.4,0.2,11,temp,AZ
2012,53.8,4.6,11,temp,AZ
2013,51.3,2.1,11,temp,AZ
2014,51.7,2.5,11,temp,AZ
2015,48.3,-0.9,11,temp,AZ
2016,53.1,3.9,11,temp,AZ
2017,57.6,8.4,11,temp,AZ
2018,49.4,0.2,11,temp,AZ
2019,52.1,2.9,11,temp,AZ
2020,53.5,4.3,11,temp,AZ
2000,44.7,3.2,12,temp,AZ
2001,40.2,-1.3,12,temp,AZ
2002,41.0,-0.5,12,temp,AZ
2003,43.0,1.5,12,temp,AZ
2004,42.8,1.3,12,temp,AZ
2005,43.9,2.4,12,temp,AZ
2006,41.8,0.3,12,temp,AZ
2007,39.9,-1.6,12,temp,AZ
2008,42.4,0.9,12,temp,AZ
2009,39.0,-2.5,12,temp,AZ
2010,46.7,5.2,12,temp,AZ
2011,39.9,-1.6,12,temp,AZ
2012,42.4,0.9,12,temp,AZ
2013,41.5,0.0,12,temp,AZ
2014,44.3,2.8,12,temp,AZ
2015,40.9,-0.6,12,temp,AZ
2016,44.7,3.2,12,temp,AZ
2017,46.6,5.1,12,temp,AZ
2018,42.8,1.3,12,temp,AZ
2019,42.2,0.7,12,temp,AZ
2020,42.1,0.6,12,temp,AZ
