year,value,anomaly,month,type,state
2004,1.61,0.46,10,precip,NM
2005,1.24,0.09,10,precip,NM
2006,1.88,0.73,10,precip,NM
2007,0.25,-0.90,10,precip,NM
2008,1.32,0.17,10,precip,NM
2009,1.17,0.02,10,precip,NM
2010,0.81,-0.34,10,precip,NM
2011,1.08,-0.07,10,precip,NM
2012,0.29,-0.86,10,precip,NM
2013,0.43,-0.72,10,precip,NM
2014,0.67,-0.48,10,precip,NM
2015,2.89,1.74,10,precip,NM
2016,0.32,-0.83,10,precip,NM
2017,1.07,-0.08,10,precip,NM
2018,2.75,1.60,10,precip,NM
2019,1.20,0.05,10,precip,NM
2020,0.65,-0.50,10,precip,NM
2000,1.29,0.63,11,precip,NM
2001,0.94,0.28,11,precip,NM
2002,0.56,-0.10,11,precip,NM
2003,0.86,0.20,11,precip,NM
2004,1.71,1.05,11,precip,NM
2005,0.06,-0.60,11,precip,NM
2006,0.17,-0.49,11,precip,NM
2007,0.42,-0.24,11,precip,NM
2008,0.38,-0.28,11,precip,NM
2009,0.40,-0.26,11,precip,NM
2010,0.10,-0.56,11,precip,NM
2011,0.47,-0.19,11,precip,NM
2012,0.18,-0.48,11,precip,NM
2013,0.86,0.20,11,precip,NM
2014,0.63,-0.03,11,precip,NM
2015,0.85,0.19,11,precip,NM
2016,1.34,0.68,11,precip,NM
2017,0.11,-0.55,11,precip,NM
2018,0.22,-0.44,11,precip,NM
2019,1.78,1.12,11,precip,NM
2020,0.31,-0.35,11,precip,NM
2000,0.48,-0.26,12,precip,NM
2001,0.41,-0.33,12,precip,NM
2002,1.17,0.43,12,precip,NM
2003,0.22,-0.52,12,precip,NM
2004,0.73,-0.01,12,precip,NM
2005,0.07,-0.67,12,precip,NM
2006,1.02,0.28,12,precip,NM
2007,1.47,0.73,12,precip,NM
2008,0.87,0.13,12,precip,NM
2009,0.96,0.22,12,precip,NM
2010,0.67,-0.07,12,precip,NM
2011,1.83,1.09,12,precip,NM
2012,0.62,-0.12,12,precip,NM
2013,0.40,-0.34,12,precip,NM
2014,0.75,0.01,12,precip,NM
2015,1.05,0.31,12,precip,NM
2016,1.11,0.37,12,precip,NM
2017,0.11,-0.63,12,precip,NM
2018,0.91,0.17,12,precip,NM
2019,0.74,0.00,12,precip,NM
2020,0.41,-0.33,12,precip,NM
