year,value,anomaly,month,type,state
2001,-1.99,-1.92,04,drought,CA
2002,-2.68,-2.61,04,drought,CA
2003,1.40,1.47,04,drought,CA
2004,-1.70,-1.63,04,drought,CA
2005,2.09,2.16,04,drought,CA
2006,4.61,4.68,04,drought,CA
2007,-3.65,-3.58,04,drought,CA
2008,-3.53,-3.46,04,drought,CA
2009,-4.20,-4.13,04,drought,CA
2010,1.22,1.29,04,drought,CA
2011,2.47,2.54,04,drought,CA
2012,-1.74,-1.67,04,drought,CA
2013,-2.83,-2.76,04,drought,CA
2014,-5.53,-5.46,04,drought,CA
2015,-5.53,-5.46,04,drought,CA
2016,-2.10,-2.03,04,drought,CA
2017,0.48,0.55,04,drought,CA
2018,-2.64,-2.57,04,drought,CA
2019,1.52,1.59,04,drought,CA
2000,-0.42,-0.43,05,drought,CA
2001,-2.36,-2.37,05,drought,CA
2002,-2.58,-2.59,05,drought,CA
2003,1.53,1.52,05,drought,CA
2004,-2.15,-2.16,05,drought,CA
2005,3.17,3.16,05,drought,CA
2006,-0.05,-0.06,05,drought,CA
2007,-3.88,-3.89,05,drought,CA
2008,-3.59,-3.60,05,drought,CA
2009,-3.67,-3.68,05,drought,CA
2010,1.50,1.49,05,drought,CA
2011,2.82,2.81,05,drought,CA
2012,-1.96,-1.97,05,drought,CA
2013,-2.98,-2.99,05,drought,CA
2014,-6.05,-6.06,05,drought,CA
2015,-5.11,-5.12,05,drought,CA
2016,-1.89,-1.90,05,drought,CA
2017,-0.23,-0.24,05,drought,CA
2018,-2.57,-2.58,05,drought,CA
2000,-0.44,-0.53,06,drought,CA
2001,-2.66,-2.75,06,drought,CA
2002,-2.76,-2.85,06,drought,CA
2003,1.53,1.44,06,drought,CA
2004,-2.80,-2.89,06,drought,CA
2005,3.83,3.74,06,drought,CA
2006,-0.14,-0.23,06,drought,CA
2007,-4.28,-4.37,06,drought,CA
2008,-3.98,-4.07,06,drought,CA
2009,-3.39,-3.48,06,drought,CA
2010,1.93,1.84,06,drought,CA
2011,3.42,3.33,06,drought,CA
2012,-1.86,-1.95,06,drought,CA
2013,-3.28,-3.37,06,drought,CA
2014,-6.77,-6.86,06,drought,CA
2015,-5.13,-5.22,06,drought,CA
2016,-1.88,-1.97,06,drought,CA
2017,-0.27,-0.36,06,drought,CA
2018,-2.30,-2.39,06,drought,CA
2000,-0.80,-0.98,07,drought,CA
2001,-2.79,-2.97,07,drought,CA
2002,-3.07,-3.25,07,drought,CA
2003,-0.19,-0.37,07,drought,CA
2004,-3.26,-3.44,07,drought,CA
2005,4.58,4.40,07,drought,CA
2006,-0.68,-0.86,07,drought,CA
2007,-4.47,-4.65,07,drought,CA
2008,-4.22,-4.40,07,drought,CA
2009,-3.27,-3.45,07,drought,CA
2010,1.94,1.76,07,drought,CA
2011,3.84,3.66,07,drought,CA
2012,-1.74,-1.92,07,drought,CA
2013,-3.51,-3.69,07,drought,CA
2014,-7.01,-7.19,07,drought,CA
2015,-4.85,-5.03,07,drought,CA
2016,-2.30,-2.48,07,drought,CA
2017,-0.75,-0.93,07,drought,CA
2018,-2.43,-2.61,07,drought,CA
2000,-0.79,-0.93,08,drought,CA
2001,-2.89,-3.03,08,drought,CA
2002,-3.28,-3.42,08,drought,CA
2003,-0.01,-0.15,08,drought,CA
2004,-3.23,-3.37,08,drought,CA
2005,4.08,3.94,08,drought,CA
2006,-1.10,-1.24,08,drought,CA
2007,-4.42,-4.56,08,drought,CA
2008,-4.20,-4.34,08,drought,CA
2009,-3.28,-3.42,08,drought,CA
2010,1.53,1.39,08,drought,CA
2011,3.50,3.36,08,drought,CA
2012,-1.58,-1.72,08,drought,CA
2013,-3.23,-3.37,08,drought,CA
2014,-6.35,-6.49,08,drought,CA
2015,-4.75,-4.89,08,drought,CA
2016,-2.55,-2.69,08,drought,CA
2017,-1.00,-1.14,08,drought,CA
2018,-2.75,-2.89,08,drought,CA
2000,-0.83,-1.00,09,drought,CA
2001,-2.82,-2.99,09,drought,CA
2002,-3.37,-3.54,09,drought,CA
2003,-0.40,-0.57,09,drought,CA
2004,-3.26,-3.43,09,drought,CA
2005,3.55,3.38,09,drought,CA
2006,-1.44,-1.61,09,drought,CA
2007,-3.92,-4.09,09,drought,CA
2008,-4.29,-4.46,09,drought,CA
2009,-3.43,-3.60,09,drought,CA
2010,1.04,0.87,09,drought,CA
2011,-0.21,-0.38,09,drought,CA
2012,-1.89,-2.06,09,drought,CA
2013,-2.61,-2.78,09,drought,CA
2014,-5.53,-5.70,09,drought,CA
2015,-4.48,-4.65,09,drought,CA
2016,-2.70,-2.87,09,drought,CA
2017,-0.96,-1.13,09,drought,CA
2018,-2.94,-3.11,09,drought,CA
2000,-0.11,-0.15,10,drought,CA
2001,-3.09,-3.13,10,drought,CA
2002,-3.77,-3.81,10,drought,CA
2003,-1.35,-1.39,10,drought,CA
2004,1.60,1.56,10,drought,CA
2005,3.01,2.97,10,drought,CA
2006,-1.78,-1.82,10,drought,CA
2007,-3.33,-3.37,10,drought,CA
2008,-4.30,-4.34,10,drought,CA
2009,-2.51,-2.55,10,drought,CA
2010,1.99,1.95,10,drought,CA
2011,-0.08,-0.12,10,drought,CA
2012,-1.97,-2.01,10,drought,CA
2013,-2.93,-2.97,10,drought,CA
2014,-5.30,-5.34,10,drought,CA
2015,-4.48,-4.52,10,drought,CA
2016,1.57,1.53,10,drought,CA
2017,-1.56,-1.60,10,drought,CA
2018,-3.09,-3.13,10,drought,CA
2000,-0.76,-0.73,11,drought,CA
2001,-2.24,-2.21,11,drought,CA
2002,0.09,0.12,11,drought,CA
2003,-1.28,-1.25,11,drought,CA
2004,1.26,1.29,11,drought,CA
2005,2.42,2.45,11,drought,CA
2006,-1.91,-1.88,11,drought,CA
2007,-3.88,-3.85,11,drought,CA
2008,-4.13,-4.10,11,drought,CA
2009,-3.00,-2.97,11,drought,CA
2010,1.84,1.87,11,drought,CA
2011,-0.45,-0.42,11,drought,CA
2012,0.24,0.27,11,drought,CA
2013,-3.40,-3.37,11,drought,CA
2014,-5.22,-5.19,11,drought,CA
2015,-4.30,-4.27,11,drought,CA
2016,1.24,1.27,11,drought,CA
2017,-1.41,-1.38,11,drought,CA
2018,-2.93,-2.90,11,drought,CA
2000,-1.93,-1.78,12,drought,CA
2001,-1.41,-1.26,12,drought,CA
2002,1.60,1.75,12,drought,CA
2003,0.66,0.81,12,drought,CA
2004,1.73,1.88,12,drought,CA
2005,3.46,3.61,12,drought,CA
2006,-2.02,-1.87,12,drought,CA
2007,-3.75,-3.60,12,drought,CA
2008,-3.99,-3.84,12,drought,CA
2009,-3.00,-2.85,12,drought,CA
2010,3.14,3.29,12,drought,CA
2011,-1.63,-1.48,12,drought,CA
2012,1.08,1.23,12,drought,CA
2013,-4.37,-4.22,12,drought,CA
2014,-3.98,-3.83,12,drought,CA
2015,-3.57,-3.42,12,drought,CA
2016,1.38,1.53,12,drought,CA
2017,-2.63,-2.48,12,drought,CA
2018,-3.12,-2.97,12,drought,CA
