year,value,anomaly,month,type,state
2012,-4.14,-4.09,06,drought,TX
2013,-4.84,-4.79,06,drought,TX
2014,-3.14,-3.09,06,drought,TX
2015,5.13,5.18,06,drought,TX
2016,5.15,5.20,06,drought,TX
2017,-1.56,-1.51,06,drought,TX
2018,-3.48,-3.43,06,drought,TX
2000,-4.47,-4.43,07,drought,TX
2001,-1.73,-1.69,07,drought,TX
2002,0.83,0.87,07,drought,TX
2003,-1.15,-1.11,07,drought,TX
2004,2.78,2.82,07,drought,TX
2005,-0.97,-0.93,07,drought,TX
2006,-5.59,-5.55,07,drought,TX
2007,6.44,6.48,07,drought,TX
2008,-3.20,-3.16,07,drought,TX
2009,-4.51,-4.47,07,drought,TX
2010,3.17,3.21,07,drought,TX
2011,-7.33,-7.29,07,drought,TX
2012,-3.94,-3.90,07,drought,TX
2013,-4.40,-4.36,07,drought,TX
2014,-3.02,-2.98,07,drought,TX
2015,5.16,5.20,07,drought,TX
2016,4.70,4.74,07,drought,TX
2017,-1.62,-1.58,07,drought,TX
2018,-3.74,-3.70,07,drought,TX
2000,-5.32,-5.29,08,drought,TX
2001,-1.10,-1.07,08,drought,TX
2002,0.36,0.39,08,drought,TX
2003,-1.26,-1.23,08,drought,TX
2004,3.37,3.40,08,drought,TX
2005,-0.37,-0.34,08,drought,TX
2006,-5.28,-5.25,08,drought,TX
2007,7.70,7.73,08,drought,TX
2008,-1.82,-1.79,08,drought,TX
2009,-4.70,-4.67,08,drought,TX
2010,-0.46,-0.43,08,drought,TX
2011,-7.86,-7.83,08,drought,TX
2012,-4.01,-3.98,08,drought,TX
2013,-4.67,-4.64,08,drought,TX
2014,-3.20,-3.17,08,drought,TX
2015,4.19,4.22,08,drought,TX
2016,5.75,5.78,08,drought,TX
2017,2.48,2.51,08,drought,TX
2018,-3.62,-3.59,08,drought,TX
2000,-5.77,-5.61,09,drought,TX
2001,-0.91,-0.75,09,drought,TX
2002,0.25,0.41,09,drought,TX
2003,-0.70,-0.54,09,drought,TX
2004,2.88,3.04,09,drought,TX
2005,-1.32,-1.16,09,drought,TX
2006,0.14,0.30,09,drought,TX
2007,-0.02,0.14,09,drought,TX
2008,-1.63,-1.47,09,drought,TX
2009,0.54,0.70,09,drought,TX
2010,-0.02,0.14,09,drought,TX
2011,-8.06,-7.90,09,drought,TX
2012,-3.31,-3.15,09,drought,TX
2013,-3.95,-3.79,09,drought,TX
2014,-2.72,-2.56,09,drought,TX
2015,2.82,2.98,09,drought,TX
2016,-0.17,-0.01,09,drought,TX
2017,-0.17,-0.01,09,drought,TX
2018,-1.80,-1.64,09,drought,TX
2000,0.54,0.57,10,drought,TX
2001,-1.11,-1.08,10,drought,TX
2002,1.75,1.78,10,drought,TX
2003,-0.61,-0.58,10,drought,TX
2004,3.05,3.08,10,drought,TX
2005,-1.35,-1.32,10,drought,TX
2006,0.69,0.72,10,drought,TX
2007,-0.55,-0.52,10,drought,TX
2008,-1.58,-1.55,10,drought,TX
2009,1.78,1.81,10,drought,TX
2010,-0.78,-0.75,10,drought,TX
2011,-7.39,-7.36,10,drought,TX
2012,-3.71,-3.68,10,drought,TX
2013,-3.26,-3.23,10,drought,TX
2014,-2.92,-2.89,10,drought,TX
2015,3.86,3.89,10,drought,TX
2016,-1.13,-1.10,10,drought,TX
2017,-0.67,-0.64,10,drought,TX
2018,3.36,3.39,10,drought,TX
2000,2.47,2.50,11,drought,TX
2001,-0.51,-0.48,11,drought,TX
2002,1.93,1.96,11,drought,TX
2003,-0.90,-0.87,11,drought,TX
2004,5.01,5.04,11,drought,TX
2005,-2.03,-2.00,11,drought,TX
2006,0.01,0.04,11,drought,TX
2007,-0.84,-0.81,11,drought,TX
2008,-2.01,-1.98,11,drought,TX
2009,1.44,1.47,11,drought,TX
2010,-1.25,-1.22,11,drought,TX
2011,-7.08,-7.05,11,drought,TX
2012,-4.38,-4.35,11,drought,TX
2013,-2.77,-2.74,11,drought,TX
2014,0.59,0.62,11,drought,TX
2015,4.64,4.67,11,drought,TX
2016,-1.14,-1.11,11,drought,TX
2017,-1.50,-1.47,11,drought,TX
2018,3.52,3.55,11,drought,TX
2000,2.80,2.81,12,drought,TX
2001,-0.22,-0.21,12,drought,TX
2002,2.76,2.77,12,drought,TX
2003,-1.51,-1.50,12,drought,TX
2004,4.55,4.56,12,drought,TX
2005,-2.63,-2.62,12,drought,TX
2006,0.26,0.27,12,drought,TX
2007,-1.12,-1.11,12,drought,TX
2008,-2.60,-2.59,12,drought,TX
2009,1.82,1.83,12,drought,TX
2010,-1.84,-1.83,12,drought,TX
2011,-5.91,-5.90,12,drought,TX
2012,-4.61,-4.60,12,drought,TX
2013,-2.59,-2.58,12,drought,TX
2014,0.22,0.23,12,drought,TX
2015,4.85,4.86,12,drought,TX
2016,-1.00,-0.99,12,drought,TX
2017,-1.40,-1.39,12,drought,TX
2018,4.53,4.54,12,drought,TX
