year,value,anomaly,month,type,state
2016,-2.29,-2.82,07,drought,MT
2017,-2.50,-3.03,07,drought,MT
2018,-0.14,-0.67,07,drought,MT
2019,1.50,0.97,07,drought,MT
2020,2.97,2.44,07,drought,MT
2000,-3.90,-4.45,08,drought,MT
2001,-5.85,-6.40,08,drought,MT
2002,-4.03,-4.58,08,drought,MT
2003,-3.63,-4.18,08,drought,MT
2004,-3.84,-4.39,08,drought,MT
2005,0.51,-0.04,08,drought,MT
2006,-2.51,-3.06,08,drought,MT
2007,-1.75,-2.30,08,drought,MT
2008,0.94,0.39,08,drought,MT
2009,0.72,0.17,08,drought,MT
2010,3.04,2.49,08,drought,MT
2011,-0.22,-0.77,08,drought,MT
2012,-3.03,-3.58,08,drought,MT
2013,1.28,0.73,08,drought,MT
2014,2.86,2.31,08,drought,MT
2015,-2.07,-2.62,08,drought,MT
2016,-2.41,-2.96,08,drought,MT
2017,-3.58,-4.13,08,drought,MT
2018,-0.44,-0.99,08,drought,MT
2019,1.71,1.16,08,drought,MT
2020,2.00,1.45,08,drought,MT
2000,-3.59,-4.00,09,drought,MT
2001,-6.01,-6.42,09,drought,MT
2002,-3.78,-4.19,09,drought,MT
2003,-3.70,-4.11,09,drought,MT
2004,-3.45,-3.86,09,drought,MT
2005,0.28,-0.13,09,drought,MT
2006,0.15,-0.26,09,drought,MT
2007,-1.75,-2.16,09,drought,MT
2008,0.99,0.58,09,drought,MT
2009,-0.88,-1.29,09,drought,MT
2010,3.23,2.82,09,drought,MT
2011,-1.07,-1.48,09,drought,MT
2012,-3.98,-4.39,09,drought,MT
2013,1.73,1.32,09,drought,MT
2014,-0.16,-0.57,09,drought,MT
2015,-2.21,-2.62,09,drought,MT
2016,0.66,0.25,09,drought,MT
2017,0.23,-0.18,09,drought,MT
2018,-0.65,-1.06,09,drought,MT
2019,3.13,2.72,09,drought,MT
2020,1.19,0.78,09,drought,MT
2000,-3.20,-3.60,10,drought,MT
2001,-5.38,-5.78,10,drought,MT
2002,-3.40,-3.80,10,drought,MT
2003,-3.58,-3.98,10,drought,MT
2004,-2.90,-3.30,10,drought,MT
2005,0.68,0.28,10,drought,MT
2006,0.83,0.43,10,drought,MT
2007,-1.41,-1.81,10,drought,MT
2008,0.94,0.54,10,drought,MT
2009,1.17,0.77,10,drought,MT
2010,2.50,2.10,10,drought,MT
2011,-0.54,-0.94,10,drought,MT
2012,-3.03,-3.43,10,drought,MT
2013,1.69,1.29,10,drought,MT
2014,-0.61,-1.01,10,drought,MT
2015,-2.19,-2.59,10,drought,MT
2016,2.20,1.80,10,drought,MT
2017,0.12,-0.28,10,drought,MT
2018,-0.41,-0.81,10,drought,MT
2019,3.55,3.15,10,drought,MT
2020,2.01,1.61,10,drought,MT
2000,-3.20,-3.63,11,drought,MT
2001,-5.71,-6.14,11,drought,MT
2002,-3.67,-4.10,11,drought,MT
2003,-3.45,-3.88,11,drought,MT
2004,-3.24,-3.67,11,drought,MT
2005,0.91,0.48,11,drought,MT
2006,1.13,0.70,11,drought,MT
2007,-1.62,-2.05,11,drought,MT
2008,0.68,0.25,11,drought,MT
2009,-0.54,-0.97,11,drought,MT
2010,2.95,2.52,11,drought,MT
2011,-0.58,-1.01,11,drought,MT
2012,-2.62,-3.05,11,drought,MT
2013,1.31,0.88,11,drought,MT
2014,0.60,0.17,11,drought,MT
2015,-1.99,-2.42,11,drought,MT
2016,1.30,0.87,11,drought,MT
2017,0.30,-0.13,11,drought,MT
2018,-0.21,-0.64,11,drought,MT
2019,3.52,3.09,11,drought,MT
2020,1.78,1.35,11,drought,MT
2000,-3.47,-3.85,12,drought,MT
2001,-5.96,-6.34,12,drought,MT
2002,-3.92,-4.30,12,drought,MT
2003,-3.30,-3.68,12,drought,MT
2004,-3.42,-3.80,12,drought,MT
2005,0.85,0.47,12,drought,MT
2006,-0.26,-0.64,12,drought,MT
2007,-1.78,-2.16,12,drought,MT
2008,0.93,0.55,12,drought,MT
2009,-0.62,-1.00,12,drought,MT
2010,3.22,2.84,12,drought,MT
2011,-0.94,-1.32,12,drought,MT
2012,-2.40,-2.78,12,drought,MT
2013,1.25,0.87,12,drought,MT
2014,0.67,0.29,12,drought,MT
2015,-1.71,-2.09,12,drought,MT
2016,1.41,1.03,12,drought,MT
2017,0.48,0.10,12,drought,MT
2018,-0.43,-0.81,12,drought,MT
2019,3.26,2.88,12,drought,MT
2020,1.26,0.88,12,drought,MT
