year,value,anomaly,month,type,state
2018,1.06,-0.09,05,precip,UT
2000,0.49,-0.24,06,precip,UT
2001,0.37,-0.36,06,precip,UT
2002,0.15,-0.58,06,precip,UT
2003,0.56,-0.17,06,precip,UT
2004,0.66,-0.07,06,precip,UT
2005,1.43,0.70,06,precip,UT
2006,0.42,-0.31,06,precip,UT
2007,0.39,-0.34,06,precip,UT
2008,0.65,-0.08,06,precip,UT
2009,1.74,1.01,06,precip,UT
2010,0.79,0.06,06,precip,UT
2011,0.54,-0.19,06,precip,UT
2012,0.03,-0.70,06,precip,UT
2013,0.02,-0.71,06,precip,UT
2014,0.24,-0.49,06,precip,UT
2015,0.97,0.24,06,precip,UT
2016,0.33,-0.40,06,precip,UT
2017,0.16,-0.57,06,precip,UT
2018,0.07,-0.66,06,precip,UT
2000,0.31,-0.68,07,precip,UT
2001,0.95,-0.04,07,precip,UT
2002,0.61,-0.38,07,precip,UT
2003,0.39,-0.60,07,precip,UT
2004,0.82,-0.17,07,precip,UT
2005,0.41,-0.58,07,precip,UT
2006,1.21,0.22,07,precip,UT
2007,0.91,-0.08,07,precip,UT
2008,0.53,-0.46,07,precip,UT
2009,0.49,-0.50,07,precip,UT
2010,0.83,-0.16,07,precip,UT
2011,1.72,0.73,07,precip,UT
2012,1.41,0.42,07,precip,UT
2013,1.50,0.51,07,precip,UT
2014,1.14,0.15,07,precip,UT
2015,1.46,0.47,07,precip,UT
2016,0.62,-0.37,07,precip,UT
2017,1.38,0.39,07,precip,UT
2018,0.91,-0.08,07,precip,UT
2000,1.57,0.36,08,precip,UT
2001,1.27,0.06,08,precip,UT
2002,0.29,-0.92,08,precip,UT
2003,1.19,-0.02,08,precip,UT
2004,0.89,-0.32,08,precip,UT
2005,1.32,0.11,08,precip,UT
2006,0.90,-0.31,08,precip,UT
2007,1.21,0.00,08,precip,UT
2008,0.92,-0.29,08,precip,UT
2009,0.39,-0.82,08,precip,UT
2010,1.38,0.17,08,precip,UT
2011,0.96,-0.25,08,precip,UT
2012,1.07,-0.14,08,precip,UT
2013,1.40,0.19,08,precip,UT
2014,2.46,1.25,08,precip,UT
2015,1.27,0.06,08,precip,UT
2016,0.94,-0.27,08,precip,UT
2017,0.94,-0.27,08,precip,UT
2018,1.06,-0.15,08,precip,UT
2000,0.93,-0.13,09,precip,UT
2001,0.31,-0.75,09,precip,UT
2002,2.27,1.21,09,precip,UT
2003,0.64,-0.42,09,precip,UT
2004,1.22,0.16,09,precip,UT
2005,0.92,-0.14,09,precip,UT
2006,1.40,0.34,09,precip,UT
2007,1.40,0.34,09,precip,UT
2008,0.62,-0.44,09,precip,UT
2009,0.75,-0.31,09,precip,UT
2010,0.26,-0.80,09,precip,UT
2011,0.96,-0.10,09,precip,UT
2012,1.04,-0.02,09,precip,UT
2013,2.74,1.68,09,precip,UT
2014,2.66,1.60,09,precip,UT
2015,0.88,-0.18,09,precip,UT
2016,2.08,1.02,09,precip,UT
2017,1.54,0.48,09,precip,UT
2018,0.09,-0.97,09,precip,UT
2000,2.77,1.54,10,precip,UT
2001,0.51,-0.72,10,precip,UT
2002,1.32,0.09,10,precip,UT
2003,0.43,-0.80,10,precip,UT
2004,3.43,2.20,10,precip,UT
2005,1.38,0.15,10,precip,UT
2006,3.08,1.85,10,precip,UT
2007,0.85,-0.38,10,precip,UT
2008,0.82,-0.41,10,precip,UT
2009,0.79,-0.44,10,precip,UT
2010,2.57,1.34,10,precip,UT
2011,1.42,0.19,10,precip,UT
2012,0.96,-0.27,10,precip,UT
2013,1.01,-0.22,10,precip,UT
2014,0.20,-1.03,10,precip,UT
2015,1.80,0.57,10,precip,UT
2016,0.89,-0.34,10,precip,UT
2017,0.18,-1.05,10,precip,UT
2018,2.82,1.59,10,precip,UT
2000,0.68,-0.38,11,precip,UT
2001,1.52,0.46,11,precip,UT
2002,0.93,-0.13,11,precip,UT
2003,1.35,0.29,11,precip,UT
2004,1.69,0.63,11,precip,UT
2005,0.65,-0.41,11,precip,UT
2006,0.70,-0.36,11,precip,UT
2007,0.33,-0.73,11,precip,UT
2008,1.07,0.01,11,precip,UT
2009,0.40,-0.66,11,precip,UT
2010,1.40,0.34,11,precip,UT
2011,0.90,-0.16,11,precip,UT
2012,0.67,-0.39,11,precip,UT
2013,1.02,-0.04,11,precip,UT
2014,0.75,-0.31,11,precip,UT
2015,1.07,0.01,11,precip,UT
2016,0.95,-0.11,11,precip,UT
2017,0.53,-0.53,11,precip,UT
2018,0.81,-0.25,11,precip,UT
2000,0.64,-0.47,12,precip,UT
2001,1.12,0.01,12,precip,UT
2002,0.71,-0.40,12,precip,UT
2003,1.76,0.65,12,precip,UT
2004,1.29,0.18,12,precip,UT
2005,1.08,-0.03,12,precip,UT
2006,0.81,-0.30,12,precip,UT
2007,2.20,1.09,12,precip,UT
2008,1.69,0.58,12,precip,UT
2009,1.56,0.45,12,precip,UT
2010,3.38,2.27,12,precip,UT
2011,0.51,-0.60,12,precip,UT
2012,1.76,0.65,12,precip,UT
2013,1.01,-0.10,12,precip,UT
2014,1.26,0.15,12,precip,UT
2015,1.38,0.27,12,precip,UT
2016,1.93,0.82,12,precip,UT
2017,0.39,-0.72,12,precip,UT
2018,0.82,-0.29,12,precip,UT
