year,value,anomaly,month,type,state
2012,41.0,-2.2,10,temp,MT
2013,40.8,-2.4,10,temp,MT
2014,47.9,4.7,10,temp,MT
2015,48.0,4.8,10,temp,MT
2016,44.3,1.1,10,temp,MT
2017,42.6,-0.6,10,temp,MT
2018,41.6,-1.6,10,temp,MT
2019,35.4,-7.8,10,temp,MT
2020,39.4,-3.8,10,temp,MT
2000,22.1,-7.4,11,temp,MT
2001,36.3,6.8,11,temp,MT
2002,33.8,4.3,11,temp,MT
2003,24.0,-5.5,11,temp,MT
2004,33.6,4.1,11,temp,MT
2005,33.2,3.7,11,temp,MT
2006,30.3,0.8,11,temp,MT
2007,31.6,2.1,11,temp,MT
2008,35.8,6.3,11,temp,MT
2009,35.2,5.7,11,temp,MT
2010,26.6,-2.9,11,temp,MT
2011,30.0,0.5,11,temp,MT
2012,32.4,2.9,11,temp,MT
2013,30.4,0.9,11,temp,MT
2014,25.3,-4.2,11,temp,MT
2015,30.0,0.5,11,temp,MT
2016,39.1,9.6,11,temp,MT
2017,30.7,1.2,11,temp,MT
2018,30.2,0.7,11,temp,MT
2019,29.3,-0.2,11,temp,MT
2020,33.0,3.5,11,temp,MT
2000,15.8,-4.8,12,temp,MT
2001,22.4,1.8,12,temp,MT
2002,26.8,6.2,12,temp,MT
2003,25.1,4.5,12,temp,MT
2004,27.4,6.8,12,temp,MT
2005,20.5,-0.1,12,temp,MT
2006,25.5,4.9,12,temp,MT
2007,21.6,1.0,12,temp,MT
2008,14.0,-6.6,12,temp,MT
2009,12.0,-8.6,12,temp,MT
2010,19.0,-1.6,12,temp,MT
2011,26.2,5.6,12,temp,MT
2012,21.5,0.9,12,temp,MT
2013,16.4,-4.2,12,temp,MT
2014,25.0,4.4,12,temp,MT
2015,23.6,3.0,12,temp,MT
2016,14.2,-6.4,12,temp,MT
2017,21.1,0.5,12,temp,MT
2018,25.0,4.4,12,temp,MT
2019,25.8,5.2,12,temp,MT
2020,28.6,8.0,12,temp,MT
