year,value,anomaly,month,type,state
2009,2.05,1.53,08,drought,WY
2010,2.34,1.82,08,drought,WY
2011,-0.30,-0.82,08,drought,WY
2012,-6.57,-7.09,08,drought,WY
2013,-6.67,-7.19,08,drought,WY
2014,3.01,2.49,08,drought,WY
2015,0.04,-0.48,08,drought,WY
2016,-2.02,-2.54,08,drought,WY
2017,-1.49,-2.01,08,drought,WY
2018,-0.11,-0.63,08,drought,WY
2019,1.84,1.32,08,drought,WY
2020,-2.39,-2.91,08,drought,WY
2000,-4.33,-4.88,09,drought,WY
2001,-7.43,-7.98,09,drought,WY
2002,-7.89,-8.44,09,drought,WY
2003,-4.49,-5.04,09,drought,WY
2004,-4.28,-4.83,09,drought,WY
2005,-2.53,-3.08,09,drought,WY
2006,-4.67,-5.22,09,drought,WY
2007,-5.54,-6.09,09,drought,WY
2008,-0.23,-0.78,09,drought,WY
2009,1.33,0.78,09,drought,WY
2010,1.32,0.77,09,drought,WY
2011,-0.99,-1.54,09,drought,WY
2012,-6.94,-7.49,09,drought,WY
2013,1.18,0.63,09,drought,WY
2014,3.37,2.82,09,drought,WY
2015,-0.69,-1.24,09,drought,WY
2016,0.52,-0.03,09,drought,WY
2017,0.80,0.25,09,drought,WY
2018,-1.00,-1.55,09,drought,WY
2019,2.26,1.71,09,drought,WY
2020,-2.73,-3.28,09,drought,WY
2000,-4.09,-4.67,10,drought,WY
2001,-6.78,-7.36,10,drought,WY
2002,-6.66,-7.24,10,drought,WY
2003,-4.75,-5.33,10,drought,WY
2004,-3.37,-3.95,10,drought,WY
2005,-2.06,-2.64,10,drought,WY
2006,-3.89,-4.47,10,drought,WY
2007,-4.42,-5.00,10,drought,WY
2008,-0.13,-0.71,10,drought,WY
2009,2.53,1.95,10,drought,WY
2010,1.04,0.46,10,drought,WY
2011,0.43,-0.15,10,drought,WY
2012,-6.23,-6.81,10,drought,WY
2013,2.50,1.92,10,drought,WY
2014,-0.71,-1.29,10,drought,WY
2015,-1.03,-1.61,10,drought,WY
2016,0.79,0.21,10,drought,WY
2017,0.52,-0.06,10,drought,WY
2018,-0.65,-1.23,10,drought,WY
2019,2.71,2.13,10,drought,WY
2020,-2.52,-3.10,10,drought,WY
2000,-3.84,-4.42,11,drought,WY
2001,-6.54,-7.12,11,drought,WY
2002,-6.24,-6.82,11,drought,WY
2003,-4.28,-4.86,11,drought,WY
2004,-3.34,-3.92,11,drought,WY
2005,-1.86,-2.44,11,drought,WY
2006,-3.72,-4.30,11,drought,WY
2007,-4.61,-5.19,11,drought,WY
2008,-0.57,-1.15,11,drought,WY
2009,-0.54,-1.12,11,drought,WY
2010,1.22,0.64,11,drought,WY
2011,0.69,0.11,11,drought,WY
2012,-6.21,-6.79,11,drought,WY
2013,1.94,1.36,11,drought,WY
2014,0.38,-0.20,11,drought,WY
2015,-0.92,-1.50,11,drought,WY
2016,0.03,-0.55,11,drought,WY
2017,0.57,-0.01,11,drought,WY
2018,-0.34,-0.92,11,drought,WY
2019,2.63,2.05,11,drought,WY
2020,-2.83,-3.41,11,drought,WY
2000,-3.77,-4.24,12,drought,WY
2001,-6.39,-6.86,12,drought,WY
2002,-6.18,-6.65,12,drought,WY
2003,-3.78,-4.25,12,drought,WY
2004,-3.38,-3.85,12,drought,WY
2005,-1.59,-2.06,12,drought,WY
2006,-3.56,-4.03,12,drought,WY
2007,-4.04,-4.51,12,drought,WY
2008,-0.48,-0.95,12,drought,WY
2009,-0.51,-0.98,12,drought,WY
2010,1.75,1.28,12,drought,WY
2011,0.49,0.02,12,drought,WY
2012,-5.72,-6.19,12,drought,WY
2013,1.96,1.49,12,drought,WY
2014,0.74,0.27,12,drought,WY
2015,-0.80,-1.27,12,drought,WY
2016,0.59,0.12,12,drought,WY
2017,0.46,-0.01,12,drought,WY
2018,-0.54,-1.01,12,drought,WY
2019,2.35,1.88,12,drought,WY
2020,-3.05,-3.52,12,drought,WY
