ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4
20040713,CO,0,100,81.47,43.53,1.38,0
20040706,CO,0,100,80.62,43.46,1.38,0
20040629,CO,0,100,80.63,43.98,1.39,0
20040622,CO,0,100,94.92,54.35,1.5,0
20040615,CO,0,100,94.92,56.1,14.43,0
20040608,CO,0,100,94.79,56.05,14.3,0
20040601,CO,0,100,95.07,53.44,14.17,0
20040525,CO,0,100,93.75,53.93,14.17,0
20040518,CO,0,100,93.75,47.09,11.64,0
20040511,CO,0,100,93.75,47.09,11.64,0
20040504,CO,0,100,93.75,47.09,11.64,0
20040427,CO,0,100,93.75,47.09,14.44,0
20040420,CO,0,100,92.31,57.3,24.46,0
20040413,CO,0,100,92.31,57.3,24.46,0
20040406,CO,0,100,91.89,58.06,25.48,0
20040330,CO,0,100,94.61,61.13,26.39,0
20040323,CO,0,100,94.61,59.09,26.39,0
20040316,CO,0,100,75.66,56.31,26.09,0
20040309,CO,0,100,75.66,56.31,26.09,0
20040302,CO,0,100,75.66,56.27,27.89,0
20040224,CO,0,100,81.05,54.46,28.7,0
20040217,CO,0,100,81.05,54.46,28.7,0
20040210,CO,0,100,76.91,54.29,28.71,0
20040203,CO,0,100,76.91,54.29,28.71,0
20040127,CO,0,100,74.09,52.54,28.71,0
20040120,CO,0,100,74.01,52.54,28.71,0
20040113,CO,0,100,74.17,52.08,28.43,0
20040106,CO,0,100,73.76,51.81,28.56,0
20031230,CO,0,100,77.34,64.07,21.25,0
20031223,CO,0,100,81.14,63.23,18.27,0
20031216,CO,0,100,81.08,64.08,18.72,0
20031209,CO,0,100,81.14,64.67,16.67,0
20031202,CO,0,100,76.13,57.01,16.24,0
20031125,CO,0,100,76.59,56.6,18.42,0
20031118,CO,0,100,76.92,56.75,17.51,0
20031111,CO,0,100,77.3,58.74,18.79,0
20031104,CO,0,100,77.31,61.29,17.97,0
20031028,CO,0,100,79.73,67.6,17.79,0
20031021,CO,0,100,79.3,67.07,17.69,0
20031014,CO,0,100,78.56,67.06,18.3,0
20031007,CO,0,100,79.33,62.8,14.43,0
20030930,CO,0,100,79.12,61.74,14.43,0
20030923,CO,0,100,78.9,61.8,14.05,0
20030916,CO,0,100,78.97,62.35,13.92,0
20030909,CO,0,100,78.48,60.63,31.88,0.01
20030902,CO,0,100,100,68.98,34.05,0
20030826,CO,0,100,100,69.57,36.3,0.17
20030819,CO,0,100,100,64.11,36.05,0.03
20030812,CO,0,100,100,64.77,37.57,0.06
20030805,CO,0,100,100,61.04,37.86,0.1
20030729,CO,0,100,100,64.57,36.5,0.85
20030722,CO,0,100,87.09,63.75,36.55,0.71
20030715,CO,0,100,76.69,57.56,35.83,0.79
20030708,CO,22.36,77.64,64.49,54.51,31.31,0.85
20030701,CO,26.37,73.63,63.85,53.67,31.89,0.72
20030624,CO,26.13,73.87,64.2,53.83,31.72,0.78
20030617,CO,11.33,88.67,68.25,57.67,37.75,0.71
20030610,CO,2.16,97.84,71.55,60.12,37.78,0.77
20030603,CO,0.69,99.31,78.94,63.58,39.46,0
20030527,CO,0,100,82.35,65.76,45.07,0
20030520,CO,0,100,81.84,65.08,44.03,0
20030513,CO,0,100,100,72.5,52.32,0
20030506,CO,0,100,100,78.4,53.98,0
20030429,CO,0,100,99.47,80.51,54.95,0
20030422,CO,0,100,99.63,81.19,52.17,0
20030415,CO,0,100,99.7,81.5,54.75,0
20030408,CO,0,100,99.72,83.73,55.63,0
20030401,CO,0,100,99.67,84.76,55.72,3.7
20030325,CO,0,100,99.79,88.86,64.45,3.7
20030318,CO,0,100,99.75,98.82,69.97,7.27
20030311,CO,0,100,99.62,98.71,69.34,7.29
20030304,CO,0.02,99.98,99.14,98.74,74.59,7.45
20030225,CO,0.04,99.96,99.33,98.75,75.76,7.07
20030218,CO,0.07,99.93,99.61,99.13,75.59,7.09
20030211,CO,0,100,99.55,99.22,75.49,7.18
20030204,CO,0.01,99.99,99.44,98.98,75.04,6.71
20030128,CO,0,100,99.57,99.16,75.04,6.53
20030121,CO,0,100,99.78,99.05,72.12,6.37
20030114,CO,0,100,99.72,99.06,73.12,6.83
20030107,CO,0,100,99.7,99.3,73.37,6.62
20021231,CO,0,100,99.66,98.98,72.73,7.05
20021224,CO,0,100,99.66,99.12,72.65,7.06
20021217,CO,0,100,99.73,99.18,73.34,6.79
20021210,CO,0,100,99.7,99.14,72.51,6.62
20021203,CO,0,100,99.63,99.08,71.92,7.48
20021126,CO,0,100,99.66,99.09,72.37,7.17
20021119,CO,0,100,99.7,99.2,72.59,7.44
20021112,CO,0,100,99.68,99.25,72.08,7.04
20021105,CO,0,100,99.83,99.24,73.15,7.74
20021029,CO,0,100,100,99.76,77.26,7.5
20021022,CO,0,100,100,99.97,75.95,7.44
20021015,CO,0,100,100,99.96,75.28,7.54
20021008,CO,0,100,100,99.95,72.65,7.56
20021001,CO,0,100,100,99.95,80.26,25.14
20020924,CO,0,100,100,99.79,77.83,27.17
20020917,CO,0,100,100,99.8,78.29,31.02
20020910,CO,0,100,100,99.66,80.48,31.16
20020903,CO,0,100,100,100,82.35,32.82
20020827,CO,0,100,100,100,100,20.21
20020820,CO,0,100,100,100,100,19.79
20020813,CO,0,100,100,100,100,19.99
20020806,CO,0,100,100,100,100,20.12
20020730,CO,0,100,100,100,100,19.49
20020723,CO,0,100,100,100,100,33.61
20020716,CO,0,100,100,100,73.08,34.37
20020709,CO,0,100,100,100,71.96,33.44
20020702,CO,0,100,100,100,65.53,29.44
20020625,CO,0,100,100,100,60.08,13.81
20020618,CO,0,100,100,100,61.67,13.34
20020611,CO,0,100,100,100,68.13,9.26
20020604,CO,0,100,100,100,70.42,9.03
20020528,CO,0,100,100,100,78.03,9.16
20020521,CO,0,100,100,100,76.81,0
20020514,CO,0,100,100,100,76.44,0
20020507,CO,0,100,100,100,58.57,0
20020430,CO,0,100,100,100,58.53,0
20020423,CO,0,100,100,100,46.08,0
20020416,CO,0,100,100,69.49,0,0
20020409,CO,0,100,100,52.6,0,0
20020402,CO,0,100,100,47.92,0,0
20020326,CO,0,100,86.78,39.6,0,0
20020319,CO,0,100,79.55,35.51,0,0
20020312,CO,0,100,77.87,35.76,0,0
20020305,CO,0,100,76.02,0.21,0,0
20020226,CO,0,100,77.17,0,0,0
20020219,CO,0,100,77,0,0,0
20020212,CO,0,100,53,0,0,0
20020205,CO,0.56,99.44,44.58,0,0,0
20020129,CO,1.21,98.79,20.07,0,0,0
20020122,CO,1.32,98.68,13.88,0,0,0
20020115,CO,1.37,98.63,14.54,0,0,0
20020108,CO,1.48,98.52,14,0,0,0
20020101,CO,44.16,55.84,14.73,0,0,0
20011225,CO,47.13,52.87,11.19,0,0,0
20011218,CO,47.13,52.87,9.31,0,0,0
20011211,CO,46.83,53.17,3.97,0,0,0
20011204,CO,46.43,53.57,3.88,0,0,0
20011127,CO,47.91,52.09,4.45,0,0,0
20011120,CO,47.17,52.83,4.45,0,0,0
20011113,CO,47.1,52.9,4.64,0,0,0
20011106,CO,47.55,52.45,3.42,0,0,0
20011030,CO,52.7,47.3,2.48,0,0,0
20011023,CO,64.25,35.75,0,0,0,0
20011016,CO,64.74,35.26,0,0,0,0
20011009,CO,62.65,37.35,0,0,0,0
20011002,CO,62.65,37.35,0,0,0,0
20010925,CO,62.4,37.6,0,0,0,0
20010918,CO,59.71,40.29,0,0,0,0
20010911,CO,60.74,39.26,0,0,0,0
20010904,CO,92.33,7.67,0,0,0,0
20010828,CO,93.7,6.3,0,0,0,0
20010821,CO,93.97,6.03,0,0,0,0
20010814,CO,93.53,6.47,0,0,0,0
20010807,CO,94.59,5.41,0,0,0,0
20010731,CO,95.35,4.65,0,0,0,0
20010724,CO,95.35,4.65,0,0,0,0
20010717,CO,93.49,6.51,0,0,0,0
20010710,CO,85.16,14.84,0.34,0,0,0
20010703,CO,59.4,40.6,1.51,0,0,0
20010626,CO,64.81,35.19,0,0,0,0
20010619,CO,75.01,24.99,0,0,0,0
20010612,CO,81.64,18.36,0,0,0,0
20010605,CO,99.87,0.13,0,0,0,0
20010529,CO,99.87,0.13,0,0,0,0
20010522,CO,99.87,0.13,0,0,0,0
20010515,CO,99.87,0.13,0,0,0,0
20010508,CO,99.87,0.13,0,0,0,0
20010501,CO,99.74,0.26,0,0,0,0
20010424,CO,99.74,0.26,0,0,0,0
20010417,CO,97.14,2.86,0,0,0,0
20010410,CO,97.28,2.72,0,0,0,0
20010403,CO,97.28,2.72,0,0,0,0
20010327,CO,97.6,2.4,0,0,0,0
20010320,CO,97.6,2.4,0,0,0,0
20010313,CO,97.57,2.43,0,0,0,0
20010306,CO,99.4,0.6,0,0,0,0
20010227,CO,99.4,0.6,0,0,0,0
20010220,CO,99.4,0.6,0,0,0,0
20010213,CO,99.4,0.6,0,0,0,0
20010206,CO,99.28,0.72,0,0,0,0
20010130,CO,96.73,3.27,0,0,0,0
20010123,CO,96.61,3.39,0,0,0,0
20010116,CO,96.08,3.92,0,0,0,0
20010109,CO,96.08,3.92,0,0,0,0
20010102,CO,96.07,3.93,0,0,0,0
20001226,CO,96.07,3.93,0,0,0,0
20001219,CO,96.06,3.94,0,0,0,0
20001212,CO,86.07,13.93,0,0,0,0
20001205,CO,84.1,15.9,0,0,0,0
20001128,CO,74.66,25.34,0,0,0,0
20001121,CO,74.66,25.34,0,0,0,0
20001114,CO,74.88,25.12,0,0,0,0
20001107,CO,46.66,53.34,0,0,0,0
20001031,CO,8.93,91.07,26.26,0,0,0
20001024,CO,0,100,33.92,0,0,0
20001017,CO,30.29,69.71,15.99,1.48,0,0
20001010,CO,34.31,65.69,12.14,1.6,0,0
20001003,CO,34.54,65.46,12.14,1.78,0,0
20000926,CO,29.37,70.63,9.9,1.69,0,0
20000919,CO,29.64,70.36,11.93,4.47,0.23,0
20000912,CO,32.35,67.65,11.93,4.31,0.23,0
20000905,CO,32.35,67.65,10.36,2.27,0.05,0
20000829,CO,33.71,66.29,20.11,2.28,0.05,0
20000822,CO,37.42,62.58,20.46,2.28,0.04,0
20000815,CO,7.08,92.92,23.81,2.49,0.04,0
20000808,CO,5.45,94.55,21.73,2.36,0,0
20000801,CO,7.31,92.69,23.34,2.19,0,0
20000725,CO,7.31,92.69,22.31,2.19,0,0
20000718,CO,3.14,96.86,26.38,3.1,0,0
20000711,CO,0.6,99.4,39.8,3.31,0.02,0
20000704,CO,0.68,99.32,12.01,3.47,0.02,0
20000627,CO,0,100,6.17,1.55,0,0
20000620,CO,0,100,2.12,0,0,0
20000613,CO,20.86,79.14,0.46,0,0,0
20000606,CO,77.21,22.79,0,0,0,0
20000530,CO,98.31,1.69,0,0,0,0
20000523,CO,99.75,0.25,0,0,0,0
20000516,CO,99.57,0.43,0,0,0,0
20000509,CO,99.61,0.39,0,0,0,0
20000502,CO,99.61,0.39,0,0,0,0
20000425,CO,97.49,2.51,0,0,0,0
20000418,CO,95.29,4.71,0,0,0,0
20000411,CO,99.41,0.59,0,0,0,0
20000404,CO,99.41,0.59,0,0,0,0
20000328,CO,98.42,1.58,0,0,0,0
20000321,CO,97.06,2.94,0,0,0,0
20000314,CO,96.57,3.43,0,0,0,0
20000307,CO,93.52,6.48,0,0,0,0
20000229,CO,92,8,1.2,0,0,0
20000222,CO,93.06,6.94,0.09,0,0,0
20000215,CO,81.43,18.57,0.09,0,0,0
20000208,CO,73.87,26.13,0.09,0,0,0
20000201,CO,69.33,30.67,0.09,0,0,0
20000125,CO,43.98,56.02,0,0,0,0
20000118,CO,44.6,55.4,0,0,0,0
20000111,CO,61.24,38.76,0,0,0,0
20000104,CO,96.81,3.19,0,0,0,0
20041228,ID,32.51,67.49,60.77,51.6,33.25,10.01
20041221,ID,32.51,67.49,60.77,51.54,33.25,10.01
20041214,ID,34.07,65.93,60,51.07,33.24,9.99
20041207,ID,29.99,70.01,63.47,56.39,38.18,11.31
20041130,ID,30.04,69.96,63.13,56.39,38.18,11.31
20041123,ID,29.82,70.18,63.69,56.95,38.59,11.31
20041116,ID,29.82,70.18,63.69,56.95,38.59,11.31
20041109,ID,29.82,70.18,63.69,56.95,38.59,11.31
20041102,ID,29.82,70.18,63.69,56.95,38.59,11.31
20041026,ID,29.42,70.58,63.69,56.95,38.59,11.31
20041019,ID,29.42,70.58,63.69,56.95,38.59,11.31
20041012,ID,29.42,70.58,63.69,56.95,38.59,11.31
20041005,ID,29.42,70.58,63.69,56.95,38.59,9.03
20040928,ID,29.42,70.58,63.69,56.95,38.59,9.03
20040921,ID,28.76,71.24,64.38,57.06,38.59,9.03
20040914,ID,28.3,71.7,64.67,57.47,38.59,9.03
20040907,ID,28.67,71.33,64.19,57.56,41.99,13.43
20040831,ID,28.75,71.25,64.19,57.56,42.11,13.43
20040824,ID,22.56,77.44,65,57.56,42.11,13.61
20040817,ID,19.48,80.52,66.1,57.56,46.72,14.41
20040810,ID,19.48,80.52,66.1,57.26,46.72,14.41
20040803,ID,19.36,80.64,66.1,57.26,46.72,14.41
20040727,ID,18.57,81.43,66.1,57.26,46.72,14.41
20040720,ID,18.57,81.43,65.8,57.26,46.78,13.25
20040713,ID,18.57,81.43,66.1,57.26,46.78,13.25
20040706,ID,18.57,81.43,66.1,57.26,46.78,13.25
20040629,ID,18.42,81.58,66.22,57.45,46.78,13.25
20040622,ID,18.66,81.34,66.1,57.45,46.78,13.25
20040615,ID,18.32,81.68,65.96,57.48,46.78,13.25
20040608,ID,18.32,81.68,66.01,57.48,47.09,13.25
20040601,ID,18.56,81.44,66.43,60.42,47,13.25
20040525,ID,17.52,82.48,69.62,62.94,47.49,13.25
20040518,ID,0.01,99.99,74.72,62.94,47.92,15.17
20040511,ID,0.01,99.99,74.72,62.94,47.92,14.83
20040504,ID,0,100,74.72,62.94,47.83,14.72
20040427,ID,0,100,70.81,60.43,38.49,14.72
20040420,ID,0,100,70.81,60.43,38.49,14.72
20040413,ID,0,100,62.66,57.05,35.38,14.13
20040406,ID,0,100,63.28,55.23,32.1,10.84
20040330,ID,0,100,61.16,52.59,32.1,10.84
20040323,ID,0,100,61.16,52.59,32.1,10.84
20040316,ID,0,100,61.16,52.59,31.83,10.84
20040309,ID,0,100,61.16,52.59,35.93,10.84
20040302,ID,0,100,61.16,52.59,36.69,10.84
20040224,ID,0.01,99.99,65.97,52.25,41.89,17.02
20040217,ID,0.01,99.99,65.97,52.25,41.89,17.02
20040210,ID,0.01,99.99,65.97,52.25,41.89,17.02
20040203,ID,0,100,67.23,52.77,42.76,17.04
20040127,ID,0,100,76.67,54.86,43.22,18.81
20040120,ID,0,100,85.33,55.24,43.22,18.81
20040113,ID,0,100,86.51,55.91,42.26,18.6
20040106,ID,0,100,100,66.14,46.98,27.77
20031230,ID,0,100,100,71.06,52.08,33.69
20031223,ID,0,100,100,85.56,57.66,40.78
20031216,ID,0,100,100,84.55,58.9,40.32
20031209,ID,0,100,100,88.78,56.49,39.75
20031202,ID,0,100,100,90.75,57.44,40.5
20031125,ID,0,100,100,92.83,58.05,40.57
20031118,ID,0,100,100,93.77,58.66,40.1
20031111,ID,0,100,100,93.45,61.68,40.74
20031104,ID,0,100,100,93.18,62.83,23.61
20031028,ID,0,100,100,95.3,63.13,23.36
20031021,ID,0,100,100,95.21,61.83,23.21
20031014,ID,0,100,100,96.4,64.04,20.93
20031007,ID,0,100,100,99.56,67.83,21.92
20030930,ID,0,100,100,97.98,67.07,21.73
20030923,ID,0,100,100,98.04,67.23,21.65
20030916,ID,0,100,100,97.86,66.71,20.87
20030909,ID,0,100,100,98.71,65.25,21.94
20030902,ID,0,100,100,98.44,64.84,26.21
20030826,ID,0,100,100,98.69,65.06,23.86
20030819,ID,0,100,100,98.33,63.94,24.03
20030812,ID,0,100,100,71.4,51.12,20.17
20030805,ID,0,100,100,71.43,51.02,19.75
20030729,ID,0,100,100,72.1,51.65,20.47
20030722,ID,0,100,73.94,58.68,45.15,12.21
20030715,ID,0,100,64.77,50.11,32.35,4.6
20030708,ID,18.71,81.29,56.51,49.17,31.23,4.87
20030701,ID,30.78,69.22,55.22,48.96,32.68,4.09
20030624,ID,38.72,61.28,54.41,48.24,32.16,3.69
20030617,ID,38.55,61.45,54.72,48.27,32.1,3.86
20030610,ID,38.85,61.15,54.56,49.35,32.23,3.83
20030603,ID,40.27,59.73,52.85,46.91,25.86,3.08
20030527,ID,38.92,61.08,53.65,47.83,26.55,3.3
20030520,ID,38.75,61.25,53.11,48.17,25.32,3.27
20030513,ID,38.73,61.27,53.49,48,27.24,3.54
20030506,ID,35.43,64.57,56.66,46.07,25.4,0
20030429,ID,26.43,73.57,62.18,56.19,28.82,0
20030422,ID,25.39,74.61,64.07,56.92,27.51,0
20030415,ID,25.42,74.58,65.04,56.75,26.33,0
20030408,ID,25.29,74.71,64.64,55.61,26.93,0
20030401,ID,23.4,76.6,70.98,57.9,27.76,0
20030325,ID,20.25,79.75,75.77,64.69,30.6,0
20030318,ID,20.15,79.85,75.78,65.38,30.67,0
20030311,ID,12.27,87.73,76.18,65.69,31.99,0
20030304,ID,0,100,81.51,68.72,33.38,0
20030225,ID,0,100,81.71,67.96,30.92,0
20030218,ID,0,100,88.86,77.24,33.55,0
20030211,ID,0,100,89.17,77.32,34.49,0
20030204,ID,0,100,88.99,77.55,35.47,0
20030128,ID,0,100,94.96,90.38,35.75,2.31
20030121,ID,0,100,95.96,91.65,39.27,2.4
20030114,ID,0.01,99.99,96.01,92.32,35.76,3.17
20030107,ID,0.01,99.99,93.04,88.35,11.13,0
20021231,ID,0,100,92.79,87.96,11.52,0
20021224,ID,0,100,95.41,88.4,17.1,0
20021217,ID,0,100,94.94,88.1,16.5,0
20021210,ID,0,100,94.62,87.64,16.01,0
20021203,ID,0,100,94.55,87.39,16.17,0
20021126,ID,0,100,95.02,87.88,16.71,0
20021119,ID,0,100,94.94,87.48,17.56,0
20021112,ID,0,100,94.4,87.23,17.06,0
20021105,ID,0,100,100,84.69,17.25,0
20021029,ID,0,100,78.85,75.69,17,0
20021022,ID,0,100,79.02,75.84,16.69,0
20021015,ID,0,100,79.34,75.97,15.93,0
20021008,ID,0,100,79.3,76.08,16.18,0
20021001,ID,0,100,76.16,72.43,22.62,0
20020924,ID,16.26,83.74,75.59,71.21,24.62,0
20020917,ID,16.56,83.44,75.43,71.28,23.4,0
20020910,ID,16.81,83.19,75.22,71.06,23.74,0
20020903,ID,16.9,83.1,75.19,71.21,27.58,0
20020827,ID,16.87,83.13,75.31,70.45,27.24,0
20020820,ID,17.02,82.98,75.53,71.03,27.47,0
20020813,ID,16.63,83.37,72.96,58.58,20.14,0
20020806,ID,20.85,79.15,73.3,57.33,7.57,0
20020730,ID,20.95,79.05,73.31,50.6,0.58,0
20020723,ID,28.09,71.91,66.34,46.34,0.04,0
20020716,ID,28.29,71.71,65.26,45.76,0.39,0
20020709,ID,27.69,72.31,59.28,37.28,0.65,0
20020702,ID,28.91,71.09,58.45,37.07,0.41,0
20020625,ID,29.19,70.81,53.56,25.89,0.06,0
20020618,ID,29.84,70.16,52.29,25.06,0.21,0
20020611,ID,29.09,70.91,49.42,16.12,0.07,0
20020604,ID,27.5,72.5,49.26,7.77,0.08,0
20020528,ID,27.49,72.51,47.11,12.93,2.13,0
20020521,ID,25.8,74.2,48.95,12.88,1.83,0
20020514,ID,26.5,73.5,50.19,13.42,2.28,0
20020507,ID,26.47,73.53,49.31,13.31,1.98,0
20020430,ID,26.23,73.77,52.44,12.99,2.06,0
20020423,ID,25.64,74.36,52.84,13.15,1.84,0
20020416,ID,26.24,73.76,52.25,12.78,2.09,0
20020409,ID,11.47,88.53,57.28,16.07,2.36,0
20020402,ID,11.44,88.56,57.08,15.81,2.53,0
20020326,ID,11.38,88.62,57.61,16.07,3.17,0
20020319,ID,11.87,88.13,51.26,21.19,4.73,0
20020312,ID,9,91,61.06,25.46,4.27,0
20020305,ID,8.31,91.69,79.67,26.88,4.35,0
20020226,ID,8.93,91.07,78.91,47.66,4.85,0
20020219,ID,7.75,92.25,79.5,48.42,4.8,0
20020212,ID,7.6,92.4,79.33,48.35,4.48,0
20020205,ID,3.14,96.86,80.11,48.68,4.55,0
20020129,ID,2.91,97.09,81.78,48.45,3.38,0
20020122,ID,0.03,99.97,92.49,63.5,11.1,0
20020115,ID,0.57,99.43,96.21,63.78,11.98,0
20020108,ID,0,100,99.61,85.98,17.72,0
20020101,ID,0,100,100,99.98,26.29,0
20011225,ID,0,100,100,100,25.77,0
20011218,ID,0,100,100,100,34.07,0
20011211,ID,0,100,100,100,36.05,0
20011204,ID,0,100,100,100,39.88,0
20011127,ID,0,100,100,100,62.51,0
20011120,ID,0,100,100,100,62.83,0
20011113,ID,0,100,100,100,62.83,0
20011106,ID,0,100,100,100,62.83,0
20011030,ID,0,100,100,100,62.83,0
20011023,ID,0,100,100,100,62.83,0
20011016,ID,0,100,100,100,62.83,0
20011009,ID,0,100,100,100,62.83,0
20011002,ID,0,100,100,100,62.83,0
20010925,ID,0,100,100,100,62.83,0
20010918,ID,0,100,100,100,62.21,0
20010911,ID,0,100,100,100,62.21,0
20010904,ID,0,100,100,100,57.09,0
20010828,ID,0,100,100,100,51.3,0
20010821,ID,0,100,100,100,50,0
20010814,ID,0,100,100,100,35.38,0
20010807,ID,0,100,100,100,33.71,0
20010731,ID,0,100,100,100,33.71,0
20010724,ID,0,100,100,100,0,0
20010717,ID,0,100,100,100,0,0
20010710,ID,0,100,100,100,0,0
20010703,ID,0,100,100,100,0,0
20010626,ID,0,100,100,99.98,0,0
20010619,ID,0,100,100,98.05,0,0
20010612,ID,0,100,100,81.86,0,0
20010605,ID,0,100,100,81.86,0,0
20010529,ID,0,100,98.35,81.86,0,0
20010522,ID,0,100,98.35,81.45,0,0
20010515,ID,0,100,98.35,81.45,0,0
20010508,ID,0,100,98.35,73.24,0,0
20010501,ID,0,100,98.35,73.24,0,0
20010424,ID,0,100,98.35,73.24,0,0
20010417,ID,0,100,98.35,73.24,0,0
20010410,ID,0,100,98.35,73.24,0,0
20010403,ID,0,100,99.85,73.24,0,0
20010327,ID,0,100,97.34,53.64,0,0
20010320,ID,0,100,97.34,53.64,0,0
20010313,ID,0,100,90.32,53.64,0,0
20010306,ID,0.59,99.41,90.32,0,0,0
20010227,ID,0.59,99.41,85.97,0,0,0
20010220,ID,13.99,86.01,85.26,0,0,0
20010213,ID,15.21,84.79,83.87,0,0,0
20010206,ID,23.27,76.73,2.99,0,0,0
20010130,ID,23.27,76.73,2.99,0,0,0
20010123,ID,23.58,76.42,0,0,0,0
20010116,ID,87.29,12.71,0,0,0,0
20010109,ID,87.29,12.71,0,0,0,0
20010102,ID,99.83,0.17,0,0,0,0
20001226,ID,99.83,0.17,0,0,0,0
20001219,ID,99.83,0.17,0,0,0,0
20001212,ID,89.21,10.79,0,0,0,0
20001205,ID,86.99,13.01,0,0,0,0
20001128,ID,78.97,21.03,0,0,0,0
20001121,ID,78.97,21.03,0,0,0,0
20001114,ID,76.21,23.79,0,0,0,0
20001107,ID,69.08,30.92,0,0,0,0
20001031,ID,58.91,41.09,0.25,0,0,0
20001024,ID,41.63,58.37,27.92,0,0,0
20001017,ID,28.61,71.39,53.1,0.68,0,0
20001010,ID,16.76,83.24,61.81,12.06,0.32,0
20001003,ID,16.43,83.57,61.87,12.06,0.32,0
20000926,ID,12.67,87.33,61.87,12.06,0.32,0
20000919,ID,12.67,87.33,57.02,13.87,0.4,0
20000912,ID,12.67,87.33,57.02,15.19,0.4,0
20000905,ID,12.67,87.33,57.02,15.19,0.4,0
20000829,ID,8.92,91.08,73.2,18.35,0.4,0
20000822,ID,8.7,91.3,68.65,17.23,0,0
20000815,ID,8.7,91.3,57.58,11.21,0,0
20000808,ID,8.7,91.3,54.47,0,0,0
20000801,ID,10.28,89.72,53.79,0,0,0
20000725,ID,9.17,90.83,49.87,0,0,0
20000718,ID,7.87,92.13,49.87,0,0,0
20000711,ID,26.77,73.23,34.77,0,0,0
20000704,ID,27.14,72.86,10.16,0,0,0
20000627,ID,72.4,27.6,0,0,0,0
20000620,ID,99.91,0.09,0,0,0,0
20000613,ID,100,0,0,0,0,0
20000606,ID,100,0,0,0,0,0
20000530,ID,100,0,0,0,0,0
20000523,ID,100,0,0,0,0,0
20000516,ID,100,0,0,0,0,0
20000509,ID,100,0,0,0,0,0
20000502,ID,100,0,0,0,0,0
20000425,ID,100,0,0,0,0,0
20000418,ID,98.76,1.24,0,0,0,0
20000411,ID,96.59,3.41,0,0,0,0
20000404,ID,100,0,0,0,0,0
20000328,ID,100,0,0,0,0,0
20000321,ID,100,0,0,0,0,0
20000314,ID,100,0,0,0,0,0
20000307,ID,100,0,0,0,0,0
20000229,ID,100,0,0,0,0,0
20000222,ID,100,0,0,0,0,0
20000215,ID,100,0,0,0,0,0
20000208,ID,100,0,0,0,0,0
20000201,ID,100,0,0,0,0,0
20000125,ID,94.65,5.35,0,0,0,0
20000118,ID,99.26,0.74,0,0,0,0
20000111,ID,99.48,0.52,0,0,0,0
20000104,ID,100,0,0,0,0,0
20041228,MT,9.71,90.29,73.54,52.91,30.76,7.6
20041221,MT,9.71,90.29,73.54,52.37,29.83,7.6
20041214,MT,15.62,84.38,69.6,46.18,28.21,7.13
20041207,MT,15.62,84.38,66.74,45.91,28.21,7.13
20041130,MT,15.62,84.38,66.26,45.91,28.21,7.13
20041123,MT,15.27,84.73,66.87,46.01,30.09,7.13
20041116,MT,15.27,84.73,66.87,46.01,30.09,7.13
20041109,MT,15.27,84.73,66.87,46.01,30.09,7.13
20041102,MT,15.27,84.73,66.87,46.01,30.09,7.13
20041026,MT,15.11,84.89,66.87,46.01,30.09,7.13
20041019,MT,15.11,84.89,66.87,46.01,30.09,7.13
20041012,MT,15.11,84.89,66.87,50.19,30.6,7.76
20041005,MT,15.11,84.89,66.87,50.19,30.6,7.76
20040928,MT,19.65,80.35,66.87,50.19,30.6,7.76
20040921,MT,15.79,84.21,69.49,51.68,30.6,7.76
20040914,MT,13.51,86.49,73.26,55.32,30.6,8.51
20040907,MT,10.75,89.25,74.56,59.28,37.6,10.88
20040831,MT,10.65,89.35,74.56,59.28,37.5,10.88
20040824,MT,3.77,96.23,77.26,59.28,38.03,11.27
20040817,MT,2.6,97.4,81.77,66.62,38.2,11.23
20040810,MT,11.24,88.76,76.34,61.98,32.88,11.23
20040803,MT,11.12,88.88,76.34,61.98,35.05,13.58
20040727,MT,11.08,88.92,76.34,61.98,34.73,13.58
20040720,MT,12.92,87.08,75.97,61.98,33.74,13
20040713,MT,12.92,87.08,76.34,61.98,33.74,7.3
20040706,MT,12.92,87.08,76.34,61.98,33.74,7.3
20040629,MT,12.94,87.06,77.01,62.02,33.74,7.3
20040622,MT,12.95,87.05,76.99,62.02,33.74,7.3
20040615,MT,12.37,87.63,78.9,60.85,36.35,7.26
20040608,MT,11.63,88.37,79.38,60.82,37.71,2.97
20040601,MT,8.86,91.14,84.09,68.75,42.1,7.52
20040525,MT,6.56,93.44,86.48,70.26,45.38,7.52
20040518,MT,3.83,96.17,89.9,74.96,55.62,12.39
20040511,MT,2.21,97.79,90.07,74.96,55.62,12.39
20040504,MT,2.24,97.76,90.07,74.96,55.5,12.39
20040427,MT,2.24,97.76,89.99,71.4,45.52,7.36
20040420,MT,2.24,97.76,89.99,71.4,45.52,7.36
20040413,MT,2.24,97.76,82.01,66.87,40.95,7.33
20040406,MT,2.24,97.76,82.09,66.82,35.59,5.21
20040330,MT,2.28,97.72,82.44,66.82,35.59,5.21
20040323,MT,2.28,97.72,82.44,66.82,35.45,5.21
20040316,MT,2.28,97.72,82.44,66.82,36.62,5.21
20040309,MT,0,100,87.95,69.69,36.62,5.21
20040302,MT,0,100,89,70.24,37.42,6.02
20040224,MT,0,100,89,70.23,37.94,6.15
20040217,MT,0,100,89,70.23,37.94,6.15
