ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4
20190101,ID,33.28,66.72,23.58,10.46,0,0
20210629,MT,7.49,92.51,78.41,60.96,19.94,0
20210622,MT,8.77,91.23,68.6,47.84,14.25,0
20210615,MT,10.25,89.75,58.89,32.71,10.55,0
20210608,MT,11.46,88.54,55.37,32.71,10.97,0
20210601,MT,18.1,81.9,54.23,30.69,15.56,0
20210525,MT,14.48,85.52,60.47,30.69,15.56,0
20210518,MT,12.37,87.63,66.62,33.98,15.71,0
20210511,MT,12.37,87.63,66.62,33.97,15.71,0
20210504,MT,12.37,87.63,64.36,33.97,15.71,0
20210427,MT,10.94,89.06,63.46,31.37,14.25,0
20210420,MT,11.78,88.22,62.27,28.11,10.91,0
20210413,MT,13.53,86.47,44.64,18.74,8.46,0
20210406,MT,16.52,83.48,43.51,18.06,5.6,0
20210330,MT,16.61,83.39,41.97,17.16,0.44,0
20210323,MT,19.97,80.03,37.21,17.16,0.44,0
20210316,MT,15.38,84.62,37.11,13.9,0.44,0
20210309,MT,15.31,84.69,37.36,13.9,0,0
20210302,MT,15.31,84.69,61.18,10.56,0,0
20210223,MT,3.34,96.66,56.54,8.55,0,0
20210216,MT,3.34,96.66,56.54,8.55,0,0
20210209,MT,3.34,96.66,56.54,10.57,0,0
20210202,MT,3.34,96.66,56.54,16.2,0.36,0
20210126,MT,14.45,85.55,48.25,16.2,0.36,0
20210119,MT,18.74,81.26,34.61,8.3,0.36,0
20210112,MT,18.97,81.03,34.5,8.27,0.36,0
20210105,MT,36.35,63.65,34.49,8.27,0.36,0
20201229,MT,36.37,63.63,34.41,8.27,0.36,0
20201222,MT,36.37,63.63,32.02,8.27,0.36,0
20201215,MT,36.37,63.63,32.02,8.27,0.36,0
20201208,MT,36.37,63.63,32.02,8.25,0.36,0
20201201,MT,36.04,63.96,31.85,7.84,0.36,0
20201124,MT,34.72,65.28,32.57,8.2,0.36,0
20201117,MT,34.72,65.28,38.66,8.2,0.36,0
20201110,MT,16.83,83.17,44.03,8.2,0.36,0
20201103,MT,9.42,90.58,49.77,8.2,0.36,0
20201027,MT,9.35,90.65,49.77,8.2,0.36,0
20201020,MT,2.78,97.22,51.29,8.7,0.36,0
20201013,MT,2.78,97.22,61.67,7.77,0.36,0
20201006,MT,11.87,88.13,42.28,7.29,0.36,0
20200929,MT,11.86,88.14,40.59,4.22,0.02,0
20200922,MT,19.63,80.37,25.05,0.69,0,0
20200915,MT,19.74,80.26,22.52,0.69,0,0
20200908,MT,27.32,72.68,14.78,0.68,0,0
20200901,MT,27.27,72.73,14.63,0.68,0,0
20200825,MT,35.96,64.04,11.29,0.65,0,0
20200818,MT,48.35,51.65,10.44,0.65,0,0
20200811,MT,61.9,38.1,10.67,0.64,0,0
20200804,MT,62.15,37.85,10.67,0.64,0,0
20200728,MT,64.34,35.66,10.67,0.64,0,0
20200721,MT,65.74,34.26,8.63,2.17,0,0
20200714,MT,64.67,35.33,8.65,2.17,0,0
20200707,MT,54.82,45.18,9.1,2.22,0,0
20200630,MT,49.45,50.55,15.19,2.19,0,0
20200623,MT,47.74,52.26,14.51,1.74,0,0
20200616,MT,43.39,56.61,9.11,1.74,0,0
20200609,MT,49.81,50.19,4.64,0,0,0
20200602,MT,57.83,42.17,5.45,0,0,0
20200526,MT,67.29,32.71,2.47,0,0,0
20200519,MT,64.6,35.4,0.82,0,0,0
20200512,MT,67.18,32.82,0.82,0,0,0
20200505,MT,70.55,29.45,0.82,0,0,0
20200428,MT,90.31,9.69,0,0,0,0
20200421,MT,90.31,9.69,0,0,0,0
20200414,MT,81.36,18.64,0,0,0,0
20200407,MT,85.08,14.92,0,0,0,0
20200331,MT,88.24,11.76,0,0,0,0
20200324,MT,88.24,11.76,0,0,0,0
20200317,MT,89.35,10.65,0,0,0,0
20200310,MT,89.35,10.65,0,0,0,0
20200303,MT,89.35,10.65,0,0,0,0
20200225,MT,94.31,5.69,0,0,0,0
20200218,MT,95.41,4.59,0,0,0,0
20200211,MT,96.73,3.27,0,0,0,0
20200204,MT,96.5,3.5,0,0,0,0
20200128,MT,91.86,8.14,0,0,0,0
20200121,MT,91.86,8.14,0,0,0,0
20200114,MT,88.47,11.53,0,0,0,0
20200107,MT,88.35,11.65,0.06,0,0,0
20191231,MT,89.74,10.26,0.07,0,0,0
20191224,MT,91.18,8.82,0.07,0,0,0
20191217,MT,91.18,8.82,0.15,0,0,0
20191210,MT,95.31,4.69,0,0,0,0
20191203,MT,100,0,0,0,0,0
20191126,MT,100,0,0,0,0,0
20191119,MT,100,0,0,0,0,0
20191112,MT,100,0,0,0,0,0
20191105,MT,100,0,0,0,0,0
20191029,MT,100,0,0,0,0,0
20191022,MT,99.91,0.09,0,0,0,0
20191015,MT,99.91,0.09,0,0,0,0
20191008,MT,99.91,0.09,0,0,0,0
20191001,MT,97.38,2.62,0.09,0,0,0
20190924,MT,97.38,2.62,0.09,0,0,0
20190917,MT,94.83,5.17,2.56,0,0,0
20190910,MT,94.83,5.17,2.56,0,0,0
20190903,MT,87.99,12.01,3.44,0,0,0
20190827,MT,84.48,15.52,3.44,0,0,0
20190820,MT,84.48,15.52,3.44,0,0,0
20190813,MT,84.48,15.52,3.44,0,0,0
20190806,MT,78.22,21.78,3.44,0,0,0
20190730,MT,86.15,13.85,3.44,0,0,0
20190723,MT,86.15,13.85,3.44,0,0,0
20190716,MT,84.94,15.06,3.44,0.46,0,0
20190709,MT,84.94,15.06,3.44,0.46,0,0
20190702,MT,87.72,12.28,3.44,0.46,0,0
20190625,MT,79.66,20.34,3.44,0.46,0,0
20190618,MT,79.66,20.34,5.11,0,0,0
20190611,MT,83.93,16.07,1.75,0,0,0
20190604,MT,90.98,9.02,1.75,0,0,0
20190528,MT,91.5,8.5,1.75,0,0,0
20190521,MT,94.64,5.36,0,0,0,0
20190514,MT,94.64,5.36,0,0,0,0
20190507,MT,94.64,5.36,0,0,0,0
20190430,MT,91.55,8.45,0,0,0,0
20190423,MT,90.33,9.67,0,0,0,0
20190416,MT,93.87,6.13,0,0,0,0
20190409,MT,93.58,6.42,0,0,0,0
20190402,MT,93.79,6.21,0,0,0,0
20190326,MT,94.09,5.91,0,0,0,0
20190319,MT,94.09,5.91,0,0,0,0
20190312,MT,94.09,5.91,0,0,0,0
20190305,MT,90.6,9.4,0,0,0,0
20190226,MT,89.59,10.41,0,0,0,0
20190219,MT,89.54,10.46,0,0,0,0
20190212,MT,85.43,14.57,0.92,0,0,0
20190205,MT,85.43,14.57,0.97,0,0,0
20190129,MT,87.73,12.27,0.97,0,0,0
20190122,MT,87.73,12.27,0.92,0,0,0
20190115,MT,87.73,12.27,0.92,0,0,0
20190108,MT,93.69,6.31,0.92,0,0,0
20190101,MT,93.69,6.31,0.92,0,0,0
20210629,NM,1.04,98.96,92.88,84.87,58.8,30.47
20210622,NM,1.04,98.96,94.11,87.49,63.06,31.84
20210615,NM,2,98,92.63,88.34,64.18,33.26
20210608,NM,2.06,97.94,93.41,88.82,64.76,33.26
20210601,NM,0.01,99.99,99.03,94.76,73.97,40.68
20210525,NM,0.01,99.99,99.47,94.88,74.71,46.72
20210518,NM,0,100,99.67,96.89,77.51,47.82
20210511,NM,0,100,100,99.37,80.49,52.12
20210504,NM,0,100,100,99.37,80.5,52.12
20210427,NM,0,100,100,99.37,80.93,53.16
20210420,NM,0,100,100,99.37,79.88,53.5
20210413,NM,0,100,100,99.35,79.88,53.5
20210406,NM,0,100,100,99.35,79.88,53.5
20210330,NM,0,100,100,99.35,79.88,53.28
20210323,NM,0,100,100,99.68,80.21,53.38
20210316,NM,0,100,100,99.91,81.66,53.8
20210309,NM,0,100,100,99.91,82.29,53.8
20210302,NM,0,100,100,99.91,82.18,54.15
20210223,NM,0,100,100,99.91,82.03,54.24
20210216,NM,0,100,100,99.93,82.23,54.24
20210209,NM,0,100,100,99.93,82.31,54.24
20210202,NM,0,100,99.96,99.57,81.83,54.03
20210126,NM,0,100,99.96,99.57,82.05,54.25
20210119,NM,0,100,99.96,99.57,82.62,54.27
20210112,NM,0,100,99.96,99.58,82.11,52.93
20210105,NM,0,100,99.96,99.59,82.26,53.2
20201229,NM,0,100,99.97,99.59,82.26,53.2
20201222,NM,0,100,99.97,99.59,82.26,53.2
20201215,NM,0,100,99.97,99.59,82.26,53.2
20201208,NM,0,100,100,99.59,82.26,53.27
20201201,NM,0,100,100,99.59,82.26,53.27
20201124,NM,0,100,100,99.59,79.21,50.95
20201117,NM,0,100,100,99.59,72.99,31.96
20201110,NM,0,100,99.98,99.51,69.55,14.5
20201103,NM,0,100,99.98,84.82,66.18,7.21
20201027,NM,0,100,100,85.27,67.12,7.24
20201020,NM,0,100,100,85.27,67.12,7.24
20201013,NM,0,100,100,84.17,53.56,6.82
20201006,NM,0,100,99.94,76.3,45.01,6.82
20200929,NM,0,100,99.92,73.65,39.88,2.9
20200922,NM,0.05,99.95,99.74,67.05,34.12,0
20200915,NM,0.05,99.95,99.74,64.18,31.66,0
20200908,NM,0.04,99.96,99.79,66.54,32.39,0
20200901,NM,0.03,99.97,94.68,65.29,29.33,0
20200825,NM,0.02,99.98,94.68,62.19,21.91,0
20200818,NM,0.04,99.96,94.31,55.48,15.11,0
20200811,NM,0.04,99.96,94.52,51.77,14.99,0
20200804,NM,0.04,99.96,94.52,51.77,15.22,0
20200728,NM,0,100,94.11,45.6,13.81,0
20200721,NM,0,100,94.09,42.21,11.85,0
20200714,NM,0.02,99.98,67.02,41.68,15.36,0
20200707,NM,17.61,82.39,58.16,40.83,11.17,0
20200630,NM,24.94,75.06,52.71,41.32,11.35,0
20200623,NM,24.94,75.06,52.71,41.32,11.35,0
20200616,NM,24.94,75.06,52.71,40.45,11.23,0
20200609,NM,24.94,75.06,51.38,30.23,8.91,0
20200602,NM,32.02,67.98,44.32,23.31,4.53,0
20200526,NM,32.47,67.53,37.62,23.07,4.44,0
20200519,NM,36.71,63.29,33.4,23,4.44,0
20200512,NM,53.19,46.81,28.91,16.82,0.49,0
20200505,NM,52.57,47.43,28.14,15.44,0.49,0
20200428,NM,56.24,43.76,26.22,13.43,0,0
20200421,NM,56.24,43.76,26.22,13.43,0,0
20200414,NM,56.73,43.27,24.41,11.87,0,0
20200407,NM,55.52,44.48,26.31,11.75,0,0
20200331,NM,55.74,44.26,26.25,11.4,0,0
20200324,NM,55.74,44.26,26.3,11.4,0,0
20200317,NM,55.74,44.26,26.3,11.4,0,0
20200310,NM,55.74,44.26,26.3,11.4,0,0
20200303,NM,44.24,55.76,28.52,11.4,0,0
20200225,NM,44.24,55.76,28.52,11.4,0,0
20200218,NM,43.62,56.38,28.62,11.8,0,0
20200211,NM,33.24,66.76,31.94,11.8,0,0
20200204,NM,29.53,70.47,31.9,11.8,0,0
20200128,NM,29.42,70.58,31.9,11.8,0,0
20200121,NM,29.3,70.7,31.98,12.75,0,0
20200114,NM,46.31,53.69,28.31,12.75,0,0
20200107,NM,50.16,49.84,28.31,12.75,0,0
20191231,NM,52.86,47.14,28.33,15.26,0,0
20191224,NM,52.86,47.14,28.33,15.26,0,0
20191217,NM,52.86,47.14,28.33,15.26,0,0
20191210,NM,52.86,47.14,28.33,15.62,0,0
20191203,NM,52.69,47.31,31.96,16.52,0,0
20191126,NM,27.02,72.98,45.07,17.57,0,0
20191119,NM,27.02,72.98,44.87,12.86,0,0
20191112,NM,27.02,72.98,44.14,9.93,0,0
20191105,NM,35.27,64.73,34.66,8.67,0,0
20191029,NM,35.27,64.73,34.66,8.67,0,0
20191022,NM,39.22,60.78,34.66,8.67,0,0
20191015,NM,45.42,54.58,18.07,7.58,0,0
20191008,NM,60.03,39.97,18.07,7.58,0,0
20191001,NM,37.27,62.73,29.82,6.81,0,0
20190924,NM,41.99,58.01,32.69,6.81,0,0
20190917,NM,41.82,58.18,33.26,6.81,0,0
20190910,NM,41.73,58.27,33.27,6.76,0,0
20190903,NM,42.78,57.22,29.82,2.9,0,0
20190827,NM,40.09,59.91,28.49,2.9,0,0
20190820,NM,50.77,49.23,18.72,0,0,0
20190813,NM,51.76,48.24,13.32,0,0,0
20190806,NM,67.24,32.76,13.32,0,0,0
20190730,NM,69.82,30.18,8.74,0,0,0
20190723,NM,69.82,30.18,8.74,0,0,0
20190716,NM,70.13,29.87,8.74,0,0,0
20190709,NM,70.14,29.86,8.74,0,0,0
20190702,NM,70.14,29.86,8.74,0,0,0
20190625,NM,70.14,29.86,8.74,0,0,0
20190618,NM,70.14,29.86,11,0,0,0
20190611,NM,70.14,29.86,11,0,0,0
20190604,NM,65.2,34.8,18.85,0,0,0
20190528,NM,64.63,35.37,18.85,0,0,0
20190521,NM,64.58,35.42,18.85,0,0,0
20190514,NM,59.87,40.13,22.98,0.9,0,0
20190507,NM,54.21,45.79,23.31,1.23,0,0
20190430,NM,54.18,45.82,23.31,6.75,0,0
20190423,NM,54.18,45.82,23.33,6.75,0,0
20190416,NM,46.45,53.55,38.74,16.06,0,0
20190409,NM,46.45,53.55,38.74,16.06,0,0
20190402,NM,46.45,53.55,38.74,16.06,0,0
20190326,NM,45.2,54.8,38.74,16.06,0,0
20190319,NM,36.33,63.67,38.99,26.33,8.1,0
20190312,NM,39.49,60.51,42.09,31.79,12.5,0.88
20190305,NM,38.67,61.33,42.69,31.96,12.5,0.88
20190226,NM,39,61,42.47,31.96,13.14,0.88
20190219,NM,38.81,61.19,43.01,32.77,14.98,1.51
20190212,NM,38.81,61.19,43.01,32.77,14.98,1.51
20190205,NM,44.71,55.29,43.01,32.77,14.98,1.5
20190129,NM,45.37,54.63,42.84,32.79,15.03,1.43
20190122,NM,45.37,54.63,42.79,32.79,15.03,1.43
20190115,NM,39.57,60.43,43.5,32.79,19.67,14.17
20190108,NM,39.57,60.43,44.65,33.28,19.67,14.17
20190101,NM,37.99,62.01,44.71,35.03,19.67,14.17
20210629,NV,0,100,100,94.87,76.88,40.58
20210622,NV,0,100,100,94.87,76.02,40.58
20210615,NV,0,100,100,94.42,76.02,40.58
20210608,NV,0,100,100,94.42,76.02,40.58
20210601,NV,0,100,100,94.17,76.01,40.58
20210525,NV,0,100,100,94.17,76.01,40.58
20210518,NV,0,100,100,94.17,75.45,40.58
20210511,NV,0,100,100,94.53,75.45,40.58
20210504,NV,0,100,100,94.53,74.48,40.15
20210427,NV,0,100,100,91.85,74.47,40.15
20210420,NV,0,100,100,91.85,74.47,40.15
20210413,NV,0,100,100,91.74,74.47,40.15
20210406,NV,0,100,100,91.74,74.47,40.15
20210330,NV,0,100,100,91.74,72.01,40.15
20210323,NV,0,100,100,91.74,72.01,40.15
20210316,NV,0,100,100,91.89,72.01,40.15
20210309,NV,0,100,100,91.89,72.01,40.15
20210302,NV,0,100,100,91.56,76.08,40.15
20210223,NV,0,100,100,91.59,76.08,40.15
20210216,NV,0,100,100,91.59,76.04,28.09
20210209,NV,0,100,100,92.74,79.16,28.69
20210202,NV,0,100,100,92.74,79.16,28.69
20210126,NV,0,100,99.71,93.07,79.58,28.98
20210119,NV,0,100,99.71,91.24,72.56,23.68
20210112,NV,0,100,99.71,91.17,72.56,23.68
20210105,NV,0,100,99.71,91.18,72.49,23.68
20201229,NV,0,100,99.71,91.18,72.49,23.68
20201222,NV,0,100,99.71,91.18,72.49,23.68
20201215,NV,0,100,99.71,91.18,72.49,23.68
20201208,NV,0,100,99.71,91.12,71.34,21.23
20201201,NV,0,100,99.36,83.21,69.9,21.23
20201124,NV,0,100,99.36,83.21,69.75,17.55
20201117,NV,0,100,99.36,81.72,65.37,5.8
20201110,NV,0,100,99.36,81.72,65.37,5.8
20201103,NV,0,100,99.36,79.66,58.2,5.8
20201027,NV,0,100,99.36,79.66,58.2,5.8
20201020,NV,0,100,99.36,79.66,58.2,5.8
20201013,NV,0,100,99.36,79.66,58.2,5.8
20201006,NV,0,100,99.36,79.37,51.41,5.8
20200929,NV,0.44,99.56,97.13,79.39,51.41,5.8
20200922,NV,0.44,99.56,97.13,79.08,47.98,5.8
20200915,NV,0.47,99.53,97.13,78.1,32.01,4.91
20200908,NV,0.47,99.53,95.98,74.96,21.08,0
20200901,NV,0.54,99.46,95.73,74.96,19.05,0
20200825,NV,0.53,99.47,95.73,71.9,19.05,0
20200818,NV,1.06,98.94,95.68,52.35,9.06,0
20200811,NV,1.09,98.91,93.16,46.03,8.72,0
20200804,NV,1.09,98.91,93.14,46.03,5.15,0
20200728,NV,2.59,97.41,90.22,36.75,2.64,0
20200721,NV,2.59,97.41,79.83,25,0,0
20200714,NV,8,92,78.45,19.27,0,0
20200707,NV,15.52,84.48,63.31,19.27,0,0
20200630,NV,15.52,84.48,63.31,19.27,0,0
20200623,NV,15.12,84.88,65.19,19.27,0,0
20200616,NV,15.12,84.88,65.19,17.74,0,0
20200609,NV,15.08,84.92,65.19,17.48,0,0
20200602,NV,16.61,83.39,65.23,17.48,0,0
20200526,NV,16.61,83.39,65.23,17.48,0,0
20200519,NV,16.61,83.39,65.23,17.48,0,0
20200512,NV,16.61,83.39,59.05,11.04,0,0
20200505,NV,17.88,82.12,54.64,6.88,0,0
20200428,NV,19.11,80.89,41.91,4.61,0,0
20200421,NV,28.81,71.19,39.64,0,0,0
20200414,NV,28.81,71.19,39.64,0,0,0
20200407,NV,28.81,71.19,39.64,0,0,0
20200331,NV,29,71,39.39,0,0,0
20200324,NV,29,71,10.11,0,0,0
20200317,NV,29,71,10.1,0,0,0
20200310,NV,35.34,64.66,10.1,0,0,0
20200303,NV,35.84,64.16,7.13,0,0,0
20200225,NV,37.59,62.41,4.3,0,0,0
20200218,NV,49.63,50.37,0,0,0,0
20200211,NV,49.63,50.37,0,0,0,0
20200204,NV,95.91,4.09,0,0,0,0
20200128,NV,95.91,4.09,0,0,0,0
20200121,NV,98.05,1.95,0,0,0,0
20200114,NV,98.05,1.95,0,0,0,0
20200107,NV,98.08,1.92,0,0,0,0
20191231,NV,98.08,1.92,0,0,0,0
20191224,NV,94.1,5.9,0,0,0,0
20191217,NV,94.1,5.9,0,0,0,0
20191210,NV,79.69,20.31,0,0,0,0
20191203,NV,22.71,77.29,3.94,0,0,0
20191126,NV,22.61,77.39,20.64,2.01,0.03,0
20191119,NV,34.6,65.4,21.76,2.01,0.03,0
20191112,NV,34.72,65.28,21.54,2.01,0,0
20191105,NV,37.72,62.28,8.53,0.24,0,0
20191029,NV,37.72,62.28,8.53,0.24,0,0
20191022,NV,37.72,62.28,8.53,0.24,0,0
20191015,NV,54.46,45.54,4.19,0,0,0
20191008,NV,80.62,19.38,4.19,0,0,0
20191001,NV,88.81,11.19,4.19,0,0,0
20190924,NV,88.81,11.19,4.19,0,0,0
20190917,NV,88.81,11.19,4.19,0,0,0
20190910,NV,90.49,9.51,3.77,0,0,0
20190903,NV,90.49,9.51,0,0,0,0
20190827,NV,95.75,4.25,0,0,0,0
20190820,NV,100,0,0,0,0,0
20190813,NV,100,0,0,0,0,0
20190806,NV,100,0,0,0,0,0
20190730,NV,100,0,0,0,0,0
20190723,NV,100,0,0,0,0,0
20190716,NV,100,0,0,0,0,0
20190709,NV,100,0,0,0,0,0
20190702,NV,100,0,0,0,0,0
20190625,NV,100,0,0,0,0,0
20190618,NV,100,0,0,0,0,0
20190611,NV,100,0,0,0,0,0
20190604,NV,100,0,0,0,0,0
20190528,NV,100,0,0,0,0,0
20190521,NV,100,0,0,0,0,0
20190514,NV,100,0,0,0,0,0
20190507,NV,100,0,0,0,0,0
20190430,NV,100,0,0,0,0,0
20190423,NV,100,0,0,0,0,0
20190416,NV,99.98,0.02,0,0,0,0
20190409,NV,98.94,1.06,0,0,0,0
20190402,NV,89.94,10.06,0,0,0,0
20190326,NV,89.94,10.06,0,0,0,0
20190319,NV,69.13,30.87,3.65,0,0,0
20190312,NV,68.06,31.94,3.65,0,0,0
20190305,NV,32.5,67.5,31.98,0,0,0
20190226,NV,32.47,67.53,31.98,0,0,0
20190219,NV,17.87,82.13,55.87,1.73,0,0
20190212,NV,13.14,86.86,56.1,2.11,0,0
20190205,NV,13.14,86.86,56.1,1.67,0,0
20190129,NV,11.05,88.95,59.12,1.67,0,0
20190122,NV,0.71,99.29,70.57,12.57,0,0
20190115,NV,0.71,99.29,81.09,12.84,0,0
20190108,NV,0.71,99.29,81.09,12.84,0,0
20190101,NV,0.71,99.29,81.09,12.84,0,0
20210629,OR,0,100,99.97,81.96,43.93,4.78
20210622,OR,0,100,98.99,77.38,36.9,4.78
20210615,OR,0,100,98.99,77.03,36.9,4.78
20210608,OR,0,100,100,80.37,34.37,4.78
20210601,OR,0,100,97.08,72.03,27.36,3.57
20210525,OR,0,100,97.08,72.03,27.36,3.57
20210518,OR,0,100,92.66,71.73,26.09,3.57
20210511,OR,0,100,91.49,71.73,26.09,3.57
20210504,OR,0,100,88.85,64.54,26.09,3.57
20210427,OR,2.79,97.21,77.74,47.17,14.12,2.22
20210420,OR,5.47,94.53,75.95,47.11,14.12,2.22
20210413,OR,16.95,83.05,65.95,42.6,14.12,2.22
20210406,OR,17.73,82.27,65.94,41.68,13.22,1.48
20210330,OR,21.14,78.86,66,41.25,12.55,0
20210323,OR,21.09,78.91,66,41.25,12.55,0
20210316,OR,19.32,80.68,67.32,43.99,12.53,0
20210309,OR,19.33,80.67,67.28,43.99,12.53,0
20210302,OR,19.33,80.67,67.28,47.14,12.53,0
20210223,OR,12.69,87.31,71.82,51.11,14.34,0
20210216,OR,12.02,87.98,73.84,54.56,19.39,0
20210209,OR,11.55,88.45,75.7,55.26,22.23,0
20210202,OR,9.05,90.95,76.68,55.56,21.97,0
20210126,OR,7.73,92.27,75.9,59.8,25.52,0
20210119,OR,8.48,91.52,75.08,60.36,26.81,0
20210112,OR,8.91,91.09,75.17,60.94,25.97,0
20210105,OR,8.91,91.09,78.46,62.68,28.26,0
20201229,OR,8.57,91.43,83.53,68.71,27.74,0
20201222,OR,8.57,91.43,83.53,68.71,29.42,0
20201215,OR,7.77,92.23,84.1,69.14,29.59,0
20201208,OR,7.77,92.23,84.1,69.08,29.59,0
20201201,OR,7.58,92.42,84.1,69.08,34.7,0
20201124,OR,8.67,91.33,84.36,69.68,34.27,0
20201117,OR,8.67,91.33,84.36,69.68,33.39,0
20201110,OR,7.4,92.6,85.3,71.13,39.99,0
20201103,OR,6.81,93.19,86.44,72.12,41.05,0
20201027,OR,6.89,93.11,86.44,70.73,39.05,0
20201020,OR,6.89,93.11,86.44,70.73,39.05,0
20201013,OR,6.51,93.49,86.44,69.99,37.31,0
20201006,OR,6.51,93.49,86.44,68.84,35.63,0
20200929,OR,6.5,93.5,84.77,65.53,33.59,0
20200922,OR,4.98,95.02,83.86,67.32,34.7,0
20200915,OR,6.33,93.67,83.7,64.18,31.84,0
20200908,OR,6.38,93.62,81.8,59.05,24.9,0
20200901,OR,6.36,93.64,80.22,56.99,17.61,0
20200825,OR,8.77,91.23,78,54.42,17.61,0
20200818,OR,9.2,90.8,76,52.69,16.42,0
20200811,OR,9.21,90.79,76,52.69,16.42,0
20200804,OR,9.21,90.79,75.88,50.31,12.49,0
20200728,OR,9.21,90.79,75.88,50.31,12.49,0
20200721,OR,9.21,90.79,75.87,50.31,12.49,0
20200714,OR,9.21,90.79,75.72,50.07,8.33,0
20200707,OR,9.21,90.79,74.48,46.67,6.18,0
20200630,OR,7.49,92.51,76.67,45.51,5.33,0
20200623,OR,5.49,94.51,78.38,45.4,4.78,0
20200616,OR,5.49,94.51,78.38,44.3,4.79,0
20200609,OR,4.88,95.12,81.33,38.77,4.79,0
20200602,OR,4.84,95.16,81.69,37.35,4.88,0
20200526,OR,4.33,95.67,82.31,38.08,7,0
20200519,OR,2.63,97.37,83.61,37.2,8.17,0
20200512,OR,2.63,97.37,82.11,37.67,8.69,0
20200505,OR,3.84,96.16,76.13,35.97,5.93,0
20200428,OR,3.84,96.16,63.65,33.43,2.36,0
20200421,OR,5.37,94.63,63.13,31.84,2.36,0
20200414,OR,10.53,89.47,60.46,26.2,0,0
20200407,OR,13.99,86.01,55.61,13.05,0,0
20200331,OR,15.43,84.57,56.84,13.23,0,0
20200324,OR,15.43,84.57,56.84,8.38,0,0
20200317,OR,15.69,84.31,55.37,7.63,0,0
20200310,OR,17.78,82.22,56.73,0,0,0
20200303,OR,19.88,80.12,42.91,0,0,0
20200225,OR,20.29,79.71,31.83,0,0,0
20200218,OR,20.86,79.14,24.28,0,0,0
20200211,OR,18.93,81.07,25.33,0,0,0
20200204,OR,10.92,89.08,23.29,0,0,0
20200128,OR,9.12,90.88,26.18,0,0,0
20200121,OR,2.81,97.19,32.87,0,0,0
20200114,OR,2.81,97.19,19.09,0,0,0
20200107,OR,2.4,97.6,24.57,0,0,0
20191231,OR,2.4,97.6,24.46,0,0,0
20191224,OR,2.4,97.6,24.46,0,0,0
20191217,OR,1.61,98.39,24.46,0,0,0
20191210,OR,1.22,98.78,0,0,0,0
20191203,OR,35.05,64.95,0,0,0,0
20191126,OR,44.34,55.66,0,0,0,0
20191119,OR,100,0,0,0,0,0
20191112,OR,100,0,0,0,0,0
20191105,OR,100,0,0,0,0,0
20191029,OR,100,0,0,0,0,0
20191022,OR,100,0,0,0,0,0
20191015,OR,88.54,11.46,0,0,0,0
20191008,OR,88.54,11.46,0,0,0,0
20191001,OR,88.54,11.46,0,0,0,0
20190924,OR,88.23,11.77,0.98,0,0,0
20190917,OR,84.85,15.15,4.19,0,0,0
20190910,OR,70.9,29.1,6.53,0,0,0
20190903,OR,68.05,31.95,10.83,0,0,0
20190827,OR,67.61,32.39,10.83,0,0,0
20190820,OR,67.61,32.39,10.83,0,0,0
20190813,OR,67.61,32.39,10.83,0,0,0
20190806,OR,65.17,34.83,10.83,0,0,0
20190730,OR,66.08,33.92,10.83,0,0,0
20190723,OR,66.08,33.92,10.83,0,0,0
20190716,OR,66.08,33.92,10.83,0,0,0
20190709,OR,66.08,33.92,10.83,0,0,0
20190702,OR,71.06,28.94,9.21,0,0,0
20190625,OR,75.59,24.41,8.91,0,0,0
20190618,OR,75.59,24.41,8.91,0,0,0
20190611,OR,83.05,16.95,1.8,0,0,0
20190604,OR,83.05,16.95,1.8,0,0,0
20190528,OR,88.25,11.75,1.8,0,0,0
20190521,OR,84.58,15.42,1.8,0,0,0
20190514,OR,82.7,17.3,0,0,0,0
20190507,OR,82.7,17.3,0,0,0,0
20190430,OR,82.7,17.3,0,0,0,0
20190423,OR,82.7,17.3,0,0,0,0
20190416,OR,76.65,23.35,0,0,0,0
20190409,OR,43.21,56.79,0,0,0,0
20190402,OR,17.71,82.29,39.91,0,0,0
20190326,OR,17.71,82.29,39.91,0,0,0
20190319,OR,17.71,82.29,39.91,0,0,0
20190312,OR,20.67,79.33,40.23,1.58,0,0
20190305,OR,15.93,84.07,63.89,25.91,0,0
20190226,OR,14.64,85.36,68.86,31.54,0,0
20190219,OR,2.12,97.88,80.91,56.97,7.13,0
20190212,OR,0,100,88.06,62.67,11.54,0
20190205,OR,0,100,90.93,74.11,11.54,0
20190129,OR,0,100,90.91,74.11,11.52,0
20190122,OR,0,100,90.9,78.16,12.13,0
20190115,OR,0,100,91.78,78.16,23.39,0
20190108,OR,0,100,91.78,78.16,23.39,0
20190101,OR,0,100,91.78,78.16,23.39,0
20210629,TX,81.56,18.44,9,5.67,1.17,0
20210622,TX,76.32,23.68,12.61,7.64,4.47,1.16
20210615,TX,78.04,21.96,12.44,7.64,4.47,1.16
20210608,TX,77.24,22.76,12.57,7.71,4.47,1.16
20210601,TX,69.83,30.17,19.48,10.82,6.44,2.51
20210525,TX,61.55,38.45,25.29,15.87,9.06,4.95
20210518,TX,47.8,52.2,32.96,20.31,12.16,5.93
20210511,TX,34.32,65.68,44.28,27.69,16.88,7.85
20210504,TX,33.23,66.77,45,27.61,16.73,7.85
