ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4
20091215,CO,69.22,30.78,7.52,0,0,0
20091208,CO,71.01,28.99,7.52,0,0,0
20091201,CO,70.99,29.01,7.52,0,0,0
20091124,CO,70.99,29.01,7.52,0,0,0
20091117,CO,74.87,25.13,6.75,0,0,0
20091110,CO,74.87,25.13,6.75,0,0,0
20091103,CO,75.19,24.81,6.81,0,0,0
20091027,CO,75.19,24.81,6.81,0,0,0
20091020,CO,68.85,31.15,6.81,1.5,0,0
20091013,CO,68.85,31.15,6.81,1.5,0,0
20091006,CO,68.85,31.15,3.49,0,0,0
20090929,CO,68.85,31.15,3.49,0,0,0
20090922,CO,68.85,31.15,2.07,0,0,0
20090915,CO,54.19,45.81,0.1,0,0,0
20090908,CO,54.05,45.95,0.34,0,0,0
20090901,CO,75.14,24.86,0,0,0,0
20090825,CO,79.93,20.07,0,0,0,0
20090818,CO,93.13,6.87,0,0,0,0
20090811,CO,93.13,6.87,0,0,0,0
20090804,CO,99.72,0.28,0,0,0,0
20090728,CO,99.72,0.28,0,0,0,0
20090721,CO,91.28,8.72,0,0,0,0
20090714,CO,91.28,8.72,0,0,0,0
20090707,CO,92.67,7.33,0,0,0,0
20090630,CO,86.61,13.39,0,0,0,0
20090623,CO,86.61,13.39,0,0,0,0
20090616,CO,86.05,13.95,0,0,0,0
20090609,CO,86.08,13.92,0,0,0,0
20090602,CO,86.08,13.92,0,0,0,0
20090526,CO,86.15,13.85,0,0,0,0
20090519,CO,56.12,43.88,6.47,0,0,0
20090512,CO,56.27,43.73,6.47,0,0,0
20090505,CO,55.82,44.18,6.47,0,0,0
20090428,CO,55.81,44.19,6.47,0,0,0
20090421,CO,55.81,44.19,6.47,0,0,0
20090414,CO,33.6,66.4,12.79,0,0,0
20090407,CO,36.81,63.19,12.79,0,0,0
20090331,CO,29.74,70.26,21.09,0.09,0,0
20090324,CO,29.74,70.26,24.71,0.07,0,0
20090317,CO,36.37,63.63,21.02,0,0,0
20090310,CO,36.37,63.63,15.19,0,0,0
20090303,CO,36.37,63.63,15.19,0,0,0
20090224,CO,36.83,63.17,6.19,0,0,0
20090217,CO,36.83,63.17,6.15,0,0,0
20090210,CO,36.83,63.17,6.15,0,0,0
20090203,CO,34.69,65.31,6.15,0,0,0
20090127,CO,34.6,65.4,6.15,0,0,0
20090120,CO,34.43,65.57,6.08,0,0,0
20090113,CO,34.43,65.57,6.08,0,0,0
20090106,CO,26.6,73.4,5.91,0,0,0
20081230,CO,23,77,5.91,0,0,0
20081223,CO,9.26,90.74,9.87,0,0,0
20081216,CO,9.26,90.74,9.87,0,0,0
20081209,CO,9.26,90.74,9.87,0,0,0
20081202,CO,9.26,90.74,9.87,0,0,0
20081125,CO,22.53,77.47,5.91,0,0,0
20081118,CO,22.53,77.47,5.91,0,0,0
20081111,CO,43.25,56.75,5.91,0,0,0
20081104,CO,43.19,56.81,6.05,0,0,0
20081028,CO,43.19,56.81,6.05,0,0,0
20081021,CO,43.14,56.86,6.13,0,0,0
20081014,CO,43.26,56.74,6.12,0,0,0
20081007,CO,43.04,56.96,12.69,3.36,0,0
20080930,CO,43.04,56.96,12.69,3.36,0,0
20080923,CO,43.04,56.96,12.69,3.36,0,0
20080916,CO,43.04,56.96,12.69,2.75,0,0
20080909,CO,42.09,57.91,17.9,3.68,0,0
20080902,CO,42.09,57.91,17.9,3.68,0,0
20080826,CO,42.09,57.91,17.9,3.68,0,0
20080819,CO,42.09,57.91,17.9,3.68,0,0
20080812,CO,32.92,67.08,38.93,10.87,3.29,0
20080805,CO,30.65,69.35,44.4,14.72,4.3,0.65
20080729,CO,47.11,52.89,35.95,11.59,4.3,0.65
20080722,CO,47.11,52.89,34.21,11.59,4.3,0.65
20080715,CO,47.35,52.65,27.54,10.74,2.47,0.74
20080708,CO,47.35,52.65,17.36,7.6,2.47,0.77
20080701,CO,47.35,52.65,21.78,7.6,2.47,0.22
20080624,CO,47.35,52.65,21.78,7.6,2.47,0.22
20080617,CO,47.35,52.65,21.78,7.6,2.47,0.22
20080610,CO,62.26,37.74,12.88,3.68,1.38,0
20080603,CO,64.69,35.31,12.76,2.19,0.44,0
20080527,CO,64.69,35.31,12.76,2.19,0.44,0
20080520,CO,63.58,36.42,18.78,2.54,0.48,0
20080513,CO,63.58,36.42,16.54,0,0,0
20080506,CO,63.58,36.42,16.54,0,0,0
20080429,CO,60.57,39.43,16.62,0.14,0,0
20080422,CO,60.67,39.33,16.62,0,0,0
20080415,CO,60.67,39.33,16.62,0,0,0
20080408,CO,61.48,38.52,16.98,0,0,0
20080401,CO,61.21,38.79,6.35,0,0,0
20080325,CO,61.21,38.79,6.35,0,0,0
20080318,CO,61.21,38.79,6.35,0,0,0
20080311,CO,61.21,38.79,6.06,0,0,0
20080304,CO,61.21,38.79,3.78,0,0,0
20080226,CO,59.36,40.64,3.79,0,0,0
20080219,CO,59.36,40.64,3.79,0,0,0
20080212,CO,59.36,40.64,3.79,0,0,0
20080205,CO,59.36,40.64,4.14,0,0,0
20080129,CO,59.36,40.64,4.14,0,0,0
20080122,CO,59.36,40.64,4.14,0,0,0
20080115,CO,59.36,40.64,4.15,0,0,0
20080108,CO,59.36,40.64,2,0,0,0
20080101,CO,59.33,40.67,2.03,0,0,0
20071225,CO,59.33,40.67,2.03,0,0,0
20071218,CO,59.33,40.67,2.03,0,0,0
20071211,CO,54.31,45.69,2.01,0,0,0
20071204,CO,50.41,49.59,2.01,0,0,0
20071127,CO,65.96,34.04,1.83,0,0,0
20071120,CO,65.96,34.04,1.41,0,0,0
20071113,CO,65.96,34.04,1.41,0,0,0
20071106,CO,80.49,19.51,1.41,0,0,0
20071030,CO,80.49,19.51,0.45,0,0,0
20071023,CO,80.49,19.51,0.45,0,0,0
20071016,CO,80.49,19.51,0.45,0,0,0
20071009,CO,80.39,19.61,0.45,0,0,0
20071002,CO,80.39,19.61,0.45,0,0,0
20070925,CO,60.36,39.64,2.02,0.14,0,0
20070918,CO,54.99,45.01,9.6,0.31,0,0
20070911,CO,54.9,45.1,9.6,0.31,0,0
20070904,CO,58.33,41.67,9.6,0.31,0,0
20070828,CO,58.33,41.67,9.6,0.61,0,0
20070821,CO,54.93,45.07,9.85,0.61,0,0
20070814,CO,58.33,41.67,16.01,0.61,0,0
20070807,CO,58.1,41.9,16.01,0.61,0,0
20070731,CO,52.25,47.75,21,2.29,0,0
20070724,CO,52.19,47.81,20.54,2.29,0,0
20070717,CO,56.04,43.96,17.72,2.05,0,0
20070710,CO,57.72,42.28,17.72,2.05,0,0
20070703,CO,63.34,36.66,17.72,2.05,0,0
20070626,CO,67.99,32.01,17.72,2.05,0,0
20070619,CO,67.69,32.31,17.72,2.05,0,0
20070612,CO,68.08,31.92,17.72,2.05,0,0
20070605,CO,67.76,32.24,17.73,2.05,0,0
20070529,CO,67.76,32.24,17.73,2.05,0,0
20070522,CO,67.76,32.24,18.33,2.05,0,0
20070515,CO,67.76,32.24,18.33,2.05,0,0
20070508,CO,67.76,32.24,18.33,1.49,0,0
20070501,CO,63.85,36.15,18.33,1.49,0,0
20070424,CO,58.17,41.83,21.05,1.49,0,0
20070417,CO,57.4,42.6,22.57,1.62,0,0
20070410,CO,54.84,45.16,22.31,1.04,0,0
20070403,CO,54.48,45.52,22.31,1.08,0,0
20070327,CO,55.19,44.81,23.28,1.47,0,0
20070320,CO,55.88,44.12,7.52,0.44,0,0
20070313,CO,77.35,22.65,7.25,0.44,0,0
20070306,CO,77.35,22.65,7.25,0.44,0,0
20070227,CO,77.35,22.65,6.49,0.44,0,0
20070220,CO,74.88,25.12,11.82,2.3,0.01,0
20070213,CO,74.88,25.12,11.82,2.3,0.01,0
20070206,CO,73.7,26.3,12.3,2.3,0.01,0
20070130,CO,73.83,26.17,12.3,2.3,0.01,0
20070123,CO,73.83,26.17,12.29,2.3,0.01,0
20070116,CO,73.98,26.02,12.29,2.3,0.01,0
20070109,CO,59.22,40.78,12.29,2.3,0.01,0
20070102,CO,59.47,40.53,15.75,2.18,0.01,0
20061226,CO,54.29,45.71,15.67,2.18,0.01,0
20061219,CO,46.2,53.8,21.67,7.06,0.01,0
20061212,CO,46.17,53.83,21.67,7.06,0.01,0
20061205,CO,43.31,56.69,24.51,7.06,0.01,0
20061128,CO,44.77,55.23,22.51,7.26,0.04,0
20061121,CO,46.67,53.33,21.64,6.88,0.04,0
20061114,CO,46.41,53.59,21.64,6.88,0.04,0
20061107,CO,46.41,53.59,21.64,6.88,0.04,0
20061031,CO,41.95,58.05,25.37,6.88,0.04,0
20061024,CO,26.34,73.66,31.12,8.64,0.04,0
20061017,CO,26.34,73.66,31.12,8.64,0.04,0
20061010,CO,26.34,73.66,31.12,8.64,0.03,0
20061003,CO,0,100,36.54,8.64,0.03,0
20060926,CO,0,100,36.54,8.64,0.03,0
20060919,CO,0,100,61.55,8.01,0.03,0
20060912,CO,0,100,70.31,16.62,4.12,0
20060905,CO,0,100,79.86,29.88,4.12,0
20060829,CO,0,100,79.86,29.88,4.12,0
20060822,CO,0,100,82.06,29.88,4.12,0
20060815,CO,0,100,85.21,29.88,4.16,0
20060808,CO,0,100,87.01,40.23,4.16,0
20060801,CO,0,100,91.98,37.09,6.98,0
20060725,CO,0,100,91.98,38.87,7,0
20060718,CO,0,100,91.98,38.88,7,0
20060711,CO,0,100,91.95,25.55,4.68,0
20060704,CO,0,100,93.41,62.61,16.92,0
20060627,CO,0,100,93.36,62.47,23.77,0
20060620,CO,0,100,76.72,62.47,23.62,0
20060613,CO,0,100,76.72,62.47,23.62,0
20060606,CO,0,100,72.84,60.82,11.44,0
20060530,CO,0,100,65.39,43.08,9.24,0
20060523,CO,21.61,78.39,59.87,32.41,6.15,0
20060516,CO,24.54,75.46,54.88,30.6,1.57,0
20060509,CO,24.54,75.46,54.88,23.57,0.52,0
20060502,CO,24.54,75.46,55.31,23.57,0.51,0
20060425,CO,25.98,74.02,56.53,22.43,0.04,0
20060418,CO,26.69,73.31,48.6,15.23,0.02,0
20060411,CO,27.02,72.98,48.6,6.62,0.02,0
20060404,CO,28.93,71.07,49.72,6.62,0,0
20060328,CO,29.45,70.55,32.18,6.62,0,0
20060321,CO,38.41,61.59,26.93,6.62,0,0
20060314,CO,38.41,61.59,27.2,6.62,0,0
20060307,CO,29.5,70.5,26.44,0.62,0,0
20060228,CO,29.33,70.67,24.93,0.08,0,0
20060221,CO,29.33,70.67,25.73,0,0,0
20060214,CO,29.26,70.74,25.19,0,0,0
20060207,CO,29.26,70.74,25.08,0,0,0
20060131,CO,29.26,70.74,25.4,0,0,0
20060124,CO,53.53,46.47,23.55,0,0,0
20060117,CO,54.78,45.22,23.55,0,0,0
20060110,CO,56.11,43.89,5.57,0,0,0
20060103,CO,59.12,40.88,3.45,0,0,0
20051227,CO,69.58,30.42,5.81,0,0,0
20051220,CO,69.58,30.42,5.81,0,0,0
20051213,CO,69.58,30.42,5.81,0,0,0
20051206,CO,69.58,30.42,5.81,0,0,0
20051129,CO,69.58,30.42,5.81,0,0,0
20051122,CO,69.9,30.1,5.81,0,0,0
20051115,CO,69.9,30.1,5.81,0,0,0
20051108,CO,69.9,30.1,5.81,0,0,0
20051101,CO,69.9,30.1,5.81,0,0,0
20051025,CO,69.9,30.1,5.81,0,0,0
20051018,CO,71.1,28.9,5.81,0,0,0
20051011,CO,71.07,28.93,5.81,0,0,0
20051004,CO,44.37,55.63,7.3,1.03,0,0
20050927,CO,50.85,49.15,7.89,1.03,0,0
20050920,CO,50.96,49.04,8.17,1.03,0,0
20050913,CO,51.21,48.79,8.06,1.03,0,0
20050906,CO,51.21,48.79,8.06,1.03,0,0
20050830,CO,51.12,48.88,8.06,1.03,0,0
20050823,CO,54.12,45.88,8.06,1.03,0,0
20050816,CO,51.06,48.94,8.06,1.03,0,0
20050809,CO,30.58,69.42,7.74,1.17,0,0
20050802,CO,27.54,72.46,7.74,1.17,0,0
20050726,CO,28.21,71.79,7.74,1.17,0,0
20050719,CO,75.88,24.12,7.74,1.17,0,0
20050712,CO,75.92,24.08,7.74,1.17,0,0
20050705,CO,77.08,22.92,7.74,1.17,0,0
20050628,CO,77.08,22.92,9.45,1.17,0,0
20050621,CO,76.46,23.54,11.23,1.17,0,0
20050614,CO,75.96,24.04,11.23,1.17,0,0
20050607,CO,63.99,36.01,11.23,1.17,0,0
20050531,CO,63.99,36.01,11.23,1.29,0,0
20050524,CO,63.99,36.01,11.23,1.29,0,0
20050517,CO,69.82,30.18,11.23,1.29,0,0
20050510,CO,69.22,30.78,11.54,1.28,0,0
20050503,CO,62.66,37.34,12.49,1.28,0,0
20050426,CO,57.19,42.81,14.21,2.71,0,0
20050419,CO,48.99,51.01,14.76,2.71,0,0
20050412,CO,48.99,51.01,14.77,2.71,0,0
20050405,CO,35.02,64.98,17.68,2.93,0,0
20050329,CO,22.45,77.55,18.95,3.42,0,0
20050322,CO,22.96,77.04,20.78,7,0,0
20050315,CO,22.96,77.04,20.78,7,0,0
20050308,CO,22.96,77.04,20.78,7,0,0
20050301,CO,22.96,77.04,20.78,7,0,0
20050222,CO,22.96,77.04,20.85,7,0,0
20050215,CO,25.34,74.66,20.85,7,0,0
20050208,CO,25.34,74.66,21.97,7,0,0
20050201,CO,23.98,76.02,27.73,8.71,0,0
20050125,CO,23.98,76.02,27.73,8.71,0,0
20050118,CO,23.97,76.03,27.73,8.71,0,0
20050111,CO,23.97,76.03,36.02,8.71,0,0
20050104,CO,23.97,76.03,39.31,8.37,0,0
20041228,CO,23.97,76.03,39.31,8.37,0,0
20091229,ID,54.42,45.58,0,0,0,0
20091222,ID,73.99,26.01,0,0,0,0
20091215,ID,73.99,26.01,0,0,0,0
20091208,ID,74.82,25.18,0,0,0,0
20091201,ID,87.04,12.96,0,0,0,0
20091124,ID,87.69,12.31,0,0,0,0
20091117,ID,87.69,12.31,0,0,0,0
20091110,ID,81.96,18.04,0,0,0,0
20091103,ID,81.96,18.04,0,0,0,0
20091027,ID,79.05,20.95,0,0,0,0
20091020,ID,72.48,27.52,0,0,0,0
20091013,ID,66.31,33.69,0,0,0,0
20091006,ID,66.31,33.69,0,0,0,0
20090929,ID,65.55,34.45,0,0,0,0
20090922,ID,100,0,0,0,0,0
20090915,ID,100,0,0,0,0,0
20090908,ID,100,0,0,0,0,0
20090901,ID,100,0,0,0,0,0
20090825,ID,100,0,0,0,0,0
20090818,ID,100,0,0,0,0,0
20090811,ID,96.67,3.33,0,0,0,0
20090804,ID,96.62,3.38,0.12,0,0,0
20090728,ID,95.74,4.26,0.74,0,0,0
20090721,ID,95.74,4.26,0.79,0,0,0
20090714,ID,98.32,1.68,0.08,0,0,0
20090707,ID,98.69,1.31,0,0,0,0
20090630,ID,99.27,0.73,0,0,0,0
20090623,ID,99.1,0.9,0,0,0,0
20090616,ID,77.72,22.28,4.08,0,0,0
20090609,ID,72.24,27.76,14.26,0,0,0
20090602,ID,44.57,55.43,16.14,0,0,0
20090526,ID,45.04,54.96,15.97,0,0,0
20090519,ID,45.04,54.96,15.97,0,0,0
20090512,ID,45.19,54.81,19.15,0,0,0
20090505,ID,36.72,63.28,21.37,0,0,0
20090428,ID,36.09,63.91,30.62,0,0,0
20090421,ID,36,64,30.73,0,0,0
20090414,ID,36,64,37.64,0,0,0
20090407,ID,26.05,73.95,37.64,0,0,0
20090331,ID,22.42,77.58,39.7,0,0,0
20090324,ID,22.42,77.58,39.7,0,0,0
20090317,ID,22.39,77.61,39.7,0,0,0
20090310,ID,22.39,77.61,39.7,0,0,0
20090303,ID,22.39,77.61,66.5,0,0,0
20090224,ID,22.39,77.61,66.5,0,0,0
20090217,ID,22.39,77.61,49.46,0,0,0
20090210,ID,24.05,75.95,49.44,0,0,0
20090203,ID,24.5,75.5,49.46,0,0,0
20090127,ID,27.64,72.36,49.45,0,0,0
20090120,ID,27.71,72.29,49.45,0,0,0
20090113,ID,23.98,76.02,53.36,0,0,0
20090106,ID,22.44,77.56,53.54,0,0,0
20081230,ID,21.2,78.8,53.54,0,0,0
20081223,ID,21.2,78.8,56.78,0,0,0
20081216,ID,21.2,78.8,59.47,0,0,0
20081209,ID,26.01,73.99,59.47,0,0,0
20081202,ID,26.01,73.99,59.47,0,0,0
20081125,ID,27.25,72.75,59.47,0,0,0
20081118,ID,27.25,72.75,59.47,0,0,0
20081111,ID,22.78,77.22,56.81,0,0,0
20081104,ID,22.95,77.05,56.81,0,0,0
20081028,ID,22.95,77.05,56.81,0,0,0
20081021,ID,22.93,77.07,56.8,0,0,0
20081014,ID,23.43,76.57,34.48,0,0,0
20081007,ID,23.21,76.79,34.51,0,0,0
20080930,ID,23.21,76.79,34.51,0,0,0
20080923,ID,23.21,76.79,34.51,0,0,0
20080916,ID,20.92,79.08,37.79,0,0,0
20080909,ID,20.94,79.06,37.79,0,0,0
20080902,ID,20.94,79.06,37.79,0,0,0
20080826,ID,20.94,79.06,37.79,0,0,0
20080819,ID,20.94,79.06,37.79,0,0,0
20080812,ID,20.95,79.05,37.79,0,0,0
20080805,ID,20.71,79.29,37.79,0,0,0
20080729,ID,22.05,77.95,37.79,0,0,0
20080722,ID,22.05,77.95,37.79,0,0,0
20080715,ID,26.74,73.26,37.66,0,0,0
20080708,ID,26.76,73.24,38.68,0,0,0
20080701,ID,28.74,71.26,38.68,0,0,0
20080624,ID,28.74,71.26,38.68,0,0,0
20080617,ID,28.74,71.26,35.7,0,0,0
20080610,ID,39.07,60.93,35.64,0,0,0
20080603,ID,39.32,60.68,35.64,0,0,0
20080527,ID,50.96,49.04,20.7,0,0,0
20080520,ID,47.66,52.34,22.84,0,0,0
20080513,ID,47.66,52.34,22.84,0,0,0
20080506,ID,47.58,52.42,22.84,0,0,0
20080429,ID,50.06,49.94,22.33,0,0,0
20080422,ID,50.06,49.94,22.33,0,0,0
20080415,ID,50.06,49.94,22.33,1.43,0,0
20080408,ID,50.03,49.97,22.33,1.43,0,0
20080401,ID,37.52,62.48,35.74,7.82,0,0
20080325,ID,30.74,69.26,48.86,38.7,0,0
20080318,ID,31.11,68.89,48.86,38.52,0,0
20080311,ID,31.11,68.89,48.86,38.52,0,0
20080304,ID,31.11,68.89,48.86,38.52,0,0
20080226,ID,30.49,69.51,52.38,39.54,0,0
20080219,ID,30.49,69.51,52.38,39.54,0,0
20080212,ID,30.49,69.51,52.38,39.54,0,0
20080205,ID,29.72,70.28,52.39,39.54,0,0
20080129,ID,8.62,91.38,52.39,39.83,0,0
20080122,ID,8.62,91.38,52.39,39.83,0,0
20080115,ID,0.75,99.25,71.6,49.69,0,0
20080108,ID,0.51,99.49,88.32,49.69,0,0
20080101,ID,0.52,99.48,88.72,51.25,0,0
20071225,ID,0.52,99.48,88.72,51.25,0,0
20071218,ID,0.52,99.48,88.72,51.25,0,0
20071211,ID,0.52,99.48,88.83,51.25,0,0
20071204,ID,0.52,99.48,88.83,51.25,0,0
20071127,ID,0,100,97.62,77.56,0,0
20071120,ID,0,100,97.62,77.56,0,0
20071113,ID,0,100,99.84,85.67,0,0
20071106,ID,0,100,100,97.78,12.92,0
20071030,ID,0,100,100,97.78,13.4,0
20071023,ID,0,100,100,97.78,13.4,0
20071016,ID,0,100,100,97.88,34.08,0
20071009,ID,0,100,100,97.88,34.08,0
20071002,ID,0,100,100,100,34.08,0
20070925,ID,0,100,100,100,34.08,0
20070918,ID,0,100,100,100,35.03,0
20070911,ID,0,100,100,100,30.16,0
20070904,ID,0,100,100,100,30.16,0
20070828,ID,0,100,100,100,30.16,0
20070821,ID,0,100,100,100,30.16,0
20070814,ID,0,100,100,100,19.31,0
20070807,ID,0,100,100,100,10.8,0
20070731,ID,0,100,100,70.72,0,0
20070724,ID,0,100,94.56,41.91,0,0
20070717,ID,0,100,94.56,3.86,0,0
20070710,ID,0,100,90.45,3.86,0,0
20070703,ID,6,94,31.5,1.57,0,0
20070626,ID,6.97,93.03,22.23,1.36,0,0
20070619,ID,6.97,93.03,22.23,1.36,0,0
20070612,ID,6.97,93.03,22.23,1.3,0,0
20070605,ID,8.4,91.6,23.47,1.3,0,0
20070529,ID,8.4,91.6,23.47,1.3,0,0
20070522,ID,8.4,91.6,22.96,1.15,0,0
20070515,ID,8.4,91.6,22.89,1.15,0,0
20070508,ID,8.4,91.6,19.1,0.84,0,0
20070501,ID,8.4,91.6,19.1,0.84,0,0
20070424,ID,8.4,91.6,17.42,0.39,0,0
20070417,ID,8.5,91.5,23.25,0.55,0,0
20070410,ID,42.46,57.54,9.39,0,0,0
20070403,ID,57.32,42.68,9.26,0,0,0
20070327,ID,57.78,42.22,8.88,0,0,0
20070320,ID,65.73,34.27,0.88,0,0,0
20070313,ID,67.2,32.8,0.88,0,0,0
20070306,ID,67.2,32.8,0.88,0,0,0
20070227,ID,67.01,32.99,0.9,0,0,0
20070220,ID,63.35,36.65,7.37,0,0,0
20070213,ID,63.35,36.65,7.37,0,0,0
20070206,ID,69.9,30.1,7.37,0,0,0
20070130,ID,71.56,28.44,7.37,0,0,0
20070123,ID,71.56,28.44,6.66,0,0,0
20070116,ID,71.56,28.44,6.66,0,0,0
20070109,ID,71.56,28.44,6.66,0,0,0
20070102,ID,72.11,27.89,3.11,0,0,0
20061226,ID,71.68,28.32,3.11,0,0,0
20061219,ID,71.68,28.32,3.11,0,0,0
20061212,ID,78.43,21.57,0.16,0,0,0
20061205,ID,75,25,0.83,0,0,0
20061128,ID,75.01,24.99,0.18,0,0,0
20061121,ID,74.86,25.14,0.18,0,0,0
20061114,ID,74.56,25.44,0.18,0,0,0
20061107,ID,74.56,25.44,0.18,0,0,0
20061031,ID,39.27,60.73,0.54,0,0,0
20061024,ID,33.58,66.42,0.54,0,0,0
20061017,ID,33.58,66.42,0.54,0,0,0
20061010,ID,33.58,66.42,0.54,0,0,0
20061003,ID,20.12,79.88,2.72,0.38,0,0
20060926,ID,19.81,80.19,2.39,0.38,0,0
20060919,ID,19.67,80.33,2.39,0.38,0,0
20060912,ID,25.89,74.11,2.55,0,0,0
20060905,ID,25.09,74.91,2.55,0,0,0
20060829,ID,43.75,56.25,2.55,0,0,0
20060822,ID,42.47,57.53,2.8,0,0,0
20060815,ID,39.79,60.21,3.25,0,0,0
20060808,ID,40.3,59.7,0,0,0,0
20060801,ID,80.71,19.29,0,0,0,0
20060725,ID,95.01,4.99,0,0,0,0
20060718,ID,99.94,0.06,0,0,0,0
20060711,ID,100,0,0,0,0,0
20060704,ID,100,0,0,0,0,0
20060627,ID,100,0,0,0,0,0
20060620,ID,100,0,0,0,0,0
20060613,ID,100,0,0,0,0,0
20060606,ID,100,0,0,0,0,0
20060530,ID,100,0,0,0,0,0
20060523,ID,100,0,0,0,0,0
20060516,ID,100,0,0,0,0,0
20060509,ID,100,0,0,0,0,0
20060502,ID,100,0,0,0,0,0
20060425,ID,100,0,0,0,0,0
20060418,ID,100,0,0,0,0,0
20060411,ID,100,0,0,0,0,0
20060404,ID,87.04,12.96,0,0,0,0
20060328,ID,82.56,17.44,0,0,0,0
20060321,ID,82.56,17.44,0,0,0,0
20060314,ID,82.56,17.44,0,0,0,0
20060307,ID,82.56,17.44,0,0,0,0
20060228,ID,82.56,17.44,0,0,0,0
20060221,ID,82.56,17.44,0,0,0,0
20060214,ID,82.56,17.44,0,0,0,0
20060207,ID,82.56,17.44,0,0,0,0
20060131,ID,82.47,17.53,0,0,0,0
20060124,ID,81.66,18.34,0,0,0,0
20060117,ID,60.49,39.51,0,0,0,0
20060110,ID,57.05,42.95,0,0,0,0
20060103,ID,45.9,54.1,18.08,0,0,0
20051227,ID,27.62,72.38,50.19,0.78,0,0
20051220,ID,4.62,95.38,51.38,0.78,0,0
20051213,ID,4.62,95.38,40.31,0.78,0,0
20051206,ID,4.62,95.38,40.31,0.78,0,0
20051129,ID,4.41,95.59,46.42,0.78,0,0
20051122,ID,4.39,95.61,54.53,0.78,0,0
20051115,ID,4.39,95.61,54.53,0.78,0,0
20051108,ID,4.39,95.61,55.46,0.78,0,0
20051101,ID,4.39,95.61,83.15,17.17,0,0
20051025,ID,4.39,95.61,83.15,17.17,0,0
20051018,ID,4.39,95.61,83.15,17.17,0,0
20051011,ID,4.39,95.61,83.15,22.69,0,0
20051004,ID,4.39,95.61,83.15,22.69,0,0
20050927,ID,4.39,95.61,87.5,26.06,0,0
20050920,ID,3.83,96.17,88.23,26.87,0,0
20050913,ID,3.23,96.77,88.52,27.45,0,0
20050906,ID,3.23,96.77,88.52,27.45,0,0
20050830,ID,2.37,97.63,88.52,27.45,0,0
20050823,ID,2.38,97.62,88.52,27.45,0,0
20050816,ID,2.38,97.62,91.51,28.99,0,0
20050809,ID,2.37,97.63,91.51,25.11,0,0
20050802,ID,2.25,97.75,92.05,25.91,0,0
20050726,ID,2.3,97.7,92.05,25.91,0,0
20050719,ID,2.3,97.7,92.05,25.91,0,0
20050712,ID,2.3,97.7,92.05,25.91,0,0
20050705,ID,2.3,97.7,92.2,25.91,0,0
20050628,ID,2.3,97.7,92.2,25.91,0,0
20050621,ID,1.62,98.38,92.2,25.91,0,0
20050614,ID,1.2,98.8,92.96,25.91,6.67,0
20050607,ID,1.2,98.8,96.86,56.08,6.38,0
20050531,ID,1.2,98.8,96.86,72.56,26.5,0
20050524,ID,1.2,98.8,96.86,72.56,26.5,0
20050517,ID,0,100,98.76,72.56,26.5,0
20050510,ID,0,100,99.06,78.44,37,0
20050503,ID,0,100,99.06,79.92,37.91,4.29
20050426,ID,0,100,99.82,80.1,38.65,4.29
20050419,ID,0,100,100,82.09,44.77,10.02
20050412,ID,0,100,100,89.92,45.13,10.27
20050405,ID,0,100,100,89.82,44.16,7.75
20050329,ID,0,100,100,90.34,48.24,9.93
20050322,ID,0,100,100,97.96,53.19,11.75
20050315,ID,0,100,100,97.96,53.19,11.75
20050308,ID,0,100,100,97.96,36.28,3.53
20050301,ID,0,100,100,97.96,36.28,3.53
20050222,ID,0,100,100,86.51,36.28,3.53
20050215,ID,0,100,100,86.25,36.28,3.53
20050208,ID,0,100,100,60.79,33.49,3.53
20050201,ID,0,100,100,54.2,31.71,3.65
20050125,ID,0,100,65.25,52.39,31.71,3.65
20050118,ID,0,100,61.55,50.69,30.71,3.65
20050111,ID,0,100,61.55,50.69,30.71,4.43
20050104,ID,32.51,67.49,60.77,51.6,30.59,4.38
20041228,ID,32.51,67.49,60.77,51.6,33.25,10.01
20091229,MT,52.58,47.42,0,0,0,0
20091222,MT,55.38,44.62,0,0,0,0
20091215,MT,55.38,44.62,0,0,0,0
20091208,MT,61.64,38.36,0,0,0,0
20091201,MT,72.56,27.44,0,0,0,0
20091124,MT,72.64,27.36,0,0,0,0
20091117,MT,97.42,2.58,0,0,0,0
20091110,MT,90.42,9.58,0,0,0,0
20091103,MT,90.42,9.58,0,0,0,0
20091027,MT,85.95,14.05,0,0,0,0
20091020,MT,82.19,17.81,0,0,0,0
20091013,MT,63.43,36.57,2.94,0,0,0
20091006,MT,63.43,36.57,2.94,0,0,0
20090929,MT,49.57,50.43,2.94,0,0,0
20090922,MT,94.97,5.03,2.94,0,0,0
20090915,MT,94.97,5.03,3.89,1.99,0,0
20090908,MT,89.42,10.58,3.1,1.48,0,0
20090901,MT,89.42,10.58,3.1,1.48,0,0
20090825,MT,89.42,10.58,3.1,1.48,0,0
20090818,MT,89.42,10.58,3.1,1.48,0,0
20090811,MT,60.08,39.92,4.79,1.48,0,0
20090804,MT,61.17,38.83,7.18,1.48,0,0
20090728,MT,48.69,51.31,13.31,2.31,0,0
20090721,MT,42.92,57.08,16.87,4.12,0,0
20090714,MT,42.64,57.36,18.5,3.12,0,0
20090707,MT,43.76,56.24,13.35,2.55,0,0
20090630,MT,49.19,50.81,7.87,2.1,0,0
20090623,MT,49.68,50.32,2.86,0.51,0,0
